id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
2771,Dave Bardizz,RW,1,GFG,76,66,64908,8,29,37,11,12,0,0,0,194,0,0,0,267,2,14,7,0,0,0,133,48,19,19,100,68,68,63,101.1,3,2.3,30,26.7,891,732,54.9,2.7,628,554,53.1,0.3,Forward,Wing
2772,Connor McDusty,C,1,NL,76,66,79267,14,46,60,21,36,0,0,0,296,1,4,5,9607,0,900,472,0,0,0,78,37,53,73,144,71,68,72,100.7,4.3,3.5,38.4,33.4,1130,977,53.6,1.3,856,744,53.5,2.8,Forward,Center
2778,Felix Carlsson,LD,1,OTT,76,14,18270,0,2,2,8,4,0,0,0,118,0,0,0,1181,0,8,2,0,0,0,21,5,15,4,19,64,60,68,106.1,3.8,2.3,29.1,33.3,207,226,47.8,-1.3,160,180,47.1,-2.7,Defense,Defense
2782,Hugo Spycher,RW,1,YUM,76,31,29916,7,9,16,-10,8,1,0,1,1172,0,0,0,146,1,6,3,0,0,0,34,22,11,6,84,67,71,55,97.3,2.4,3.5,30.6,33.6,403,432,48.3,-0.1,288,312,48,-0.8,Forward,Wing
2783,Kristians Mikelis,LD,1,MET,76,66,89463,12,25,37,30,34,4,8,12,11762,0,2,2,8639,1,13,3,0,0,0,57,21,64,101,179,67,61,74,103,4.3,2.6,38.9,32.6,1148,1007,53.3,2,874,746,54,2,Defense,Defense
2784,Smirnov Light III,C,1,COL,76,66,66480,21,23,44,13,43,0,0,0,453,4,3,7,4708,3,759,468,0,0,0,102,50,33,38,156,67,64,66,99.5,3.2,2.9,35.5,31.2,948,885,51.7,-1,725,653,52.6,-0.8,Forward,Center
2785,Bojan Miovski,RD,1,REG,76,66,86432,6,17,23,27,22,0,2,2,857,0,4,4,9105,0,0,0,0,0,0,63,10,38,151,105,62,53,74,101.3,3.4,2.4,35.6,28.2,1204,991,54.9,1.3,894,722,55.3,2.1,Defense,Defense
2786,Zhen Serkr,LD,1,COL,76,17,19397,1,5,6,5,12,0,0,0,294,0,1,1,1558,0,26,8,0,0,0,40,8,11,5,28,65,62,67,102.1,3.7,2.9,40,40,310,290,51.7,-2.8,225,226,49.9,-6.8,Defense,Defense
2788,Jamie Fraser,LW,1,CAR,76,66,79567,27,45,72,41,39,1,4,5,3517,3,5,8,10178,6,221,70,1,0,1,114,74,31,72,191,81,84,75,103.3,4,2.3,34.2,26.8,978,835,53.9,3.4,732,584,55.6,5.2,Forward,Wing
2791,Langston Hardison-Laurent,RW,1,YUM,76,66,80396,26,21,47,-16,46,5,9,14,12739,0,0,0,447,5,17,3,0,0,0,137,71,21,15,216,73,76,67,100,2.4,2.9,30.2,37,876,1028,46,3.9,648,804,44.6,3.1,Forward,Wing
2792,Squidwardo Tentacles,LW,1,YUM,76,66,84509,24,31,55,0,52,9,8,17,11932,1,1,2,10613,3,29,4,0,0,0,152,66,35,19,184,74,70,75,102,2.7,2.5,30.4,36.7,813,945,46.2,4.1,608,744,45,3.5,Forward,Wing
2793,Fred Bread,RW,1,YUM,76,29,28426,7,13,20,-21,12,5,5,10,4418,0,0,0,0,1,17,5,0,0,0,52,18,7,4,41,66,66,62,98.1,2.1,4.6,22.5,41.5,252,404,38.4,0.1,169,324,34.3,-3,Forward,Wing
2794,Kaarlo Koivunen,RD,1,YUM,76,66,90588,6,17,23,-32,36,3,8,11,12417,0,0,0,8701,0,24,7,0,0,0,117,22,41,124,145,66,60,72,99,2.4,3.7,28.7,39.2,852,1119,43.2,-0.3,635,884,41.8,-1.1,Defense,Defense
2796,Newton Campbell,LD,1,OTT,76,66,93089,5,19,24,10,47,0,0,0,5121,0,4,4,9007,0,3,1,0,0,0,104,10,55,204,95,66,54,80,101.9,2.9,2.5,26.3,27.7,905,1054,46.2,-0.7,675,734,47.9,2.4,Defense,Defense
2798,Masataka Ninomiya,RW,1,REG,76,66,64259,11,27,38,2,38,2,3,5,3245,0,0,0,251,0,14,7,0,0,0,133,30,33,20,120,67,65,63,99.1,3.6,3.4,34.5,30.2,914,829,52.4,-2.3,683,613,52.7,-1.9,Forward,Wing
2800,Future Considerations,LW,1,SDT,76,66,73282,42,26,68,7,22,1,6,7,6965,0,0,0,1532,5,39,14,0,0,0,108,51,19,14,265,71,78,57,101.7,4.5,3.9,38.5,38.8,1074,1018,51.3,0.1,809,832,49.3,-1.9,Forward,Wing
2802,Sabage Cabage,RD,1,NL,76,66,76961,4,32,36,18,33,0,1,1,878,1,1,2,4529,1,118,68,1,0,1,75,28,58,45,117,60,55,63,101.2,4.6,3.9,38,35.7,1204,1039,53.7,1.4,881,837,51.3,-0.6,Defense,Defense
2803,Mac Griddle,RW,1,NL,76,66,77068,33,48,81,14,36,5,19,24,12410,0,0,0,392,4,14,4,0,0,0,114,52,38,50,220,78,79,73,102.3,4.3,3.4,36.2,35.5,1036,975,51.5,-1.8,761,726,51.2,-0.7,Forward,Wing
2805,Cracker Pizza,LW,1,NL,76,66,77526,34,48,82,16,24,10,11,21,11775,0,0,0,2582,7,60,9,0,0,0,112,50,45,25,241,72,70,70,101.5,4.4,3.5,38.9,34.8,1067,962,52.6,-0.2,795,716,52.6,1.4,Forward,Wing
2806,Pierre Mailloux,C,1,NL,76,66,80002,33,55,88,20,40,14,16,30,11912,0,1,1,2481,8,1084,572,0,0,0,98,49,48,49,213,73,70,74,102.4,4.4,3.3,37.5,35.6,1092,1006,52,-1.1,811,759,51.7,0,Forward,Center
2810,Sergey Ivanov,LD,1,SDT,76,66,91676,6,34,40,6,47,1,4,5,5006,0,2,2,8120,0,14,4,1,1,0,118,11,57,146,138,67,61,73,99.7,3.9,3.6,38.7,34.4,1312,1168,52.9,2.6,1005,882,53.3,4.3,Defense,Defense
2811,Johnny Patey V2,LW,1,QCC,76,66,74130,15,33,48,24,26,1,3,4,3814,2,3,5,9060,2,221,60,0,0,0,121,64,35,67,173,72,68,73,99.6,3.8,2.6,39.8,26.3,1050,777,57.5,-1.5,795,528,60.1,-0.9,Forward,Wing
2812,Leo Roze,LD,1,QCC,76,66,86259,5,21,26,19,34,0,1,1,818,1,2,3,9200,0,64,21,0,0,0,51,14,48,173,116,63,53,74,98.9,3.6,2.9,41.6,29.7,1375,1042,56.9,-2.6,1052,732,59,-2.9,Defense,Defense
2814,Sonja Solberg,LW,1,QCC,76,66,81174,21,52,73,26,32,7,13,20,13883,0,2,2,4145,4,166,80,0,0,0,158,53,41,43,242,76,71,77,100.7,3.9,2.5,42.1,29.6,1157,844,57.8,-1,890,602,59.7,-1.6,Forward,Wing
2815,Froya Solberg,C,1,QCC,76,66,81150,45,48,93,29,23,12,22,34,14214,3,0,3,3471,7,1018,520,0,0,0,73,77,39,42,284,73,73,71,100.9,4.3,2.8,42.1,29.7,1176,860,57.8,-1.1,905,613,59.6,-1.7,Forward,Center
2816,Juan Tymer,RD,1,QCC,76,66,87573,9,36,45,31,32,2,5,7,6697,1,4,5,6222,1,29,10,0,0,0,80,12,53,57,166,65,62,68,100.3,3.8,2.7,42.7,30.6,1355,1025,56.9,-2.5,1046,744,58.4,-3.8,Defense,Defense
2818,Celeste Desjardins,RW,1,QCC,76,66,76489,34,40,74,22,28,9,14,23,13840,0,0,0,680,6,26,12,0,0,0,153,70,22,12,267,75,78,68,100.8,4.1,2.7,41.5,30.5,1145,844,57.6,-1.4,869,608,58.8,-2.8,Forward,Wing
2819,Michael Rappaz-Creek,LD,1,KEL,76,66,82525,5,21,26,-44,42,0,1,1,607,1,0,1,2550,0,80,27,0,0,0,100,19,65,74,110,59,55,64,97,2.5,4.5,33.3,43.2,1129,1385,44.9,-1.1,842,1119,42.9,-3.1,Defense,Defense
2820,Bog Damsel,C,1,QCC,76,66,82475,11,22,33,61,63,0,1,1,1050,0,1,1,8825,3,77,48,3,3,0,79,20,40,178,122,64,53,75,104.1,5,2.1,42.9,27.4,1366,977,58.3,-0.3,1039,647,61.6,1.4,Forward,Center
2865,Cameron Kalashnikov,LW,1,NBB,76,66,77563,16,35,51,-17,38,2,9,11,7181,0,4,4,5006,5,437,253,0,0,0,130,61,37,25,172,74,73,70,97.2,2.8,3.7,30.2,30.9,928,792,54,1.3,669,657,50.5,1.4,Forward,Wing
2866,Kaiden Brown,LD,1,OTT,76,63,68166,6,16,22,-15,56,0,0,0,1251,0,1,1,4533,2,137,68,2,1,1,95,32,39,83,82,58,52,65,99.7,2.5,3.4,25.2,33,730,886,45.2,-2.5,528,679,43.7,-3.8,Defense,Defense
2867,Literally Wizard,C,1,NBB,76,66,88764,34,38,72,-26,38,14,20,34,13363,4,3,7,11582,3,1296,710,0,0,0,84,77,41,17,195,73,71,73,95.6,2.3,3.8,32.7,34,941,813,53.6,0.8,699,701,49.9,0.7,Forward,Center
2869,Caspian Leevi,LD,1,NBB,76,66,84643,6,25,31,12,46,1,4,5,4658,1,1,2,5018,3,5,3,0,0,0,96,16,50,35,132,66,63,67,102.1,3.6,3,31.9,32.8,1063,951,52.8,-0.5,794,800,49.8,0.6,Defense,Defense
2872,Max Hammer,LD,1,SDT,76,66,74539,2,29,31,-4,45,0,1,1,881,0,1,1,3249,0,65,16,1,0,1,112,18,55,87,86,59,54,61,98.8,4.4,4.8,36.9,36.3,1125,1082,51,-0.4,856,855,50,-0.8,Defense,Defense
2874,Groaty Bronson,LD,1,VAN,76,66,93512,4,24,28,-14,34,2,8,10,10032,0,0,0,9343,1,3,1,0,0,0,88,24,73,234,134,66,52,83,100.5,2.9,3.3,30.1,36,978,1228,44.3,-2.1,727,866,45.6,-0.9,Defense,Defense
2875,Niclas Wastlund,RW,1,VAN,76,66,85731,14,40,54,-16,32,4,8,12,10065,0,0,0,9305,2,9,2,0,0,0,196,79,33,18,196,76,76,72,99.6,2.9,3.6,31.7,37.9,904,1087,45.4,-0.5,667,820,44.9,-2,Forward,Wing
2880,Bean Beanman Jr,C,1,REG,76,66,81607,35,55,90,16,51,21,22,43,14181,0,0,0,3346,4,1202,646,0,0,0,68,64,26,17,243,72,71,71,101.6,3.6,2.1,38.3,27.5,1059,806,56.8,4.1,804,586,57.8,5.6,Forward,Center
2881,Inge Baardsen,RW,1,REG,76,66,86035,23,45,68,23,52,6,17,23,13879,2,3,5,10522,2,38,13,2,1,1,255,61,39,52,206,82,76,83,102.2,3.4,1.9,38.2,27.5,1022,774,56.9,4.2,762,557,57.8,5.4,Forward,Wing
2882,Mary Hollywood,LW,1,REG,76,66,82435,34,44,78,6,40,12,21,33,15129,1,2,3,2881,3,7,2,0,0,0,169,54,42,15,260,78,81,71,99.1,3.5,2.7,38.5,27.1,1066,783,57.7,5.3,806,584,58,5.8,Forward,Wing
2883,Violet Stoica,C,1,REG,76,66,80385,26,32,58,23,24,4,3,7,5009,2,3,5,10126,5,1036,592,0,0,0,53,60,50,17,186,71,66,71,101.9,3.3,2.3,34.5,29.5,984,804,55,1.4,738,636,53.7,-0.5,Forward,Center
2885,Benji Hockiwi,C,1,OTT,76,66,91162,30,36,66,-9,54,7,15,22,13854,5,1,6,9869,2,1067,610,1,1,0,105,94,41,53,228,71,67,73,98.7,2.8,3.3,28.1,29,802,893,47.3,1,614,655,48.4,2.9,Forward,Center
2887,Mia Lavoie,RW,1,MET,76,66,77968,53,60,113,49,38,11,17,28,12009,0,0,0,278,11,20,9,0,0,0,124,72,24,35,257,77,84,64,105.9,5.8,3,38.6,32.8,1098,965,53.2,1.9,831,699,54.3,2.5,Forward,Wing
2888,Edouard Lavoie,C,1,MET,76,66,80863,37,61,98,35,44,10,17,27,11835,0,1,1,4029,2,1152,663,0,0,0,83,46,61,48,179,73,71,74,103.7,5.4,3.4,39,33.6,1087,968,52.9,1.4,824,704,53.9,1.9,Forward,Center
2889,Jean-Jacques Francois Jacques-Jean,LW,1,MET,76,66,80799,27,58,85,35,28,4,13,17,11623,0,0,0,4106,3,29,9,0,0,0,116,56,39,40,284,78,78,73,103.4,5,3,39.3,32.1,1090,945,53.6,2.4,820,683,54.6,2.8,Forward,Wing
2891,Jacppo Nummilavin,RD,1,MET,76,66,78897,11,22,33,13,29,1,1,2,2489,2,0,2,4005,2,29,11,1,0,1,105,15,50,83,130,64,60,69,100.8,3.6,3,36,33.1,1173,1142,50.7,-2,843,800,51.3,-2.1,Defense,Defense
2898,Caper Poirot,LW,1,SDT,76,66,73278,17,31,48,1,38,1,1,2,1520,2,2,4,8911,4,205,57,2,2,0,144,54,37,64,175,76,74,71,99.1,3.7,3.8,38.1,35.3,1012,967,51.1,-0.2,781,727,51.8,1.7,Forward,Wing
2903,Gunny Vaudeville,RW,1,YUM,76,37,36180,6,14,20,-12,30,0,0,0,1903,0,0,0,353,1,27,11,1,0,1,46,33,13,16,78,66,68,58,97.9,2.7,3.8,29,33.9,457,532,46.2,-1.3,329,373,46.9,-0.3,Forward,Wing
2926,Lucas Raymond,RD,1,NBB,76,66,92026,17,29,46,-1,52,9,13,22,14150,0,1,1,10304,0,21,7,0,0,0,93,14,56,59,204,67,61,73,99.8,3.4,3.2,33.2,31,1017,818,55.4,3.5,741,691,51.7,3.4,Defense,Defense
2931,Emile Dionne,LW,1,STL,76,53,52756,10,21,31,-5,20,0,0,0,1315,0,2,2,1712,0,46,11,0,0,0,89,42,22,7,88,67,68,59,101.9,2.9,3.3,26.1,35.3,568,780,42.1,2.3,430,576,42.7,2.4,Forward,Wing
2955,Josh Fewer,RD,1,NBB,76,66,83416,3,24,27,-14,45,2,2,4,4280,0,0,0,5446,0,39,12,0,0,0,107,13,42,55,97,60,55,64,98.1,2.7,3.5,31.9,33.5,1061,986,51.8,-2,784,809,49.2,-0.4,Defense,Defense
2962,Tony Fischetti,RD,1,STL,76,2,2262,1,0,1,0,0,0,0,0,0,0,0,0,115,0,1,0,0,0,0,2,0,3,5,1,65,54,76,102.2,3.4,3.4,25.1,30.2,24,36,40,0.5,18,21,46.2,5.5,Defense,Defense
2963,Raw Cheese McPickle,RW,1,COL,76,66,66500,16,32,48,6,34,0,2,2,5179,0,0,0,793,1,36,20,0,0,0,103,47,24,28,143,67,66,63,101.2,3.5,3.1,33.3,33,896,893,50.1,-3.4,677,653,50.9,-3.3,Forward,Wing
2976,Easton Schaffer,RD,1,OTT,76,14,14308,1,4,5,-4,8,0,0,0,41,0,0,0,804,0,30,13,0,0,0,25,7,6,15,26,61,60,61,96.9,2.4,3.5,30.2,31.3,172,177,49.3,1,127,139,47.7,-1.4,Defense,Defense
2978,TheGreatOne,LW,1,NL,76,53,53299,18,24,42,-6,8,0,0,0,126,0,0,0,871,2,22,6,0,0,0,79,34,22,7,114,64,63,58,99,3.6,4.1,34.7,35.2,809,749,51.9,0.1,592,604,49.5,-1.2,Forward,Wing
2979,Roman Jalopski,LW,1,VAN,76,66,69339,18,28,46,-10,39,1,2,3,2570,0,1,1,2576,4,85,52,1,0,1,148,61,29,11,151,69,70,64,99.1,3.1,3.5,33.2,34.6,973,987,49.6,5.7,714,711,50.1,5.6,Forward,Wing
2981,Yuri Boyka III,LW,1,NBB,76,66,68085,22,24,46,2,20,1,2,3,4216,0,0,0,113,1,5,1,0,0,0,111,70,16,15,189,70,75,58,101.1,3.3,3.1,32.5,34,975,832,54,1.3,696,709,49.5,0.1,Forward,Wing
3019,Smudge Pan,RW,1,YUM,76,37,37810,6,8,14,-13,22,0,1,1,710,0,0,0,1410,1,23,10,0,0,0,46,39,10,24,73,66,67,62,97.4,1.9,3.2,29.9,35.9,476,570,45.5,-2.3,351,424,45.3,-2.6,Forward,Wing
3030,Kobe frobe,LW,1,MET,76,66,65702,12,27,39,3,16,0,0,0,168,0,0,0,1528,1,22,10,0,0,0,119,40,21,33,140,67,66,62,99.4,3,2.8,34.8,30.7,948,934,50.4,-2.2,705,656,51.8,-1.2,Forward,Wing
3035,Romeo McCatster,LD,1,OTT,76,3,2203,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,2,2,3,4,63,52,70,98.9,1.6,3.3,29.4,49,28,46,37.8,-7.4,24,34,41.4,-9.3,Defense,Defense
3042,Jacob Maccabees,RD,1,OTT,76,38,52442,5,16,21,-3,24,0,4,4,1847,1,2,3,3393,0,17,4,0,0,0,62,9,42,53,78,63,58,67,100.6,3.1,3.4,28.3,33.6,580,643,47.4,-0.4,441,520,45.9,-1.6,Defense,Defense
3053,Arseniy Vitaliy,RW,1,CAR,76,66,67680,11,26,37,12,32,0,0,0,553,0,0,0,872,3,45,17,0,0,0,82,33,27,16,122,68,70,62,102.1,2.9,2.2,31,31.1,908,907,50,-2.4,654,680,49,-4.6,Forward,Wing
3187,Randolph Thompson-Smythe,LW,1,OTT,76,14,12094,1,3,4,-5,6,0,0,0,0,0,0,0,28,0,13,7,0,0,0,33,16,4,3,21,68,70,62,97.3,2.1,3.6,22.7,30.1,121,157,43.5,-6.8,89,116,43.4,-7,Forward,Wing
3226,Chairy Styles,LW,1,DET,76,66,73203,16,28,44,-15,20,2,1,3,4049,0,0,0,403,1,72,25,0,0,0,120,62,31,14,189,75,83,61,97.9,2.8,3.6,34,34.2,1073,1008,51.6,-0.5,785,768,50.5,-2.6,Forward,Wing
3227,Simon Science,RW,1,DET,76,66,73744,10,32,42,-19,25,0,2,2,3801,1,0,1,2387,1,79,35,1,1,0,132,60,26,36,158,71,72,62,96.6,2.7,3.7,33.5,32.8,1035,990,51.1,-1.2,749,732,50.6,-2.5,Forward,Wing
3228,Theo Kane,LW,1,DET,76,66,67938,13,22,35,-8,23,0,0,0,459,0,1,1,1374,2,40,13,1,0,1,170,68,31,17,185,77,83,65,98,2.4,2.9,34.8,32.4,1012,951,51.6,-0.5,761,704,51.9,-0.5,Forward,Wing
3229,Max Kielinen,RW,1,DET,76,66,71107,12,21,33,-2,57,0,0,0,352,2,0,2,8531,2,227,59,3,1,2,159,67,39,43,156,71,69,69,98.4,2.7,2.9,36.2,32.2,970,898,51.9,0,734,660,52.7,0.5,Forward,Wing
3230,Roquefort Cotswald,LD,1,DET,76,66,83821,6,15,21,-8,30,0,0,0,3516,0,2,2,4347,3,28,10,0,0,0,99,20,40,125,138,66,63,69,97.8,2.5,3.1,35,32.9,1198,1156,50.9,-1.6,883,821,51.8,-0.7,Defense,Defense
3231,Rock Solid,C,1,DET,76,66,63833,7,15,22,-22,22,0,0,0,442,0,0,0,735,0,695,377,0,0,0,59,41,31,23,109,61,56,62,95.8,2.1,3.3,33,31.8,933,911,50.6,-1.9,679,645,51.3,-1.4,Forward,Center
3232,Smitty Werbenjaegermanjensen,LD,1,DET,76,66,83274,4,14,18,-17,32,0,0,0,1014,1,0,1,4223,2,67,22,0,0,0,61,18,43,98,111,59,53,65,97.7,2.7,3.6,33.9,35.1,1170,1179,49.8,-3.3,879,890,49.7,-4.2,Defense,Defense
3233,Marian Hanak,RW,1,GFG,76,66,68502,12,23,35,9,20,3,0,3,3382,1,0,1,1960,3,24,11,0,0,0,134,47,31,22,116,70,71,66,100.8,2.6,2.1,30,26.6,835,765,52.2,-1.2,641,555,53.6,0.9,Forward,Wing
3234,AT-AT Wollker,RD,1,GFG,76,66,82866,4,15,19,10,52,1,1,2,4208,0,0,0,4645,1,32,6,0,0,0,99,14,37,117,83,61,52,71,100.5,2.8,2.3,30.6,26.8,1011,914,52.5,-0.8,747,652,53.4,0.7,Defense,Defense
3236,Argenti Gorilla,LD,1,GFG,76,66,74856,2,18,20,13,30,0,0,0,625,0,0,0,2933,0,91,28,0,0,0,88,17,43,42,94,59,54,65,100.8,3,2.4,32,27.4,1014,842,54.6,2.5,740,642,53.5,0.9,Defense,Defense
3237,Emeric Gagner,LW,1,KEL,76,66,72369,24,14,38,-41,14,0,0,0,139,0,0,0,147,3,14,3,0,0,0,86,63,41,49,209,69,70,62,96.5,2.7,4.7,32.9,40.6,996,1217,45,-0.9,766,954,44.5,-0.5,Forward,Wing
3238,Julian Darkshanks,RW,1,KEL,76,66,72994,12,17,29,-41,16,0,0,0,77,0,1,1,6639,0,168,91,0,0,0,86,62,15,29,148,63,62,60,96.2,2.2,4.5,31.6,41.7,912,1142,44.4,-1.7,689,903,43.3,-2.3,Forward,Wing
3240,Pohler Beargeron,C,1,KEL,76,66,74543,8,32,40,-44,24,3,3,6,4563,0,1,1,1361,0,846,431,0,0,0,84,41,60,46,106,65,60,65,96.4,2.7,4.9,32.5,41.6,958,1207,44.2,-2,717,943,43.2,-2.5,Forward,Center
3241,Cyrus The Virus,RW,1,KEL,76,66,69846,12,28,40,-41,25,0,4,4,2714,0,0,0,182,1,6,1,1,0,1,110,38,33,45,138,64,64,60,96,2.5,4.7,31,39.2,908,1129,44.6,-1.5,668,858,43.8,-1.5,Forward,Wing
3243,Ólafur Atlason,C,1,NL,76,66,70470,21,32,53,11,38,1,0,1,4496,1,1,2,3689,1,833,413,0,0,0,88,47,61,19,131,67,65,66,101.8,4.2,3.5,36.6,36.1,990,913,52,-1,727,740,49.6,-3,Forward,Center
3244,Peyton Campeau,RW,1,OTT,76,25,23456,6,8,14,8,6,0,1,1,93,0,0,0,100,1,9,4,0,0,0,50,17,7,7,38,69,69,65,106.3,3.4,2.2,26.9,33.9,288,328,46.8,-1.8,207,258,44.5,-4,Forward,Wing
3245,Hockey Player,LW,1,OTT,76,66,72645,16,24,40,-2,28,1,1,2,5096,0,0,0,1083,0,34,14,0,0,0,106,59,32,34,139,72,72,69,101.7,2.8,2.8,27.7,33.3,859,934,47.9,1.9,624,716,46.6,0.3,Forward,Wing
3247,Nor Ge,RW,1,QCC,76,66,62852,17,24,41,13,14,2,0,2,337,0,0,0,1283,5,6,0,0,0,0,133,49,22,13,128,68,68,62,99.6,3.5,2.8,37.2,28.1,1015,812,55.6,-4.1,757,552,57.8,-4.1,Forward,Wing
3248,Scape Goat,RW,1,QCC,76,66,69109,22,43,65,49,46,3,5,8,3842,0,0,0,518,3,2,1,0,0,0,130,47,36,31,208,73,74,69,102.8,4.6,1.8,45.1,24.3,1253,794,61.2,4,950,521,64.6,5.6,Forward,Wing
3249,Crazy Tomato II,RD,1,REG,76,66,75471,8,22,30,7,18,1,3,4,4872,0,1,1,5111,2,92,39,0,0,0,84,23,42,94,128,63,58,66,99.6,3.1,2.9,33.5,30.3,959,860,52.7,-1.9,711,661,51.8,-3.3,Defense,Defense
3250,Red Panda Jr,RD,1,REG,76,66,77768,1,12,13,13,24,0,1,1,423,0,1,1,3684,0,47,9,0,0,0,47,4,33,99,80,59,52,67,100,3,2.5,34.8,29.6,1113,996,52.8,-2,835,729,53.4,-1,Defense,Defense
3251,Sam Quintilio,RW,1,REG,76,66,75614,15,43,58,6,51,5,19,24,14164,3,0,3,2135,4,53,23,0,0,0,133,49,45,10,194,73,71,72,101.4,2.7,1.9,33.1,28.3,858,737,53.8,-0.3,644,564,53.3,-1,Forward,Wing
3252,Thomas Harley,LD,1,REG,76,66,75167,5,18,23,10,40,0,1,1,1319,0,1,1,5802,1,96,29,0,0,0,81,21,53,39,107,60,54,66,100.9,3.1,2.7,33.5,32.1,982,934,51.3,-4.2,735,731,50.1,-5.9,Defense,Defense
3253,Gina Pinard,C,1,SDT,76,66,79235,25,42,67,6,25,7,14,21,13098,0,1,1,2327,1,738,316,0,0,0,101,33,52,45,177,70,65,74,101,4.2,3.4,39.7,35.5,1054,999,51.3,0.1,836,748,52.8,3.2,Forward,Center
3255,Sam Volta,C,1,SDT,76,66,79807,27,44,71,-29,48,14,19,33,12840,0,1,1,1128,3,1014,522,0,0,0,78,40,57,30,167,69,67,70,97.3,3,4.1,37.1,38.3,1064,1036,50.7,-0.9,793,831,48.8,-2.6,Forward,Center
3256,Silas Bart,LD,1,SDT,76,19,22529,0,7,7,2,6,0,0,0,291,0,0,0,1789,0,13,4,0,0,0,31,4,9,44,31,59,52,65,100.8,4.8,4.4,42.4,42.2,353,344,50.6,-6.1,277,267,50.9,-5,Defense,Defense
3257,Skyler Stevens,RW,1,SDT,76,66,78027,25,29,54,-17,36,3,8,11,10707,1,0,1,2391,4,117,30,0,0,0,140,58,30,29,232,70,73,62,97.3,3.2,3.8,39.6,35.5,1091,957,53.3,2.9,833,741,52.9,3.4,Forward,Wing
3260,McLovin,LD,1,YUM,76,66,79055,8,15,23,-25,38,0,1,1,881,0,0,0,6291,1,66,17,0,0,0,81,20,31,101,67,58,52,65,98.6,2.6,4,28.4,37.6,888,1149,43.6,0.3,667,884,43,0.7,Defense,Defense
3261,David Vent,RD,1,VAN,76,66,87923,16,24,40,-16,28,7,9,16,10403,0,0,0,9139,2,21,7,0,0,0,112,11,42,89,163,66,62,68,99.6,3.1,3.6,33,37.6,983,1127,46.6,1.3,740,829,47.2,1.4,Defense,Defense
3262,Trevor Lopez,LD,1,VAN,76,66,84370,7,22,29,-17,44,0,3,3,2789,0,0,0,4730,0,35,16,0,0,0,74,18,58,156,125,61,52,70,99.3,3.1,3.9,32.4,38.5,1079,1301,45.3,-0.6,818,958,46.1,-0.3,Defense,Defense
3265,Killa Kam,LD,1,STL,76,21,9930,0,2,2,-10,4,0,0,0,325,0,1,1,1293,0,35,10,0,0,0,15,3,4,15,18,58,52,64,90.2,1.3,5.6,29.9,39.8,98,150,39.5,-3.2,79,107,42.5,-1.9,Defense,Defense
3266,Louis Belanger,RW,1,STL,76,66,66609,14,24,38,-7,24,0,0,0,227,0,1,1,2976,1,69,26,0,0,0,110,50,21,58,121,71,72,65,101.9,3.5,3.9,27.7,36.3,757,1060,41.7,1,556,748,42.6,1.6,Forward,Wing
3267,Hummus God,LD,1,KEL,76,66,84698,6,15,21,-45,14,5,4,9,9935,1,0,1,6520,0,12,1,0,0,0,89,16,47,133,128,62,57,66,94.8,2.5,4.7,34.3,37.9,993,1163,46.1,0.7,752,845,47.1,3.2,Defense,Defense
3269,Bouch Bomb,RD,1,YUM,76,66,77871,3,14,17,-21,39,0,1,1,697,0,0,0,3481,0,110,58,1,1,0,93,25,39,89,89,65,61,67,100.1,2.2,3.2,26.6,38.8,871,1225,41.6,-2.9,645,941,40.7,-3,Defense,Defense
1317,Ongo Gablogian,LD,1,CAR,77,66,94838,13,37,50,-8,41,8,17,25,14898,0,2,2,8650,0,6,1,0,0,0,120,13,78,73,178,64,57,72,101.7,3.1,3.2,29.7,36,901,1041,46.4,1.4,669,826,44.7,-3.2,Defense,Defense
1329,Journey Man,LD,1,REG,77,66,93760,8,27,35,9,34,4,11,15,13061,0,0,0,4337,0,29,10,0,0,0,118,22,89,63,151,65,56,74,100.2,3.3,2.6,33.4,27.8,1095,915,54.5,1.8,828,685,54.7,1.4,Defense,Defense
1356,Aaron Meier,LD,1,NL,77,66,67801,10,13,23,-27,42,1,1,2,986,0,1,1,7033,0,106,38,0,0,0,96,18,50,43,93,57,54,58,97.4,3.1,4.8,28.5,36.1,735,878,45.6,-3.4,540,684,44.1,-4.2,Defense,Defense
1409,Andrea Morandi,LW,1,QCC,77,66,69764,10,32,42,6,20,2,0,2,4272,0,1,1,1418,2,57,34,0,0,0,108,36,33,36,106,67,65,64,101.3,3.5,3.2,31.5,32.9,916,841,52.1,-2.2,663,673,49.6,-3,Forward,Wing
