id,league,season,name,team,screening,gettingOpen,passing,puckhandling,shootingAccuracy,shootingRange,offensiveRead,checking,hitting,positioning,stickchecking,shotBlocking,faceoffs,defensiveRead,acceleration,agility,balance,speed,stamina,strength,fighting,aggression,bravery,determination,teamPlayer,leadership,temperament,professionalism,position,appliedTPE,pos,pos_broad
3742,1,79,Austin Gauthier,MET,5,7,12,12,13,12,11,12,12,12,11,11,5,11,13,13,13,13,14,13,8,9,7,15,15,15,15,15,LD,229,Defense,Defense
3743,1,79,Hal MacGuiness,MET,11,12,11,11,12,11,11,12,12,12,12,12,11,13,11,11,11,12,14,11,11,11,11,15,15,15,15,15,RD,226,Defense,Defense
3744,1,79,Scott Fortune,MET,11,13,11,11,13,11,12,11,11,11,11,11,11,11,13,12,13,14,14,13,8,9,9,15,15,15,15,15,RW,245,Forward,Wing
3747,1,79,Quazon Brosonchi,DET,9,13,13,13,13,11,13,11,7,11,11,9,6,12,13,14,13,15,14,11,5,5,9,15,15,15,15,15,RW,266,Forward,Wing
3748,1,79,Twinkle Toes,DET,4,13,13,13,13,13,13,10,10,11,10,10,4,13,13,13,10,14,14,9,4,4,8,15,15,15,15,15,RD,237,Defense,Defense
3750,1,79,Carter Rumsy,CAR,4,8,10,10,9,11,9,13,13,12,12,10,10,13,12,10,11,10,13,12,8,6,8,15,15,15,15,15,LD,164,Defense,Defense
3751,1,79,Goosetavo,CAR,12,13,13,13,13,12,14,8,9,10,12,5,7,11,12,11,13,10,14,10,11,6,5,15,15,15,15,15,RW,224,Forward,Wing
3752,1,79,Greyson Willis,CAR,11,13,13,13,13,10,13,13,9,12,11,10,5,11,12,13,13,14,14,12,5,5,11,15,15,15,15,15,LW,261,Forward,Wing
3753,1,79,Kim Chaewon,CAR,9,14,13,13,11,10,15,12,10,10,10,6,13,12,12,12,13,13,15,13,5,5,7,15,15,15,15,15,C,283,Forward,Center
626,1,80,Isiah Lopez,STL,9,10,10,8,6,8,8,9,10,9,7,6,10,5,11,10,9,11,12,10,9,8,9,15,15,15,15,15,LW,75,Forward,Wing
659,1,80,Steve Collins,STL,10,13,13,10,15,12,15,10,10,10,7,7,10,5,12,10,5,10,12,10,10,10,10,15,15,15,15,15,C,205,Forward,Center
1409,1,80,Andrea Morandi,QCC,5,15,14,15,13,11,15,13,10,13,13,5,5,14,13,13,14,14,15,15,5,5,8,15,15,15,15,15,LW,425,Forward,Wing
1769,1,80,Ivan Godinez,KEL,5,12,14,13,13,13,15,12,12,13,13,12,5,13,13,13,13,13,15,13,7,10,10,15,15,15,15,15,RD,348,Defense,Defense
1879,1,80,Djoe Anderson,YUM,10,15,13,15,15,12,15,12,11,12,12,12,5,12,12,12,15,12,15,15,7,9,10,15,15,15,15,15,LW,425,Forward,Wing
1942,1,80,Jonny Fox,MET,10,14,14,13,15,12,14,11,13,12,11,8,13,11,13,12,11,13,14,13,12,11,10,15,15,15,15,15,C,347,Forward,Center
1963,1,80,Roisin Armagh,SDT,5,12,12,12,12,11,11,14,14,14,14,14,8,14,13,13,15,14,15,15,5,10,10,15,15,15,15,15,RD,425,Defense,Defense
1988,1,80,Max Kagan,STL,5,5,9,12,7,8,5,13,13,12,10,12,5,15,12,12,11,10,14,15,5,6,6,15,15,15,15,15,LD,216,Defense,Defense
2035,1,80,Jason Bourne,NL,5,15,13,15,15,10,15,13,11,13,13,5,5,13,14,14,14,15,14,13,5,5,8,15,15,15,15,15,LW,425,Forward,Wing
2037,1,80,Hamilton Steelhawk,YUM,8,15,14,15,15,12,15,12,6,11,10,7,5,12,13,13,13,13,14,13,5,5,8,15,15,15,15,15,RW,350,Forward,Wing
2078,1,80,Rodwin Dionicio,QCC,5,13,13,13,13,13,13,13,11,13,13,11,5,13,15,13,13,15,15,13,5,5,9,15,15,15,15,15,RD,350,Defense,Defense
2081,1,80,No This is Patrik,NL,5,12,12,13,13,11,14,14,13,14,13,13,5,14,14,14,14,15,15,14,9,5,5,15,15,15,15,15,RW,422,Forward,Wing
2096,1,80,Cutter Gauthier,KEL,5,15,12,13,13,12,13,12,9,12,9,9,5,13,13,13,12,13,14,12,5,10,10,15,15,15,15,15,RW,270,Forward,Wing
2143,1,80,Bam Morris,OTT,6,13,13,13,12,9,13,12,10,12,12,7,5,13,11,11,12,11,14,10,10,9,9,15,15,15,15,15,LW,212,Forward,Wing
2220,1,80,The Puck,MET,11,13,13,13,12,12,13,12,11,12,11,11,14,11,14,13,14,14,14,14,7,5,5,15,15,15,15,15,C,334,Forward,Center
2228,1,80,Hunter Grimstead,STL,6,14,14,13,14,11,10,5,5,6,5,5,12,5,5,5,5,13,14,5,5,5,5,15,15,15,15,15,C,155,Forward,Center
2246,1,80,Marshall Mathers,DET,10,10,14,13,10,8,10,10,15,10,11,10,10,12,10,10,9,12,14,11,10,9,9,15,15,15,15,15,RW,213,Forward,Wing
2255,1,80,Benjamin Theodore,TBW,10,11,15,15,13,11,15,11,10,11,13,11,9,11,13,14,14,14,14,5,5,10,9,15,15,15,15,15,LD,344,Defense,Defense
2278,1,80,Christov Kovalev,SDT,5,13,12,12,13,8,13,6,7,13,11,10,5,11,13,12,13,12,15,9,5,5,10,15,15,15,15,15,LD,210,Defense,Defense
2343,1,80,Hip Hurts,NBB,5,12,13,13,11,11,12,15,14,14,14,14,5,15,13,13,14,13,15,15,5,6,9,15,15,15,15,15,LD,425,Defense,Defense
2352,1,80,Walbilly Koala,CAR,12,15,14,14,13,12,15,13,11,13,14,12,7,14,13,13,13,14,15,13,5,5,9,15,15,15,15,15,LW,425,Forward,Wing
2359,1,80,Uwe Bindewald,QCC,5,12,13,13,10,10,13,15,13,13,13,13,5,15,13,13,13,13,15,13,6,9,11,15,15,15,15,15,RD,350,Defense,Defense
2385,1,80,Jean Bon,STL,5,10,13,13,8,10,9,14,13,14,13,15,5,14,13,13,14,13,15,13,5,5,12,15,15,15,15,15,RD,350,Defense,Defense
2426,1,80,Jack Ellul,TBW,5,14,13,13,13,10,14,13,10,13,13,10,5,14,12,12,14,14,14,15,5,5,10,15,15,15,15,15,RD,350,Defense,Defense
2442,1,80,Abbe Wass,ANC,5,13,15,13,13,15,12,14,13,13,14,14,6,15,13,13,13,13,15,13,5,5,8,15,15,15,15,15,LD,425,Defense,Defense
2465,1,80,Phoenix-Orion Soderberg-Tremblay,SDT,9,12,12,12,12,12,13,12,13,11,11,10,9,13,13,10,14,10,14,14,5,5,6,15,15,15,15,15,RW,253,Forward,Wing
2487,1,80,Jean-Luc Gagnon,YUM,5,12,11,12,11,11,12,11,5,11,11,5,5,11,12,12,12,12,14,12,5,5,5,15,15,15,15,15,RW,160,Forward,Wing
2525,1,80,Leo Finnegan,NL,5,14,14,14,13,12,14,14,14,13,13,13,5,14,14,13,14,13,14,14,6,5,8,15,15,15,15,15,LD,425,Defense,Defense
2536,1,80,Boogan McGillicuddy,STL,10,14,13,14,14,12,14,11,12,11,11,9,12,11,12,13,13,14,15,14,6,6,11,15,15,15,15,15,C,350,Forward,Center
2542,1,80,Spaceman Spiff,OTT,11,15,13,15,16,11,15,12,9,12,10,9,6,12,15,13,13,15,14,13,5,5,10,15,15,15,15,15,LW,425,Forward,Wing
2551,1,80,Lewis Holl,QCC,5,13,12,13,11,12,13,15,14,14,11,12,5,13,12,12,14,12,15,14,5,7,11,15,15,15,15,15,LD,350,Defense,Defense
2578,1,80,Zeus Storm,ANC,9,15,15,15,15,12,15,13,11,13,12,12,13,12,13,14,12,13,14,12,5,7,7,15,15,15,15,15,C,424,Forward,Center
2584,1,80,Benjamin Crawley,TBW,7,8,12,8,10,8,7,9,14,8,8,12,8,10,7,8,8,12,14,14,14,11,11,15,15,15,15,15,LD,191,Defense,Defense
2587,1,80,Nicolas Corrigan,ANC,11,14,15,15,13,12,14,13,7,13,13,10,8,13,14,14,14,14,14,14,5,6,11,15,15,15,15,15,LW,425,Forward,Wing
2596,1,80,Takagi Michio,GFG,5,5,9,14,5,5,6,14,13,12,10,11,5,12,11,11,14,10,14,11,6,10,10,15,15,15,15,15,RD,196,Defense,Defense
2612,1,80,Clark Kent,COL,11,14,13,13,13,12,13,12,11,11,10,9,5,12,13,13,13,13,14,13,5,5,7,15,15,15,15,15,LD,267,Defense,Defense
2685,1,80,Gandalf the Grey,KEL,5,6,9,11,5,5,12,8,8,10,11,5,5,11,11,12,15,14,14,5,5,9,9,15,15,15,15,15,LD,155,Defense,Defense
2687,1,80,Jeffrey Bjelland,DET,14,14,14,14,14,12,14,14,11,12,12,11,11,14,13,12,12,13,15,14,7,11,11,15,15,15,15,15,C,425,Forward,Center
2688,1,80,Valtteri Pulkkinen,MET,8,15,15,14,15,12,15,11,11,11,11,11,6,11,14,13,15,15,14,14,5,5,5,15,15,15,15,15,LW,425,Forward,Wing
2690,1,80,Nanashi Mumei,GFG,11,13,15,15,11,11,13,14,13,14,13,12,11,14,13,13,14,13,14,15,5,5,11,15,15,15,15,15,RW,425,Forward,Wing
2698,1,80,Wilhelm Seider,COL,7,12,12,13,9,9,12,11,7,11,11,7,11,12,11,11,11,11,14,11,5,7,7,15,15,15,15,15,C,160,Forward,Center
2703,1,80,Cristoforo Roccamontepiano,QCC,11,15,13,15,14,11,15,12,11,12,12,9,13,13,13,14,13,14,15,14,9,7,9,15,15,15,15,15,C,425,Forward,Center
2730,1,80,Jamal Freaky,VAN,11,14,12,13,15,12,13,12,8,11,9,9,9,10,11,10,7,10,14,9,5,5,9,15,15,15,15,15,RW,214,Forward,Wing
2747,1,80,Hannah Crowder,NL,14,13,13,12,16,12,13,13,13,13,13,12,13,15,13,12,12,13,15,13,8,5,11,15,15,15,15,15,RW,425,Forward,Wing
2758,1,80,Jacques Cartier,VAN,10,15,11,14,13,10,12,10,10,10,10,10,6,10,11,11,12,11,14,12,5,5,5,15,15,15,15,15,LW,210,Forward,Wing
2763,1,80,Delving Macket,VAN,10,10,11,11,14,10,11,6,5,10,5,5,12,5,12,11,8,11,15,9,8,10,10,15,15,15,15,15,LD,155,Defense,Defense
2778,1,80,Felix Carlsson,SDT,12,14,13,14,13,11,15,13,11,12,12,6,11,13,14,15,14,14,14,15,5,5,12,15,15,15,15,15,C,425,Forward,Center
2890,1,80,Yktrese,COL,9,9,14,10,12,11,14,10,10,10,9,12,5,8,13,9,9,9,14,10,6,5,5,15,15,15,15,15,LW,170,Forward,Wing
2893,1,80,Joe Primeau,VAN,10,13,13,13,14,11,14,11,11,11,5,9,5,11,12,14,13,13,14,13,5,5,5,15,15,15,15,15,LW,261,Forward,Wing
2895,1,80,Ty Justice,MET,5,13,15,13,13,13,15,12,12,13,13,13,5,14,14,15,13,14,14,14,5,8,10,15,15,15,15,15,RD,425,Defense,Defense
2902,1,80,Pavel Mintyukov,OTT,5,11,13,13,13,11,12,13,13,13,13,13,5,13,15,13,13,15,15,13,6,5,11,15,15,15,15,15,LD,350,Defense,Defense
2907,1,80,Gordon McFisherman,QCC,11,15,13,14,12,9,15,13,9,13,12,9,8,15,13,14,14,14,15,15,5,5,9,15,15,15,15,15,LW,425,Forward,Wing
2911,1,80,Bas O'Bigbers Jr.,DET,13,13,13,13,13,10,14,11,11,11,9,8,10,10,15,15,15,15,14,12,5,5,5,15,15,15,15,15,C,350,Forward,Center
2913,1,80,Jackass Pants,GFG,5,15,15,15,14,12,15,14,10,13,13,5,13,14,13,13,13,13,14,13,5,7,6,15,15,15,15,15,C,424,Forward,Center
2917,1,80,Chungledown Bim,STL,5,13,14,12,13,12,13,8,8,14,10,9,5,13,13,14,14,15,15,15,5,5,5,15,15,15,15,15,LW,348,Forward,Wing
2919,1,80,Elliot Alderson,DET,5,12,13,14,13,12,13,15,11,14,14,13,5,15,14,13,14,13,15,14,5,5,10,15,15,15,15,15,RD,424,Defense,Defense
2922,1,80,Hitlock Burrito,VAN,10,11,11,13,10,10,11,9,9,9,9,9,12,9,13,11,10,12,14,10,5,10,10,15,15,15,15,15,LW,160,Forward,Wing
2928,1,80,Campbell Fischermann,COL,10,14,14,15,14,11,14,14,11,11,11,11,4,13,14,14,14,14,14,15,4,5,10,15,15,15,15,15,RW,424,Forward,Wing
2929,1,80,Kral King,COL,14,15,13,15,15,12,15,11,13,11,11,5,5,11,15,13,13,15,14,13,5,7,10,15,15,15,15,15,LW,425,Forward,Wing
2930,1,80,Elaina Beneski,ANC,11,15,13,15,16,11,14,13,12,13,13,8,5,13,14,13,13,13,14,13,5,5,13,15,15,15,15,15,RW,423,Forward,Wing
2932,1,80,Aaron Noxus,VAN,10,15,9,15,15,12,15,6,4,6,6,4,4,8,14,14,14,14,14,14,4,4,4,15,15,15,15,15,LW,347,Forward,Wing
2942,1,80,Jett Labyrinth,NL,8,15,14,15,14,12,15,13,12,13,13,10,14,13,13,14,13,13,14,13,5,5,5,15,15,15,15,15,C,425,Forward,Center
2944,1,80,Dee Centerman IV Jr.,SDT,10,7,11,12,8,4,8,12,11,12,11,11,4,13,10,11,12,11,16,12,4,4,4,15,15,15,15,15,LW,188,Forward,Wing
2948,1,80,Jauhnne Hawky,KEL,13,14,14,14,13,12,14,13,13,13,13,12,14,13,13,14,13,13,15,13,5,6,11,15,15,15,15,15,RW,425,Forward,Wing
2951,1,80,Gappy Hilmore,OTT,6,6,7,8,5,5,8,11,14,11,11,11,11,11,10,10,10,10,14,14,10,10,10,15,15,15,11,15,LD,160,Defense,Defense
2952,1,80,Harry Fairchild,KEL,7,11,15,13,13,11,13,12,12,13,13,13,8,14,14,13,12,13,14,11,12,12,13,15,15,15,15,15,LD,358,Defense,Defense
2959,1,80,Beau Cook,YUM,5,11,9,13,12,9,13,11,9,11,10,8,8,11,12,11,10,12,14,9,5,7,9,15,15,15,15,15,C,155,Forward,Center
2960,1,80,Keith McSmith,STL,9,10,9,9,9,9,9,13,11,9,10,12,14,12,11,11,11,11,14,13,11,12,13,15,15,15,15,15,LW,211,Forward,Wing
2965,1,80,Hvaik,COL,11,13,13,11,17,12,13,12,10,9,9,11,13,9,12,12,12,11,14,11,11,9,11,15,15,15,15,15,RW,312,Forward,Wing
2968,1,80,Geno Vajihollahi,YUM,11,15,14,14,15,12,15,10,10,10,9,9,12,10,13,13,12,14,14,12,5,9,7,15,15,15,15,15,C,350,Forward,Center
2969,1,80,Tony Bologna,NBB,5,12,14,13,11,5,14,10,5,10,10,5,5,10,12,12,5,10,14,5,5,5,5,15,15,15,15,15,RD,155,Defense,Defense
2974,1,80,Luigi Mario,COL,13,11,13,11,11,10,13,12,6,13,13,11,11,12,14,13,13,13,14,6,5,10,8,15,15,15,15,15,RW,257,Forward,Wing
2976,1,80,Easton Schaffer,OTT,11,15,13,13,15,11,15,13,11,14,12,11,6,13,15,14,13,15,14,11,6,6,10,15,15,15,15,15,RW,422,Forward,Wing
2993,1,80,TJ Smex,ANC,12,13,16,14,12,12,15,11,11,11,11,11,13,12,13,12,12,14,14,12,4,12,12,15,15,15,15,15,C,380,Forward,Center
2996,1,80,Pasmindfrl,STL,5,8,12,7,8,10,10,6,10,8,7,5,5,7,12,12,11,16,14,9,5,8,9,15,15,15,15,15,LW,159,Forward,Wing
2999,1,80,Rocky Gislason,COL,5,15,14,15,14,12,15,13,11,10,11,5,10,12,13,13,13,13,14,13,5,5,7,15,15,15,15,15,RW,350,Forward,Wing
3007,1,80,Vasher Summers,DET,5,10,7,10,5,7,15,15,12,12,12,12,5,15,7,7,12,10,14,13,10,7,7,15,15,15,15,15,RD,245,Defense,Defense
3008,1,80,Tylah Fortune,MET,5,11,13,13,12,12,13,12,10,13,12,12,5,13,13,13,13,14,14,13,5,5,8,15,15,15,15,15,LD,274,Defense,Defense
3009,1,80,Jay Dub,ANC,11,11,11,12,12,11,12,11,11,10,10,10,10,10,12,11,10,11,13,11,10,10,11,15,15,15,15,15,RW,168,Forward,Wing
3011,1,80,Aurora Borealis,NBB,11,15,14,15,14,12,15,11,5,13,8,5,5,12,11,13,14,13,15,12,5,5,5,15,15,15,15,15,RW,348,Forward,Wing
3015,1,80,Ethan Cross,SDT,8,12,12,12,12,10,12,12,12,12,12,11,15,13,12,9,12,12,13,12,4,9,9,15,15,15,15,15,LW,246,Forward,Wing
3022,1,80,Shiny Rainbow,QCC,9,13,12,13,13,11,14,12,9,12,11,5,13,13,15,13,13,15,15,14,5,6,9,15,15,15,15,15,C,350,Forward,Center
3027,1,80,Joey Fortune,SDT,12,13,13,9,10,9,13,7,7,11,11,12,5,12,10,12,12,12,14,13,5,6,5,15,15,15,15,15,LD,191,Defense,Defense
3029,1,80,Cheese N'Wine,OTT,5,12,14,11,9,12,13,14,11,14,14,13,5,14,12,14,12,13,14,14,9,7,11,15,15,15,15,15,RD,350,Defense,Defense
3032,1,80,Bartholomew Aittokallio Lorequavius,STL,12,12,12,12,13,10,12,10,10,10,10,5,5,10,11,11,11,11,14,11,5,5,6,15,15,15,15,15,RW,160,Forward,Wing
3035,1,80,Romeo McCatster,CAR,12,5,5,12,12,5,12,12,12,9,5,5,5,9,10,10,10,9,14,12,12,12,12,15,15,15,15,15,RW,160,Forward,Wing
3040,1,80,Brodir Aleifrsson,SDT,5,15,13,15,14,8,14,12,12,12,11,5,5,12,13,13,13,13,14,15,5,9,10,15,15,15,15,15,LW,349,Forward,Wing
3044,1,80,Arvinder Singh,NBB,5,14,14,14,11,11,15,13,9,12,12,8,5,12,14,14,13,14,14,14,5,5,5,15,15,15,15,15,RD,350,Defense,Defense
3051,1,80,Jimmy Twoshoes,YUM,5,10,15,12,12,11,11,11,5,10,13,9,5,10,15,13,10,15,14,5,5,5,5,15,15,15,15,15,LW,240,Forward,Wing
3052,1,80,Apollo Seaborne,MET,4,12,11,13,11,11,12,13,13,12,12,13,4,13,13,13,13,13,14,14,4,4,6,15,15,15,15,15,LD,269,Defense,Defense
3057,1,80,Aartholomew Bittokallio Lorequavius,STL,8,8,10,12,6,5,12,10,10,10,12,12,6,12,13,12,11,10,14,10,5,6,10,15,15,15,15,15,RW,155,Forward,Wing
3059,1,80,Dog Jagr,STL,5,10,11,12,10,10,10,15,15,15,15,14,5,15,12,12,13,15,14,14,11,11,11,15,15,15,15,15,LD,425,Defense,Defense
3064,1,80,Mick Geno,NBB,11,13,13,13,15,12,14,11,11,10,10,10,4,7,13,13,12,13,14,10,4,5,6,15,15,15,15,15,RW,257,Forward,Wing
3076,1,80,Aloysius Hoglord III,ANC,5,11,13,12,12,12,13,13,13,13,13,13,5,13,11,12,11,12,14,12,5,5,5,15,15,15,15,15,LW,246,Forward,Wing
3084,1,80,Oleksandr D. Unikov,TBW,10,11,11,11,10,10,11,12,11,12,11,11,11,12,11,11,11,11,14,12,11,11,11,15,15,15,15,15,RD,190,Defense,Defense
3087,1,80,Heaver McLovin,YUM,10,10,10,14,11,11,10,10,10,10,10,10,10,10,10,10,10,10,14,10,5,10,10,15,15,15,15,15,RD,154,Defense,Defense
3088,1,80,Pierre LeBlanc,OTT,5,5,12,12,9,6,9,12,11,12,11,13,5,13,11,11,12,11,14,11,5,5,7,15,15,15,15,15,RD,160,Defense,Defense
3096,1,80,Didzis Kreslins,NL,5,10,11,12,10,10,10,12,12,12,12,12,5,13,11,11,11,11,14,11,5,11,11,15,15,15,15,15,C,184,Forward,Center
3110,1,80,TBFAW,SDT,14,13,13,13,13,11,13,13,13,13,13,11,13,13,13,13,13,13,14,13,13,13,13,15,15,15,15,15,C,388,Forward,Center
3112,1,80,Jouni Paarma,DET,6,11,10,9,8,8,14,9,9,13,13,12,6,10,9,9,12,10,14,8,5,7,9,15,15,15,15,15,LW,155,Forward,Wing
3118,1,80,Zach Mulder,VAN,5,14,13,13,11,11,14,13,13,14,13,13,5,14,11,13,13,13,15,13,6,10,10,15,15,15,15,15,RD,349,Defense,Defense
3122,1,80,Jordan Lafreniere,KEL,10,13,13,13,11,10,14,12,10,12,11,5,12,12,12,13,13,13,15,13,5,5,9,15,15,15,15,15,C,271,Forward,Center
3127,1,80,Micool is Gonnawinthecup,ANC,5,13,14,14,12,12,13,14,13,14,13,14,5,14,14,13,14,13,14,15,6,11,5,15,15,15,15,15,LD,425,Defense,Defense
3128,1,80,Levi Bedrock,KEL,14,13,11,13,11,11,12,13,13,10,10,5,5,10,12,11,13,13,14,15,5,5,6,15,15,15,15,15,LW,257,Forward,Wing
3129,1,80,Lucas Lindberg,MET,5,14,13,14,13,12,13,12,11,11,11,10,5,11,12,12,13,12,15,13,5,5,5,15,15,15,15,15,LW,265,Forward,Wing
3130,1,80,Swan Ronson,TBW,5,9,9,12,9,9,7,12,11,11,9,13,5,11,10,10,10,11,14,13,12,9,11,15,15,15,15,15,LD,159,Defense,Defense
3135,1,80,Levon Dojkic,QCC,5,13,14,14,14,11,14,13,14,14,14,12,5,14,13,13,14,13,14,13,5,11,13,15,15,15,15,15,LW,425,Forward,Wing
3136,1,80,Mehmad Durrani,STL,5,5,5,5,5,5,5,13,11,8,6,5,5,6,13,9,6,6,15,8,6,15,15,15,15,15,15,15,RW,155,Forward,Wing
3142,1,80,Radley Yates,CAR,6,10,9,8,11,12,12,13,11,12,11,13,8,13,12,11,12,11,15,12,13,11,10,15,15,15,15,15,RD,233,Defense,Defense
3151,1,80,Hans Gronlund,VAN,4,8,12,13,10,10,11,13,14,14,13,14,4,14,12,13,14,11,14,14,8,13,13,15,15,15,15,15,LD,348,Defense,Defense
3152,1,80,Bohdi Echo,OTT,5,12,14,13,14,9,13,13,6,11,12,5,10,13,12,10,10,12,14,12,5,5,5,15,15,15,15,15,LD,228,Defense,Defense
3153,1,80,Ethan Ashcroft,YUM,10,11,11,10,15,10,10,10,10,10,10,10,10,10,12,10,10,12,15,10,9,10,10,15,15,15,15,15,C,196,Forward,Center
3165,1,80,Marty Charlie,OTT,11,13,11,13,13,11,13,10,10,11,10,10,13,11,13,10,10,13,14,8,4,8,10,15,15,15,15,15,C,214,Forward,Center
3167,1,80,AJ Diaz,CAR,5,10,13,13,13,13,8,13,13,11,13,11,11,13,12,13,13,14,15,13,14,14,12,15,15,15,15,15,RD,359,Defense,Defense
3168,1,80,Weston Windsor,NL,5,13,14,14,13,14,14,14,12,13,13,13,5,14,14,13,14,14,14,14,5,5,9,15,15,15,15,15,RD,425,Defense,Defense
3170,1,80,Bubbles Puff,CAR,12,12,13,12,10,10,11,13,11,13,11,13,11,13,10,10,13,13,15,12,4,4,4,15,15,15,15,15,LD,246,Defense,Defense
3178,1,80,Joshua Martin,SDT,5,7,11,10,11,10,12,11,9,11,11,12,10,13,11,11,11,15,15,13,5,10,11,15,15,15,15,15,RD,218,Defense,Defense
3179,1,80,Anthony Simmons III,SDT,4,10,10,10,4,10,10,13,13,15,14,13,4,14,14,13,13,14,14,13,4,10,11,15,15,15,15,15,RD,314,Defense,Defense
3186,1,80,Maverick Reynolds,DET,6,11,12,13,11,12,11,15,14,13,13,15,5,14,14,13,14,14,15,14,10,11,11,15,15,15,15,15,LD,421,Defense,Defense
3187,1,80,Randolph Thompson-Smythe,QCC,13,15,14,15,13,11,15,10,5,9,8,5,5,11,15,15,14,15,15,14,5,5,10,15,15,15,15,15,RW,425,Forward,Wing
3191,1,80,Dominic Enselmo,QCC,12,13,15,16,14,12,14,11,11,12,12,12,13,13,15,13,12,13,15,11,6,8,10,15,15,15,15,15,RW,425,Forward,Wing
3193,1,80,Jiels,VAN,13,13,13,13,13,6,13,11,8,11,11,5,11,10,13,13,12,13,14,11,4,4,4,15,15,15,15,15,RD,225,Defense,Defense
3204,1,80,Mitch Morris,DET,5,9,13,11,9,9,9,12,10,13,13,11,5,13,12,12,13,11,15,13,5,5,9,15,15,15,15,15,LD,209,Defense,Defense
3209,1,80,Scott Justice,KEL,10,12,12,12,12,11,11,11,11,12,12,12,8,11,12,12,13,13,14,11,7,9,10,15,15,15,15,15,LW,222,Forward,Wing
3216,1,80,Outen Deboonies,GFG,4,14,13,13,13,7,13,12,7,13,11,4,4,13,12,13,13,12,14,13,4,4,4,15,15,15,15,15,RW,243,Forward,Wing
3219,1,80,Anatolyi Tarasov,QCC,5,12,13,11,13,11,11,13,13,12,12,12,5,13,11,5,13,11,14,13,13,14,16,15,15,15,15,15,LD,333,Defense,Defense
3223,1,80,Darrin Turner-Yell,DET,7,12,12,12,12,12,12,8,4,8,8,8,8,4,12,12,10,12,14,10,7,4,4,15,15,15,15,15,LW,148,Forward,Wing
3224,1,80,Johanna Krakow,OTT,10,10,10,10,8,5,10,14,12,14,12,11,5,14,10,10,10,10,14,15,5,5,5,15,15,15,15,15,RD,223,Defense,Defense
3272,1,80,Matteo Lorletta,TBW,10,7,8,6,10,7,8,6,10,6,10,8,8,10,11,11,11,13,14,11,14,13,11,15,15,15,15,15,LW,155,Forward,Wing
3276,1,80,Sevrin Quinn,COL,11,11,13,13,13,9,12,11,10,12,11,12,15,12,10,14,10,12,14,11,5,5,5,15,15,15,15,15,C,253,Forward,Center
3279,1,80,Lancer Frappe,VAN,5,10,14,13,9,11,12,12,10,13,11,14,5,14,9,11,13,12,14,11,13,7,9,15,15,15,15,15,LD,259,Defense,Defense
3289,1,80,Ryan Dino-Nugget Hopkins,OTT,13,13,5,13,7,5,11,10,10,5,5,5,5,5,5,5,13,10,14,14,9,11,13,15,15,15,15,15,RW,160,Forward,Wing
3292,1,80,Chris McZehrl III,ANC,15,15,13,15,15,11,15,12,12,12,12,8,5,12,14,13,13,14,14,13,5,6,10,15,15,15,15,15,RW,425,Forward,Wing
3297,1,80,River Yekaterina Volkova,VAN,9,13,14,13,11,10,13,11,8,12,10,8,11,12,13,13,13,14,15,13,5,5,5,15,15,15,15,15,C,270,Forward,Center
3299,1,80,Ivan Volchenkov,DET,9,9,8,9,12,12,12,8,8,10,9,7,5,9,11,9,9,12,16,9,7,8,9,15,15,15,15,15,RW,155,Forward,Wing
3301,1,80,Mathieu Mathematique,DET,5,9,13,13,9,13,13,13,12,13,12,9,5,14,12,12,13,12,14,13,5,5,5,15,15,15,15,15,LD,251,Defense,Defense
3304,1,80,James Mawk,GFG,12,12,12,12,12,12,12,8,5,9,5,5,12,11,12,12,12,12,14,12,5,5,12,15,15,15,15,15,C,197,Forward,Center
3305,1,80,ty wells,DET,7,7,7,8,10,12,10,10,12,10,10,5,12,11,10,10,10,10,14,10,12,12,12,15,15,15,15,15,C,155,Forward,Center
3306,1,80,Trey Lambert-Gill,COL,5,13,13,13,13,13,13,14,13,13,13,13,5,13,13,13,11,12,14,13,6,11,11,15,15,15,15,15,RD,320,Defense,Defense
3312,1,80,Oscar Pieters,NBB,12,9,14,12,9,10,12,5,5,7,6,7,12,6,12,13,6,11,14,9,6,11,5,15,15,15,15,15,C,155,Forward,Center
3313,1,80,Jeff Santiago,TBW,11,13,12,11,10,11,12,11,11,12,13,11,8,13,12,11,9,10,14,13,7,13,13,15,15,15,15,15,RW,237,Forward,Wing
3320,1,80,Jeremy Snugglemuffin III,SDT,5,14,14,14,13,13,14,14,14,12,11,13,5,14,14,14,14,13,14,14,5,5,7,15,15,15,15,15,LD,425,Defense,Defense
3331,1,80,Grimr3aeper,NBB,13,13,11,13,15,12,14,10,10,10,10,10,10,10,14,11,13,14,15,8,8,10,11,15,15,15,15,15,RW,307,Forward,Wing
3334,1,80,Franjo Frankopan Jelacic,VAN,8,12,14,12,13,12,13,8,7,11,13,6,13,8,13,14,11,13,14,5,5,5,5,15,15,15,15,15,C,235,Forward,Center
3335,1,80,Kenneth Lind,CAR,4,10,8,10,11,11,11,14,15,14,14,15,4,14,15,13,14,14,14,14,4,9,9,15,15,15,15,15,LD,401,Defense,Defense
3347,1,80,Mikael,COL,5,5,7,7,5,7,5,11,13,10,10,10,5,16,10,9,8,10,14,10,12,5,5,15,15,15,15,15,RD,155,Defense,Defense
