id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,rookie,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
5264,Blake Hutchinson,C,0,LAP,84,4,3358,0,1,1,-1,0,0,0,0,0,0,0,0,170,0,26,12,0,0,0,4,3,3,4,5,62,56,62,TRUE,102.7,2.3,3.4,23.7,49.7,40,63,38.8,4.2,24,46,34.3,2.7,Forward,Center
5459,TheGreatOne,LW,0,LAP,84,4,3778,0,0,0,-3,2,0,0,0,0,0,0,0,409,0,3,0,0,0,0,6,7,1,1,3,50,48,55,FALSE,97.7,1.1,4.3,17.1,50.2,30,74,28.8,-8.9,18,51,26.1,-7.8,Forward,Wing
3505,Luca Pane,C,0,NOL,84,10,10623,2,3,5,-2,2,0,0,0,92,0,0,0,115,0,110,60,0,0,0,10,14,6,11,18,67,63,69,FALSE,97.4,2.1,2.8,28.7,28,163,165,49.7,-0.9,94,96,49.5,-3.3,Forward,Center
3856,Sven Holmberg,RD,0,NOL,84,10,11337,2,3,5,-2,8,0,0,0,70,0,0,0,323,1,0,0,0,0,0,19,2,7,13,22,58,55,59,FALSE,97.3,3.9,4.6,34.2,32.2,178,165,51.9,2.4,116,113,50.7,-1.8,Defense,Defense
4031,Billy Hill,LD,0,NOL,84,10,11355,1,1,2,5,2,0,0,0,70,0,0,0,384,0,0,0,0,0,0,11,4,5,25,21,65,56,77,FALSE,102.1,3,1.7,31,22.1,172,184,48.3,-3,107,87,55.2,4.8,Defense,Defense
4065,Artturi Lappalainen,RD,0,NOL,84,10,11890,0,0,0,0,2,0,0,0,0,0,0,0,927,0,0,0,0,0,0,21,5,5,45,12,65,50,84,FALSE,97.3,2.6,2.6,31.9,24,187,197,48.7,-2.5,113,93,54.9,4.5,Defense,Defense
4352,Mikkel Enevoldsen,LD,0,NOL,84,10,13744,1,6,7,-16,4,0,4,4,1732,0,0,0,999,0,0,0,0,0,0,13,3,6,21,22,66,64,64,FALSE,84.7,1.6,6.5,30.7,31.7,169,166,50.4,0.2,114,110,50.9,-1.4,Defense,Defense
4705,Lyle Odelein IV,LW,0,NOL,84,10,14061,4,7,11,2,2,1,4,5,1944,0,0,0,961,0,28,9,0,0,0,31,19,7,16,29,85,82,86,FALSE,100.8,3.9,3.2,34.2,30.7,183,174,51.3,1.5,121,109,52.6,1.3,Forward,Wing
4731,Scar Bealey,RW,0,NOL,84,10,13908,4,2,6,-1,4,1,0,1,1917,0,0,0,219,1,16,5,0,0,0,16,23,4,7,22,72,75,64,FALSE,98.5,3.4,3.7,32.1,30.6,184,187,49.6,-1.1,115,113,50.4,-2.1,Forward,Wing
4775,Blade Hunter,C,0,NOL,84,10,14054,6,3,9,-1,2,2,0,2,1850,0,0,0,940,1,158,79,0,0,0,11,15,10,13,36,73,67,80,FALSE,96.7,3.2,3.5,33.2,27.2,185,168,52.4,3.2,121,94,56.3,6.8,Forward,Center
4899,Optimus Autonomous,RW,0,NOL,84,10,11458,0,4,4,-1,0,0,1,1,1864,0,1,1,263,0,10,5,0,0,0,18,8,6,11,15,71,70,70,TRUE,96.3,1.9,2.7,30.5,27,157,144,52.2,2.6,93,83,52.8,1.4,Forward,Wing
4932,Nanashi Mumei,C,0,NOL,84,10,12010,4,5,9,-6,0,0,1,1,373,1,0,1,231,0,123,69,0,0,0,10,9,8,13,24,69,68,68,FALSE,92.7,3.2,5,31.9,29.4,185,189,49.5,-1.3,118,116,50.4,-2.2,Forward,Center
4972,Smitty Werbenjaegermanjensen,RD,0,NOL,84,10,11582,0,2,2,-9,7,0,0,0,455,0,0,0,268,0,0,0,1,0,1,20,1,11,17,21,62,54,72,FALSE,90.3,1.3,4.3,28.8,30.2,159,157,50.3,0,106,103,50.7,-1.6,Defense,Defense
5094,Drew McIntyre,LW,0,NOL,84,10,10448,0,1,1,-7,2,0,0,0,37,0,0,0,0,0,1,0,0,0,0,21,15,7,11,22,69,65,73,FALSE,91,0.7,3.1,32.5,28,170,164,50.9,0.9,108,96,52.9,1.7,Forward,Wing
5155,Abbe Wass,LD,0,NOL,84,10,11422,1,1,2,0,6,0,0,0,437,0,0,0,219,0,0,0,0,0,0,16,7,3,16,18,61,55,67,FALSE,99.4,3.3,3.3,32.1,30.4,180,159,53.1,4.2,105,103,50.5,-2,Defense,Defense
5317,Rocky Gislason,RW,0,NOL,84,10,11948,3,6,9,-4,0,1,0,1,306,0,0,0,390,0,6,2,0,0,0,25,11,6,10,17,72,77,57,FALSE,94.5,3.5,4.5,32.6,27.5,174,180,49.2,-1.7,117,106,52.5,1,Forward,Wing
5409,Joe Primeau,LW,0,NOL,84,10,10616,3,5,8,-4,4,0,0,0,425,0,0,0,0,1,1,0,0,0,0,19,10,5,10,16,74,74,66,TRUE,95.8,3.5,4.6,27.9,27.2,160,164,49.4,-1.3,96,96,50,-2.6,Forward,Wing
3593,Billy Herrington,C,0,ATL,84,21,23272,10,9,19,6,6,0,0,0,344,0,0,0,111,2,237,129,0,0,0,26,24,18,19,44,69,66,71,FALSE,102.7,4.1,3.2,31.7,30.9,377,391,49.1,-1.9,251,234,51.8,-0.1,Forward,Center
3806,Jiggle E Puff,LW,0,ATL,84,21,23675,5,11,16,8,8,0,0,0,325,0,0,0,892,0,19,6,0,0,0,35,27,4,14,48,71,75,59,FALSE,104.7,3.8,2.7,28.9,31.6,347,392,47,-4.9,224,235,48.8,-4.3,Forward,Wing
4092,Dan Johnston,RD,0,ATL,84,21,21707,0,4,4,6,2,0,0,0,18,0,0,0,394,0,0,0,0,0,0,19,6,7,56,19,64,54,76,FALSE,102.2,3.6,2.7,33.5,32.3,356,363,49.5,-1.2,239,233,50.6,-1.7,Defense,Defense
4172,Jae-ik Barron,C,0,ATL,84,21,27700,12,16,28,18,2,1,0,1,489,0,1,1,2864,3,253,143,0,0,0,26,35,23,19,74,74,71,75,FALSE,105.1,5.8,3.1,37.4,30.2,441,404,52.2,2.8,284,249,53.3,2.2,Forward,Center
4276,Brooklyn Physt,LD,0,ATL,84,21,27549,3,7,10,10,10,0,2,2,697,0,0,0,1396,2,0,0,0,0,0,36,4,13,57,35,69,62,76,FALSE,101.7,4.7,3.4,34.4,28.6,458,420,52.2,2.8,295,240,55.1,5,Defense,Defense
4288,Kristian Seppanen,RD,0,ATL,84,21,29310,1,12,13,17,2,0,2,2,876,0,0,0,2311,0,0,0,0,0,0,34,7,13,66,45,68,59,77,FALSE,105.9,5.4,3,36.2,34,459,451,50.4,0.1,308,295,51.1,-1.2,Defense,Defense
4461,Paul Bondage,RD,0,ATL,84,21,27572,3,7,10,9,4,0,0,0,92,0,0,0,2222,1,0,0,0,0,0,26,6,10,80,52,64,52,74,FALSE,101.5,4.4,3.1,33.8,27.1,425,410,50.9,0.8,273,229,54.4,3.8,Defense,Defense
4503,Kal Akar Kekkonen,LD,0,ATL,84,21,28915,5,10,15,16,6,3,0,3,2153,0,2,2,1276,1,0,0,0,0,0,28,7,14,59,36,71,64,79,FALSE,106.4,5.1,2.8,34.9,34.6,423,448,48.6,-2.8,285,287,49.8,-3.2,Defense,Defense
4560,Mia Lavoie,LW,0,ATL,84,21,28100,15,14,29,7,8,1,3,4,2447,0,0,0,756,1,16,2,0,0,0,46,36,12,11,79,76,82,64,FALSE,102,4.3,3,37.3,31.5,434,414,51.2,1.2,294,258,53.3,2.2,Forward,Wing
4571,Edouard Lavoie,RW,0,ATL,84,21,27684,7,19,26,5,10,1,3,4,2481,0,1,1,167,2,40,23,0,0,0,52,37,16,15,54,79,79,74,FALSE,100.8,3.7,2.9,35.4,29.5,454,411,52.5,3.3,290,247,54,3.3,Forward,Wing
4668,Violet Stoica,C,0,ATL,84,21,28957,18,15,33,13,6,2,5,7,2018,2,0,2,2973,3,348,201,0,0,0,27,24,22,17,65,77,74,76,FALSE,104.4,5.1,3.2,35.4,31.4,414,396,51.1,1.1,278,251,52.6,1.1,Forward,Center
4762,Nathangus McExplosion,LW,0,ATL,84,21,27067,12,21,33,10,2,1,3,4,2096,0,0,0,198,1,30,19,0,0,0,44,27,10,12,71,76,82,63,FALSE,103.5,4.8,3.1,36.6,31.7,465,430,52,2.5,298,268,52.7,1.3,Forward,Wing
5082,Puddles O'Duckling,RW,0,ATL,84,21,23438,5,13,18,7,15,0,0,0,14,0,0,0,0,0,5,1,0,0,0,46,21,9,21,52,75,74,68,FALSE,102,4.3,3.2,35.7,32,395,400,49.7,-1,264,251,51.3,-0.9,Forward,Wing
5123,Vasher Summers,LD,0,ATL,84,21,20360,0,5,5,1,8,0,0,0,211,0,0,0,361,0,0,0,0,0,0,24,5,13,29,26,61,52,73,FALSE,100.1,2.7,2.5,34.4,32.4,348,337,50.8,0.6,226,223,50.3,-2.1,Defense,Defense
5315,Lucas Lindberg,RW,0,ATL,84,21,20425,2,16,18,4,6,0,0,0,0,0,0,0,0,0,8,2,0,0,0,45,26,9,15,37,66,63,67,FALSE,103.4,3.7,3,30,33.3,328,362,47.5,-4,209,229,47.7,-5.7,Forward,Wing
4247,Rence Sykut,C,0,SEA,84,16,20941,8,5,13,-2,2,1,0,1,546,0,0,0,1801,1,209,120,0,0,0,12,33,18,21,59,70,63,75,FALSE,97.3,3.3,3.7,35.2,30.6,314,286,52.3,0.3,212,178,54.4,0.5,Forward,Center
4394,Shadow Fenix,C,0,SEA,84,16,20998,9,5,14,-2,2,1,3,4,1722,0,0,0,410,2,243,129,0,0,0,16,24,14,12,46,70,67,72,FALSE,97.1,2.5,2.9,32.1,26.9,323,279,53.7,2.3,196,164,54.4,0.6,Forward,Center
4398,Squidwardo Tentacles,LD,0,SEA,84,16,22266,1,7,8,-7,2,1,3,4,1882,0,0,0,688,0,0,0,0,0,0,27,3,11,36,32,66,60,68,FALSE,96.4,2.4,3.7,28,30.3,292,300,49.3,-4.3,177,192,48,-9.3,Defense,Defense
4399,Juan Tymer,RD,0,SEA,84,16,20622,1,4,5,-7,2,0,0,0,320,0,0,0,796,1,0,0,0,0,0,16,4,11,37,32,65,56,72,FALSE,95.7,1.8,3.1,29,29.5,296,297,49.9,-3.4,185,188,49.6,-6.8,Defense,Defense
4479,Will Tomlander,RW,0,SEA,84,16,20804,6,6,12,-2,8,4,2,6,1715,0,0,0,445,0,4,1,0,0,0,37,26,10,19,45,76,80,68,FALSE,97.1,2.1,2.5,32.1,26.5,318,270,54.1,2.9,197,161,55,1.5,Forward,Wing
4490,Gordon-William Gibbles,RW,0,SEA,84,16,18765,4,7,11,0,2,1,1,2,564,0,0,0,117,1,18,10,0,0,0,26,24,5,14,39,68,71,58,FALSE,99.4,3.4,3.4,33.4,31.5,291,304,48.9,-4.9,195,180,52,-3.1,Forward,Wing
4634,Pinli Switchbang,LW,0,SEA,84,16,21298,7,13,20,-7,6,2,4,6,1709,0,0,0,1615,2,13,6,0,0,0,34,24,10,19,48,75,74,74,FALSE,94.1,3,4.4,31.2,28.4,291,283,50.7,-2.2,177,166,51.6,-3.6,Forward,Wing
4719,Gordon McFisherman,LW,0,SEA,84,16,18766,4,6,10,-5,2,0,0,0,0,0,0,0,365,0,9,4,0,0,0,31,18,11,12,24,67,65,65,FALSE,95.9,3.3,4.3,30.9,29,307,282,52.1,0,198,170,53.8,-0.4,Forward,Wing
4739,Stavros Kondos,RD,0,SEA,84,16,19488,2,4,6,-6,10,0,1,1,337,0,0,0,1408,0,0,0,0,0,0,21,2,11,25,31,64,58,70,FALSE,93.2,2.8,4.1,34.1,26.8,319,267,54.4,3.4,198,155,56.1,3,Defense,Defense
4769,Jefferson Steelflex,C,0,SEA,84,16,19791,5,8,13,0,6,0,1,1,569,0,0,0,562,1,203,103,0,0,0,13,22,16,10,42,68,66,69,FALSE,97.7,3.7,3.7,31.1,26,304,274,52.6,0.7,193,155,55.5,2.1,Forward,Center
4831,AT-AT Wollker,LD,0,SEA,84,16,19651,0,5,5,-4,2,0,0,0,88,0,0,0,762,0,0,0,0,0,0,20,8,20,43,27,62,52,72,FALSE,95.3,3.8,4.6,33.9,28.7,316,284,52.7,0.8,204,167,55,1.4,Defense,Defense
4862,Roquefort Cotswold,RD,0,SEA,84,16,20644,6,8,14,9,6,1,4,5,1930,0,0,0,321,0,0,0,0,0,0,29,5,12,32,41,68,60,76,FALSE,102.1,5.1,3.3,35.4,27.2,323,275,54,2.8,212,158,57.3,5,Defense,Defense
4964,Campbell Fischermann,RW,0,SEA,84,16,18147,3,12,15,-8,4,0,0,0,11,0,0,0,39,1,1,0,0,0,0,40,26,4,21,36,72,78,57,FALSE,91.8,3.6,5.2,31.6,26.5,299,266,52.9,1.1,188,154,55,1.4,Forward,Wing
5058,Hans Gronlund,LD,0,SEA,84,16,17717,0,4,4,-1,11,0,0,0,0,0,0,0,1414,0,0,0,1,0,1,17,6,9,56,19,61,50,73,FALSE,96.1,2.9,3.1,35.5,25.8,289,264,52.3,0.2,194,138,58.4,6.3,Defense,Defense
5490,David Corrigan,LW,0,SEA,84,16,15871,2,7,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35,19,8,10,24,65,60,66,TRUE,98.7,2.7,2.5,34.5,27,267,245,52.1,0,172,139,55.3,1.8,Forward,Wing
3645,John Hopoate,RD,0,MTL,84,6,6222,0,1,1,-5,2,0,0,0,0,0,0,0,374,0,0,0,0,0,0,8,2,6,10,10,53,51,55,FALSE,95.7,4.9,8,31.4,40,83,106,43.9,-6.9,63,79,44.4,-5.3,Defense,Defense
4232,Emil Karlsson,C,0,MTL,84,6,7368,1,2,3,-4,0,0,0,0,947,0,0,0,0,0,93,46,0,0,0,6,5,5,0,8,64,62,64,FALSE,94.6,2.8,5,29.2,33.6,97,101,49,0.4,65,75,46.4,-2.1,Forward,Center
4238,Jussi Mutou,RW,0,MTL,84,6,7806,1,5,6,-4,0,0,0,0,1035,0,0,0,0,0,5,0,0,0,0,16,13,0,5,12,68,73,55,FALSE,92.4,3.7,5.8,26.6,27.1,99,88,52.9,6,59,64,48,0.3,Forward,Wing
4246,Xavier Beausoleil,LW,0,MTL,84,6,7612,3,2,5,-5,0,0,0,0,976,1,0,1,254,1,1,0,0,0,0,13,9,4,8,9,69,65,71,FALSE,92.5,2.3,5.6,23.1,32.7,79,100,44.1,-6.4,49,72,40.5,-10.4,Forward,Wing
4325,Florian Soderberg-Motyla,C,0,MTL,84,6,7696,2,6,8,3,0,0,0,0,257,0,1,1,223,0,89,45,0,0,0,6,7,9,6,8,70,64,78,FALSE,100.4,5,4,33.4,27.4,121,108,52.8,6.5,80,69,53.7,9.3,Forward,Center
4449,Rodrigo Banes,RW,0,MTL,84,6,8072,1,3,4,-4,0,0,0,0,319,0,0,0,624,0,19,9,0,0,0,10,10,4,2,20,70,70,64,FALSE,91.1,4,6.1,32.3,28.3,119,105,53.1,6.9,78,68,53.4,8.8,Forward,Wing
4487,John Peanut,RD,0,MTL,84,6,8239,1,2,3,-4,2,0,0,0,96,0,0,0,541,0,0,0,0,0,0,9,3,3,23,9,63,56,70,FALSE,92.4,2.8,5.2,25.1,27.5,110,124,47,-2.7,66,71,48.2,0.6,Defense,Defense
4515,Charlie Slurpe,C,0,MTL,84,6,6663,5,3,8,3,4,0,0,0,228,0,0,0,9,0,66,18,0,0,0,7,4,8,6,10,68,64,71,FALSE,107.8,5,3.4,26.3,29.7,95,99,49,0.4,57,61,48.3,0.7,Forward,Center
4537,Teemu Salami,LW,0,MTL,84,6,8552,3,3,6,-4,2,0,0,0,912,0,0,0,632,0,4,1,0,0,0,13,8,4,0,29,72,83,53,FALSE,91.3,5.1,7.2,38,32.4,127,110,53.6,7.9,82,76,51.9,6.7,Forward,Wing
4588,Demir Bellona,LD,0,MTL,84,6,8606,1,4,5,0,6,0,0,0,946,0,1,1,437,0,0,0,0,0,0,12,0,6,11,16,70,66,72,FALSE,98,4,4,28.4,24.9,114,101,53,6.6,66,67,49.6,2.7,Defense,Defense
4826,Deth Klaw,RD,0,MTL,84,6,8469,2,0,2,3,4,0,0,0,273,0,0,0,525,1,0,0,0,0,0,12,5,13,16,10,72,54,93,FALSE,103.9,3.3,2.3,27.2,28.6,112,105,51.6,4.5,66,72,47.8,0.1,Defense,Defense
4877,Ivan Godinez,LD,0,MTL,84,6,5853,1,3,4,-7,4,0,0,0,62,0,0,0,55,0,0,0,0,0,0,6,0,2,7,10,52,53,43,FALSE,95.7,4.4,8.8,30.1,46.4,82,114,41.8,-10,62,84,42.5,-8.3,Defense,Defense
4888,Swedish Chef,RW,0,MTL,84,6,7748,2,3,5,-3,2,0,0,0,231,0,0,0,389,0,14,5,0,0,0,12,10,2,5,17,68,72,54,FALSE,99.4,4,5.6,28.8,37.9,103,132,43.8,-7.8,69,84,45.1,-4.3,Forward,Wing
4929,Chuck Stewart,LD,0,MTL,84,6,7472,0,2,2,-5,2,0,0,0,46,0,0,0,540,0,0,0,0,0,0,5,2,6,9,7,56,54,54,FALSE,88.2,3.7,6.3,27.7,25.1,102,98,51,3.4,63,58,52.1,6.1,Defense,Defense
5102,Captain Obvious,LW,0,MTL,84,6,6184,0,5,5,0,0,0,0,0,0,0,0,0,341,0,1,1,0,0,0,8,12,1,8,5,66,60,68,FALSE,105.9,3.7,3.7,20.3,30.2,71,100,41.5,-9.9,44,56,44,-5,Forward,Wing
2488,San-sam Emerson,LD,0,PHI,84,9,8923,1,0,1,2,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,10,0,10,4,15,60,53,64,FALSE,101.1,4.5,3.6,34.8,31.2,158,134,54.1,-0.1,100,91,52.4,-1.5,Defense,Defense
3029,Graj Virrok,RW,0,PHI,84,9,9739,4,2,6,2,0,0,0,0,22,0,0,0,36,1,5,0,0,0,0,21,9,2,6,17,71,71,69,FALSE,104.1,3.3,2.6,27.9,33.1,162,156,50.9,-4.8,94,102,48,-7.7,Forward,Wing
3237,Antonio Flusso,RD,0,PHI,84,9,9503,0,7,7,1,2,0,0,0,21,0,0,0,243,0,0,0,0,0,0,8,1,7,19,12,61,53,65,FALSE,99.6,4.7,4.3,35.1,31.2,163,143,53.3,-1.3,110,95,53.7,0.4,Defense,Defense
3395,Toasty ,LD,0,PHI,84,9,10575,0,1,1,-5,2,0,0,0,21,0,0,0,285,0,0,0,0,0,0,6,2,8,21,14,61,54,67,FALSE,93.3,2.5,4.2,37.2,31.5,199,158,55.7,2.4,124,101,55.1,2.6,Defense,Defense
3720,Gnabe Dabson,C,0,PHI,84,9,10064,4,5,9,4,0,0,0,0,17,0,0,0,456,0,121,54,0,0,0,5,6,10,5,16,67,63,69,FALSE,104.1,4.5,3,30.8,28.5,164,142,53.6,-0.9,100,91,52.4,-1.5,Forward,Center
3751,Daniel Grumathan,LW,0,PHI,84,9,10395,1,10,11,1,4,0,0,0,541,0,0,0,0,0,4,2,0,0,0,20,15,3,10,17,63,59,62,FALSE,103.3,4,3.7,32.9,40.9,189,169,52.8,-2.2,109,123,47,-9.9,Forward,Wing
3882,Tony Soprano,C,0,PHI,84,9,12381,4,3,7,-1,2,0,0,0,551,0,0,0,439,0,127,63,0,0,0,9,10,11,9,34,72,72,70,FALSE,97.3,3.2,3.5,38.6,31.9,225,170,57,4.5,145,115,55.8,3.9,Forward,Center
4308,Marek Carda,C,0,PHI,84,9,12706,5,7,12,5,4,0,1,1,2015,0,0,0,61,0,125,65,0,0,0,14,13,8,6,26,73,70,73,FALSE,104.8,4.4,2.7,33.5,32.5,166,169,49.6,-7,115,110,51.1,-3.5,Forward,Center
4349,Ubba Lodbrok,LW,0,PHI,84,9,12059,1,10,11,2,2,0,3,3,1933,0,0,0,34,0,5,3,0,0,0,21,15,4,11,31,77,73,78,FALSE,97.8,3.9,3.2,37.5,25.3,163,138,54.2,-0.1,120,84,58.8,7.8,Forward,Wing
4423,Leonard Wood,RW,0,PHI,84,9,12269,8,6,14,3,2,2,1,3,1979,0,0,0,35,2,8,5,0,0,0,14,8,6,8,30,81,83,72,FALSE,101.9,4.6,3.5,35.8,32.3,176,149,54.2,-0.1,118,106,52.7,-1.1,Forward,Wing
4821,3WW Wingmate-Roc,RD,0,PHI,84,9,11428,1,0,1,-1,0,0,0,0,627,0,0,0,197,0,0,0,0,0,0,10,4,4,20,22,63,57,70,FALSE,95.8,3.7,4.1,36.3,28.2,197,156,55.8,2.5,122,98,55.5,3.1,Defense,Defense
4856,Nor Ge,LW,0,PHI,84,9,12012,5,7,12,2,4,1,3,4,2034,0,0,0,45,1,0,0,0,0,0,20,15,6,8,28,79,77,77,FALSE,98.7,3.6,2.9,39.9,27.9,193,139,58.1,5.8,129,91,58.6,7.8,Forward,Wing
4883,Jacob Marsh,RW,0,PHI,84,9,11184,1,8,9,3,0,0,0,0,585,0,0,0,0,0,2,2,0,0,0,26,12,4,6,26,72,75,61,FALSE,99.8,4.4,3.4,40.8,30.9,213,159,57.3,4.8,139,106,56.7,5.3,Forward,Wing
5126,Barcus Juneau,RD,0,PHI,84,9,12744,4,3,7,6,0,2,2,4,1859,0,0,0,69,0,0,0,0,0,0,14,3,9,19,24,73,65,83,FALSE,106.6,3.7,1.7,32,33.9,184,163,53,-1.8,116,114,50.4,-4.5,Defense,Defense
5189,Apollo Seaborne,LD,0,PHI,84,9,11984,0,3,3,10,0,0,0,0,701,0,0,0,204,0,0,0,0,0,0,12,3,8,17,14,68,58,80,FALSE,109.4,5.2,1.9,34.1,33.1,187,171,52.2,-3,127,117,52,-2.1,Defense,Defense
3277,Axel Kirby,RD,0,DEN,84,6,7442,1,1,2,2,2,0,0,0,129,0,1,1,287,0,0,0,0,0,0,8,1,1,9,10,65,57,74,FALSE,106.4,3.6,3.1,24.1,36.4,103,119,46.4,1,56,84,40,-4.5,Defense,Defense
3825,Willow Soderberg-Snooks,LD,0,DEN,84,6,7779,3,1,4,0,0,1,0,1,954,0,0,0,282,1,0,0,0,0,0,6,2,5,10,13,65,59,72,FALSE,104.1,3.9,4.4,24.2,37.4,91,116,44,-2.7,52,79,39.7,-4.8,Defense,Defense
3912,Oceane Soderberg-Tremblay,LW,0,DEN,84,6,6672,1,3,4,1,4,0,0,0,173,0,0,0,294,0,0,0,0,0,0,11,2,6,9,11,71,66,72,FALSE,105.7,4.1,3.5,26.1,35.4,97,112,46.4,1,56,67,45.5,4,Forward,Wing
3944,Kevin Kim,LW,0,DEN,84,6,7397,1,3,4,-3,0,0,2,2,918,0,0,0,60,0,0,0,0,0,0,7,3,5,3,15,72,75,65,FALSE,97.7,1.7,3.4,24.1,36.5,83,116,41.7,-6,48,74,39.3,-5.1,Forward,Wing
3956,Sunrise van de Schubbekutteveen,C,0,DEN,84,6,7337,4,3,7,0,2,0,0,0,0,0,0,0,674,0,78,42,0,0,0,8,11,7,4,15,68,60,74,FALSE,107.1,3.2,3.2,20.5,37.3,94,109,46.3,0.8,50,77,39.4,-5.2,Forward,Center
3992,Andren Akerson,LW,0,DEN,84,6,7053,2,4,6,0,4,0,0,0,0,0,0,0,714,0,8,3,0,0,0,12,12,8,5,10,76,68,81,FALSE,104.5,3.4,3.4,22.7,32.4,88,94,48.4,3.7,52,67,43.7,1.3,Forward,Wing
4314,Betzee Nickelback,C,0,DEN,84,6,8524,1,4,5,-2,2,1,1,2,1029,0,1,1,272,0,92,43,0,0,0,9,10,5,10,17,71,65,75,FALSE,96.7,2,3.5,24.9,30.9,97,116,45.5,-0.4,56,72,43.8,1.4,Forward,Center
4323,Dag-Otto Bjorntjanst,RW,0,DEN,84,6,7635,2,0,2,-1,15,0,0,0,872,1,0,1,185,0,8,4,1,0,1,17,10,5,3,11,73,68,75,FALSE,99.8,2.7,3.8,23.5,32.3,87,105,45.3,-0.7,50,67,42.7,-0.1,Forward,Wing
4530,Oranj Konhe,RD,0,DEN,84,6,7544,0,1,1,2,4,0,1,1,962,0,0,0,280,0,0,0,0,0,0,10,0,3,13,6,65,57,74,FALSE,108.6,3.4,2.3,22.3,33.7,92,108,46,0.3,53,66,44.5,2.5,Defense,Defense
4985,Solaire of Astora,LD,0,DEN,84,6,7648,1,0,1,-4,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,7,2,5,19,2,61,51,74,FALSE,96.2,2.1,4.1,23.2,32.4,94,116,44.8,-1.5,51,70,42.1,-1,Defense,Defense
5216,Khalfani,RW,0,DEN,84,6,6202,2,3,5,0,2,0,0,0,0,0,0,0,10,0,1,0,0,0,0,14,8,2,0,12,62,59,58,TRUE,107.6,3.5,3.5,19.8,34.9,88,96,47.8,2.9,45,69,39.5,-4.8,Forward,Wing
5225,Leo Carlsson,C,0,DEN,84,6,7349,1,2,3,3,4,0,0,0,62,0,0,0,310,1,87,44,0,0,0,7,7,6,5,8,68,63,72,FALSE,107.6,4.6,3.1,27.9,34.1,113,130,46.5,1.2,66,77,46.2,5.4,Forward,Center
5285,Pavel Mintyukov,RD,0,DEN,84,6,7700,0,1,1,-5,2,0,0,0,138,0,0,0,681,0,0,0,0,0,0,7,2,3,18,7,60,51,71,FALSE,93.7,2.1,4.7,26.2,33,94,118,44.3,-2.2,56,73,43.4,0.9,Defense,Defense
5341,Phoenix-Orion Soderberg-Tremblay,RW,0,DEN,84,6,6371,1,4,5,-2,0,0,0,0,219,0,0,0,16,0,1,0,0,0,0,13,5,3,6,16,68,69,63,TRUE,98.3,2.9,4.1,29.9,35.8,96,116,45.3,-0.8,59,71,45.4,3.9,Forward,Wing
5448,Baldur-Ulysse Soderberg-Tremblay,LD,0,DEN,84,6,6366,0,2,2,3,2,0,0,0,0,0,0,0,322,0,0,0,0,0,0,2,2,4,14,4,61,49,76,TRUE,108.9,3.6,1.8,25,33.4,93,99,48.4,3.9,55,62,47,6.1,Defense,Defense
1170,Steve Harrington,LW,0,MAD,84,4,5300,1,1,2,-1,0,0,0,0,225,0,0,0,102,0,0,0,0,0,0,6,6,4,2,11,69,66,68,FALSE,100.7,2.2,2.9,25.3,36.9,58,96,37.7,-9.3,39,62,38.6,-3.1,Forward,Wing
3240,Leighton Oligny,C,0,MAD,84,4,5141,0,5,5,4,0,0,0,0,129,0,0,0,94,0,52,24,0,0,0,9,5,3,4,8,72,66,77,FALSE,109.2,3.7,0.7,32.2,33.7,78,85,47.9,5.6,51,53,49,12.3,Forward,Center
3287,Jack St. Clair,C,0,MAD,84,4,5998,2,0,2,-5,2,0,0,0,709,0,0,0,132,0,66,34,0,0,0,1,6,7,5,10,68,65,72,FALSE,93.4,1.4,4.9,26.5,41.2,78,94,45.3,2,41,69,37.3,-5.3,Forward,Center
3569,Hugh Manius,RD,0,MAD,84,4,4645,0,1,1,-6,2,0,0,0,0,0,0,0,131,0,0,0,0,0,0,3,1,2,11,4,57,51,64,FALSE,92.6,1.6,6.4,23.9,45.4,64,97,39.8,-6.4,31,66,32,-12.6,Defense,Defense
3915,Furious Chicken,LD,0,MAD,84,4,6258,0,1,1,-2,0,0,0,0,583,0,0,0,225,0,0,0,0,0,0,7,3,3,7,15,62,56,65,FALSE,95.3,2,3.3,32.4,30.4,93,79,54.1,15.3,54,54,50,14,Defense,Defense
4075,The Murray,C,0,MAD,84,4,5738,2,0,2,-4,0,0,0,0,110,0,0,0,353,0,52,21,0,0,0,0,7,7,5,12,69,62,71,FALSE,95.7,1.4,4.1,25.9,43,71,105,40.3,-5.8,42,71,37.2,-5.6,Forward,Center
