id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
4149,Arnost Hlemyzd,LD,0,MAN,84,66,77242,6,33,39,58,26,1,0,1,1043,0,3,3,4016,1,0,0,0,0,0,115,16,61,156,98,66,54,78,103.3,5.4,2.7,39.8,26.5,1310,1003,56.6,2.5,926,633,59.4,2.4,Defense,Defense
4153,I-Stir MyPudding,LD,0,WPG,84,66,71049,2,18,20,-12,50,1,1,2,1959,0,2,2,3887,0,0,0,0,0,0,120,31,51,68,101,60,53,67,99.1,3.3,4.1,29.2,33.7,876,994,46.8,-1.6,616,716,46.2,-1.5,Defense,Defense
4166,Trevor Lahey,RW,0,TBB,84,66,81194,33,57,90,24,38,1,14,15,12679,0,0,0,243,2,25,5,0,0,0,164,78,35,54,198,77,81,66,102.4,4.7,3.4,34.2,29.9,1111,1056,51.3,2.6,743,648,53.4,3.3,Forward,Wing
4172,Jae-ik Barron,C,0,ATL,84,66,83215,36,44,80,27,48,3,3,6,3309,1,3,4,9104,8,811,429,2,0,2,84,95,62,56,224,72,71,71,98.6,4.7,3.6,42.1,28.3,1417,1020,58.1,1.7,957,662,59.1,1.2,Forward,Center
4197,Zedward Zilliams,LD,0,TBB,84,66,92397,15,21,36,35,32,7,6,13,12663,0,1,1,5317,3,0,0,0,0,0,104,19,60,160,176,69,61,76,103.6,5.2,3.7,33.2,30.2,1151,1146,50.1,0.9,780,724,51.9,1.1,Defense,Defense
4223,Lily Jin Morrow,C,0,NEW,84,66,90050,41,51,92,26,56,9,16,25,12569,2,0,2,9506,2,921,492,0,0,0,92,97,68,53,247,73,67,79,101.6,4.8,3.1,38.1,28.3,1205,1004,54.5,0.4,845,640,56.9,0.5,Forward,Center
4229,Jani Manty,C,0,HAM,84,66,92024,45,49,94,10,48,11,14,25,12698,1,2,3,7674,3,1088,597,0,0,0,88,98,65,61,208,75,72,77,102.2,4.1,3.5,30.8,32,1134,1118,50.4,0.9,741,746,49.8,0.6,Forward,Center
4232,Emil Karlsson,C,0,MTL,84,66,79616,17,44,61,-14,42,8,15,23,12044,0,0,0,648,3,1066,530,0,0,0,72,47,67,33,107,68,64,71,99.3,3.3,3.6,32.9,32.6,1135,1020,52.7,-0.9,722,727,49.8,-1.8,Forward,Center
4235,Dunkler Sowerwine,RD,0,TBB,84,66,93372,6,37,43,36,47,2,10,12,12697,0,1,1,5674,0,0,0,1,1,0,116,22,66,170,152,69,60,78,103.5,4.8,3.3,32.4,29.3,1152,1103,51.1,2.4,779,716,52.1,1.5,Defense,Defense
4238,Jussi Mutou,RW,0,MTL,84,66,81279,26,40,66,0,38,2,13,15,12679,1,0,1,310,4,45,14,0,0,0,132,114,39,44,198,73,76,66,100.6,3.8,3.3,35.6,32.4,1216,1004,54.8,2.2,795,726,52.3,1.9,Forward,Wing
4242,Kenny Omega,RW,0,TBB,84,66,71774,19,51,70,16,38,3,1,4,3346,0,0,0,75,2,18,7,0,0,0,110,66,52,14,161,71,75,60,102.6,4.5,3.6,32,31.3,1055,1082,49.4,-0.2,707,697,50.4,-1.2,Forward,Wing
4246,Xavier Beausoleil,LW,0,MTL,84,66,81559,23,32,55,-22,14,3,11,14,12173,0,0,0,1850,2,10,0,0,0,0,155,85,39,45,141,71,68,71,98.6,3.3,3.9,32.1,33.7,1115,1069,51.1,-3.3,704,753,48.3,-4,Forward,Wing
4247,Rence Sykut,C,0,SEA,84,66,79847,59,32,91,39,30,5,1,6,4919,4,2,6,11748,6,1005,543,0,0,0,73,107,51,56,227,73,71,74,100.5,5.5,3.5,39.8,26,1202,830,59.2,0.6,838,545,60.6,-0.9,Forward,Center
4257,Isamu Knievel,LD,0,WPG,84,67,71240,4,19,23,15,59,0,0,0,1773,1,1,2,5113,1,2,1,1,0,1,68,18,23,151,70,60,52,70,102,4.2,3.9,30.9,33.8,925,1126,45.1,-3.2,644,709,47.6,-1.8,Defense,Defense
4261,Cal Juice,LW,0,CHI,84,66,80726,30,60,90,45,20,12,12,24,11692,0,0,0,1076,5,124,35,0,0,0,134,69,49,50,165,77,80,69,106,5,2.4,32.9,26.1,1103,962,53.4,-1.9,742,570,56.6,0.1,Forward,Wing
4276,Brooklyn Physt,LD,0,ATL,84,66,78560,5,31,36,34,42,1,2,3,3723,0,2,2,3926,0,0,0,0,0,0,79,17,48,122,151,67,62,73,100.4,5,3.4,41.7,29.3,1386,1052,56.8,-0.3,945,666,58.7,0.5,Defense,Defense
4288,Kristian Seppanen,RD,0,ATL,84,66,88814,6,31,37,36,26,1,6,7,4167,0,1,1,8601,0,0,0,0,0,0,96,18,45,185,148,67,57,76,100.4,4.9,3.3,41.2,28.3,1443,1098,56.8,-0.4,996,699,58.8,0.7,Defense,Defense
4293,Shawn Pawn,LW,0,TBB,84,66,86437,25,66,91,38,57,3,15,18,13396,0,0,0,1454,2,61,16,0,0,0,149,70,55,55,181,77,73,78,103.3,5.1,3.1,36.4,29.2,1208,1101,52.3,4.4,833,675,55.2,6.3,Forward,Wing
4299,Jeff Goldblum,LD,0,NSH,84,66,95106,12,21,33,-36,32,7,3,10,11069,0,0,0,5095,3,0,0,0,0,0,127,32,72,192,161,67,59,74,95.9,3.2,4.8,32.1,33.8,1194,1288,48.1,-0.8,821,876,48.4,1,Defense,Defense
4306,Mac Turner,RW,0,NEW,84,66,72853,28,44,72,34,26,3,2,5,3725,1,0,1,1617,4,149,59,0,0,0,121,75,48,43,193,72,75,63,102.7,4.9,3,37.3,29.5,1172,996,54.1,-0.4,813,640,56,-0.9,Forward,Wing
4308,Marek Carda,C,0,PHI,84,66,88495,41,39,80,8,32,9,8,17,11899,0,2,2,2046,4,879,455,0,0,0,95,83,51,49,223,73,73,71,98.5,4.2,3.5,38,28,1362,1024,57.1,1.3,917,697,56.8,1.6,Forward,Center
4314,Betzee Nickelback,C,0,DEN,84,66,89066,36,45,81,-12,40,7,19,26,17157,2,1,3,3688,8,969,555,0,0,0,74,108,78,51,186,71,66,75,98.3,3.8,4.3,34,33.2,1104,1178,48.4,1.5,780,745,51.1,3,Forward,Center
4323,Dag-Otto Bjorntjanst,RW,0,DEN,84,66,87815,20,41,61,-1,42,6,14,20,17324,1,0,1,3611,3,726,405,0,0,0,102,77,69,56,170,73,66,80,101.2,3.4,3.1,33,33.3,1015,1172,46.4,-1.5,718,727,49.7,0.7,Forward,Wing
4325,Florian Soderberg-Motyla,C,0,MTL,84,66,78508,22,39,61,20,52,4,0,4,3842,0,3,3,2819,1,846,485,0,0,0,83,59,80,49,123,72,67,74,101,4.4,3.4,36.3,31,1305,995,56.7,5.3,835,708,54.1,4.7,Forward,Center
4340,Bobby Tkachuky,LD,0,MAD,84,66,70391,4,19,23,-20,18,0,0,0,549,0,2,2,5486,0,0,0,0,0,0,73,14,42,52,99,60,56,61,97.8,3.1,4.3,29.3,33.1,952,944,50.2,-0.9,620,691,47.3,-1.6,Defense,Defense
4345,Jerry Moonshine,C,0,TOR,84,66,63503,9,14,23,-50,20,0,0,0,547,0,0,0,3697,0,726,364,0,0,0,69,75,40,42,77,60,55,65,96.8,2.4,5.5,22.2,38.6,703,1138,38.2,-1.4,451,728,38.3,-1.4,Forward,Center
4348,Prince Marius,RW,0,NEW,84,66,86190,48,47,95,32,26,11,9,20,12802,2,1,3,5135,3,157,71,0,0,0,131,68,65,63,233,77,81,70,102.6,5,3,37.4,27.9,1225,1005,54.9,0.9,830,629,56.9,0.5,Forward,Wing
4349,Ubba Lodbrok,LW,0,PHI,84,66,88581,36,44,80,10,33,3,7,10,11236,1,3,4,4407,5,213,120,0,0,0,151,105,60,64,267,78,75,76,98,4.1,3.5,37.9,26.9,1310,962,57.7,2.2,895,651,57.9,3.3,Forward,Wing
4352,Mikkel Enevoldsen,LD,0,NOL,84,66,96259,12,42,54,-16,56,5,17,22,17930,0,1,1,12354,3,0,0,0,0,0,115,27,66,136,218,69,65,75,97.4,3.8,3.7,34.9,27.4,1095,966,53.1,0.7,749,585,56.1,1.7,Defense,Defense
4353,Jaxson Reaper,LD,0,BUF,84,66,68470,2,11,13,-8,26,0,0,0,750,0,1,1,2257,0,0,0,0,0,0,74,10,38,105,65,60,52,68,101.3,3,3.5,27.1,35.7,914,1070,46.1,-3.1,584,741,44.1,-3.9,Defense,Defense
4354,Guy Incognito,LD,0,CHI,84,66,84963,10,47,57,44,34,3,23,26,11456,0,0,0,2866,4,2,0,0,0,0,101,16,66,107,187,68,61,76,104.7,4.6,2.2,36.3,27.5,1181,971,54.9,0.3,825,643,56.2,-0.5,Defense,Defense
4358,Sad Ketchup,LW,0,CHI,84,66,71173,35,46,81,58,22,0,1,1,1926,0,0,0,985,4,37,9,0,0,0,127,50,42,14,143,74,77,64,106.6,5,1.9,35.8,25.7,1173,871,57.4,4,805,566,58.7,3.3,Forward,Wing
4360,bongo,RW,0,NSH,84,66,78243,22,53,75,-7,20,1,1,2,3044,0,1,1,1255,3,88,37,0,0,0,119,80,27,57,170,69,72,62,100.5,4.4,4.6,30.8,33.3,1133,1209,48.4,-0.3,753,813,48.1,0.5,Forward,Wing
4378,Sonja Solberg,LW,0,EDM,84,66,83614,63,68,131,82,34,20,10,30,12716,0,2,2,2300,7,25,7,0,0,0,141,77,52,40,263,79,84,70,106.1,6.8,2.7,44.6,29.1,1410,919,60.5,-1.1,979,655,59.9,-1.5,Forward,Wing
4380,Gewmba Stolemamoney,LW,0,LAP,84,66,82305,22,31,53,-30,32,4,0,4,3128,0,1,1,3576,3,47,12,0,0,0,170,85,44,78,167,68,66,65,97.9,3.6,5.1,34.7,40.9,1184,1395,45.9,2.8,839,1014,45.3,3.7,Forward,Wing
4394,Shadow Fenix,C,0,SEA,84,66,87195,62,54,116,50,44,10,20,30,14844,0,0,0,2644,7,1144,610,0,0,0,86,92,56,35,256,74,73,74,103.6,5.3,2.4,40.5,24.9,1311,900,59.3,0.8,916,566,61.8,0.9,Forward,Center
4397,Niclas Sundqvist,LD,0,MAN,84,66,85881,8,46,54,54,18,0,2,2,3289,0,6,6,9121,2,0,0,0,0,0,100,26,58,239,123,67,55,79,102.3,5.9,3.7,40.5,30.5,1365,1142,54.4,-0.8,962,715,57.4,-0.7,Defense,Defense
4398,Squidwardo Tentacles,LD,0,SEA,84,66,90025,16,66,82,68,46,8,26,34,14994,1,2,3,5460,3,0,0,0,0,0,90,20,59,123,237,71,64,78,104.8,6.2,2.5,42.5,25.6,1352,870,60.8,3.2,964,578,62.5,2.1,Defense,Defense
4399,Juan Tymer,RD,0,SEA,84,66,80704,11,33,44,65,53,2,4,6,4134,0,1,1,5374,1,0,0,0,0,0,125,14,35,110,153,67,61,73,103.9,5.8,2.6,41.7,25.9,1337,922,59.2,0.6,970,602,61.7,0.8,Defense,Defense
4402,Johnny Patey V2,RD,0,NSH,84,66,88734,4,27,31,10,36,1,2,3,3526,0,2,2,8306,0,0,0,0,0,0,128,20,55,171,120,67,59,75,102.6,4.3,3.7,32.9,35.6,1198,1261,48.7,0.2,824,892,48,0.4,Defense,Defense
4412,Leo Roze,LD,0,CHI,84,66,71660,8,25,33,46,24,0,0,0,224,0,1,1,4611,1,0,0,0,0,0,73,11,38,130,94,63,54,72,104.5,5,2.7,33.6,26.1,1074,879,55,0.4,727,557,56.6,0.2,Defense,Defense
4420,Kaarlo Koivunen,RD,0,MAN,84,66,89052,15,45,60,50,36,6,8,14,12909,2,4,6,4386,2,0,0,0,0,0,94,10,62,153,184,70,62,77,102.8,5.5,2.9,39.7,26.6,1328,1007,56.9,2.9,925,635,59.3,2.3,Defense,Defense
4423,Leonard Wood,RW,0,PHI,84,66,83554,20,51,71,6,30,4,10,14,11676,0,0,0,634,4,44,23,0,0,0,177,84,37,44,193,75,78,66,98.5,3.8,3.2,38.1,27.5,1279,964,57,1.2,882,651,57.5,2.7,Forward,Wing
4429,Jimothee Penjiman,LD,0,CIN,84,66,72538,5,16,21,-23,30,1,0,1,1965,0,2,2,5184,0,0,0,0,0,0,87,23,45,165,93,59,51,67,98.1,3.6,5.2,31.2,38.1,1010,1179,46.1,-2.8,672,824,44.9,-3,Defense,Defense
4434,Cracker Pizza,LD,0,MAD,84,66,73297,7,18,25,-10,42,0,0,0,1745,0,1,1,2838,0,2,0,0,0,0,77,16,34,86,113,61,57,63,99,3.6,4.2,30.3,32.5,987,973,50.4,-0.7,679,724,48.4,0,Defense,Defense
4443,Simo Jaaskelainen,RD,0,LAP,84,66,95038,4,41,45,-28,60,2,20,22,11313,0,1,1,8803,1,0,0,0,0,0,141,35,117,134,125,66,55,77,100,4.1,5.3,31.9,41.6,1084,1408,43.5,-1,774,1030,42.9,0,Defense,Defense
4445,Joe Degen,LD,0,CGY,84,66,59335,1,5,6,-37,8,0,0,0,268,0,1,1,1951,0,0,0,0,0,0,68,7,33,44,43,53,52,54,100.2,3.9,6.3,28,45.6,803,1108,42,-3.4,519,838,38.2,-6.1,Defense,Defense
4449,Rodrigo Banes,RW,0,MTL,84,66,82492,26,42,68,9,22,1,0,1,3419,2,3,5,8434,3,297,170,0,0,0,132,83,48,76,146,77,75,75,99.9,4.3,4.1,34,32,1218,1024,54.3,1.6,775,721,51.8,1.2,Forward,Wing
4454,Dwayne Swanson,RW,0,CGY,84,66,75480,28,17,45,-43,26,0,0,0,592,3,1,4,4678,2,71,20,0,0,0,141,89,49,72,128,70,68,68,96.2,3,5.3,29.1,38.1,988,1239,44.4,-0.1,664,858,43.6,1.6,Forward,Wing
4457,Roger Murdock,C,0,BUF,84,66,78333,24,25,49,-25,26,0,1,1,3755,1,0,1,1523,2,860,487,0,0,0,71,107,52,60,167,67,63,68,97.4,2.9,4.1,30.1,33.4,1092,1132,49.1,1.3,729,804,47.6,1.2,Forward,Center
4461,Paul Bondage,RD,0,ATL,84,66,78128,7,28,35,32,22,0,1,1,1179,0,1,1,9452,1,0,0,0,0,0,77,20,32,157,117,63,54,73,99.8,5.2,3.6,41.4,28.5,1334,972,57.8,1.2,904,618,59.4,1.6,Defense,Defense
4479,Will Tomlander,RW,0,SEA,84,66,86771,34,60,94,51,46,11,17,28,14870,0,0,0,1856,4,32,20,0,0,0,172,91,45,40,200,80,84,71,103.2,5.1,2.2,42.1,24,1340,830,61.8,4.6,960,536,64.2,4.6,Forward,Wing
4480,Mac Griddle,RW,0,TOR,84,66,89217,22,32,54,-51,57,10,12,22,11405,1,0,1,4250,1,28,3,2,1,1,163,80,43,100,144,74,73,74,97.4,2.7,4.8,26.1,37.5,928,1383,40.2,1.6,616,896,40.7,2.3,Forward,Wing
4484,Froya Solberg,C,0,EDM,84,66,88850,72,72,144,101,54,14,16,30,12663,4,1,5,3959,6,1208,646,0,0,0,71,69,52,48,295,77,76,76,107.7,7.3,2.4,45.9,29.5,1496,981,60.4,-1.3,1052,693,60.3,-1,Forward,Center
4487,John Peanut,RD,0,MTL,84,66,83397,5,30,35,8,36,0,0,0,921,0,4,4,8526,1,0,0,0,0,0,76,18,52,158,136,66,59,73,99,4,3.9,35.1,31.5,1302,1111,54,1.1,823,746,52.5,2.2,Defense,Defense
4490,Gordon-William Gibbles,RW,0,SEA,84,66,73574,23,59,82,37,36,2,4,6,4606,1,1,2,2719,3,92,44,0,0,0,119,75,31,46,188,74,79,61,100.7,5.4,3.3,39.6,25.8,1255,857,59.4,1,862,544,61.3,0.2,Forward,Wing
4491,Abdi Smokes,LD,0,BUF,84,66,75629,3,21,24,-22,26,0,0,0,757,0,1,1,3929,0,0,0,0,0,0,85,14,56,79,78,59,53,65,98.6,3.5,4.7,29.2,35.4,1077,1119,49,1.3,713,803,47,0.4,Defense,Defense
4500,Langston Hardison-Laurent,C,0,WPG,84,66,92469,35,38,73,-3,30,1,9,10,10063,2,3,5,11982,5,1177,643,0,0,0,81,101,74,52,176,74,70,78,99.3,3.4,3.8,30,31.2,976,1017,49,1.7,672,720,48.3,1.6,Forward,Center
4503,Kal Akar Kekkonen,LD,0,ATL,84,66,88033,16,37,53,19,44,7,16,23,11541,1,0,1,4420,4,0,0,0,0,0,74,13,49,97,184,68,65,71,99,4.2,3.3,39.8,28.6,1329,1017,56.6,-0.6,913,670,57.7,-1,Defense,Defense
4506,Carter Crutchfield,RD,0,WPG,84,64,76521,9,28,37,13,27,0,2,2,1066,1,2,3,4275,0,0,0,1,1,0,112,13,37,97,99,62,56,69,103.7,3.9,3.5,29,35.9,984,1134,46.5,-0.6,674,824,45,-1.9,Defense,Defense
4515,Charlie Slurpe,C,0,MTL,84,66,69473,8,34,42,-15,6,0,4,4,3032,0,0,0,474,1,735,192,0,0,0,75,27,57,58,82,65,62,69,97.9,3.4,4.2,32.1,33.4,1082,1053,50.7,-3.8,687,717,48.9,-3.1,Forward,Center
4516,Celeste Desjardins,RW,0,MAN,84,66,92802,41,56,97,67,38,3,9,12,12775,6,4,10,9066,6,35,15,0,0,0,140,137,56,33,298,79,85,68,103.2,6.1,3,42.8,27.3,1371,1036,57,3.1,981,628,61,4.9,Forward,Wing
4526,Cob O'Corn,RW,0,BUF,84,66,63228,12,21,33,-31,12,0,0,0,134,0,0,0,446,1,34,11,0,0,0,96,49,32,53,85,65,66,57,97.3,2.8,4.5,26.5,34.7,869,1033,45.7,-3.6,546,700,43.8,-4.1,Forward,Wing
4530,Oranj Konhe,RD,0,DEN,84,66,88842,12,32,44,1,44,8,8,16,16204,0,1,1,4353,1,0,0,0,0,0,76,23,34,153,159,65,57,74,101.5,4,3.5,33.2,33.4,1053,1147,47.9,0.7,731,751,49.3,0.2,Defense,Defense
4532,Troy McClure IIII,RD,0,NEW,84,66,92225,6,41,47,27,38,3,16,19,13072,0,2,2,8719,0,0,0,0,0,0,131,11,69,190,191,74,68,81,101.7,4.8,3,38.4,27.8,1268,1025,55.3,1.5,884,631,58.3,2.7,Defense,Defense
4534,Will Nuck,RD,0,HAM,84,66,94295,14,39,53,26,44,9,9,18,12336,0,3,3,10122,2,6,1,0,0,0,116,25,52,175,178,70,62,78,103.7,4.2,2.9,32.4,30.8,1166,1093,51.6,2.8,784,719,52.2,4.1,Defense,Defense
4537,Teemu Salami,LW,0,MTL,84,66,91281,51,37,88,11,34,3,8,11,12517,7,2,9,9733,5,122,52,0,0,0,138,92,43,49,291,78,84,64,100.3,4.6,4,36.2,32.1,1265,978,56.4,4.7,802,695,53.6,3.8,Forward,Wing
4545,Literally Wizard,RW,0,CGY,84,66,92757,39,58,97,-14,38,6,9,15,11707,0,1,1,1871,5,168,37,0,0,0,157,103,50,64,261,75,79,65,100.7,4.5,4.9,32.5,37.3,1243,1355,47.8,5.7,829,948,46.7,6.7,Forward,Wing
4551,Elly Snow-Leopard,LW,0,MAN,84,66,70446,30,38,68,24,20,0,0,0,297,1,2,3,3337,5,38,18,0,0,0,148,63,60,24,184,72,73,69,101,4.6,3.5,36.6,30,1129,1011,52.8,-3.2,807,642,55.7,-3.1,Forward,Wing
4553,Sebastien Levesque,LD,0,LAP,84,66,71468,2,24,26,-26,34,0,0,0,373,0,1,1,4156,0,2,1,0,0,0,99,28,60,80,63,58,52,64,99.6,3.4,4.9,30.4,43,973,1246,43.8,-0.5,679,939,42,-1.4,Defense,Defense
4556,Eric Vanderberg Jr,RD,0,BUF,84,66,94905,17,23,40,-21,52,10,6,16,12167,0,2,2,8512,2,1,0,0,0,0,127,23,76,148,165,66,55,78,97.2,3.2,4,31.6,30.4,1124,1136,49.7,2.3,755,763,49.7,4.6,Defense,Defense
4559,Ongo Gablogian,LD,0,NEW,84,66,91639,12,43,55,12,46,6,17,23,12833,0,0,0,8709,3,0,0,0,0,0,101,20,54,155,187,69,61,76,100.3,4.6,3.6,36.6,29.4,1214,1075,53,-1.9,825,684,54.7,-2.8,Defense,Defense
4560,Mia Lavoie,LW,0,ATL,84,66,85465,54,46,100,23,18,16,9,25,12135,3,1,4,3630,7,86,32,0,0,0,132,79,35,38,270,76,81,65,98.8,4.5,3.4,42.5,28.3,1368,970,58.5,2.2,951,645,59.6,1.9,Forward,Wing
4571,Edouard Lavoie,RW,0,ATL,84,66,87390,36,66,102,37,34,7,17,24,12626,1,2,3,5148,6,258,112,0,0,0,151,95,55,51,243,79,81,72,100.3,5.1,3.2,44.3,28.3,1439,992,59.2,3.3,997,644,60.8,3.7,Forward,Wing
4576,Jordan Bamford,LW,0,BUF,84,66,62452,10,24,34,-32,36,0,0,0,304,0,1,1,669,1,40,10,2,2,0,104,66,42,46,107,64,60,62,97.4,2.8,4.6,26.2,34.7,871,1005,46.4,-2.5,541,674,44.5,-3.1,Forward,Wing
4584,Jean-Jacques Francois Jacques-Jean,RW,0,BUF,84,66,78102,14,35,49,-24,30,0,1,1,3570,0,0,0,632,3,40,8,0,0,0,143,93,45,50,135,70,74,59,98.1,3.3,4.4,29.9,33.7,1101,1164,48.6,0.6,731,812,47.4,0.9,Forward,Wing
4588,Demir Bellona,LD,0,MTL,84,66,91304,18,47,65,3,37,11,8,19,12357,1,3,4,5159,5,1,0,1,0,1,105,22,60,100,239,70,67,72,99.2,4,3.6,35.3,29.3,1286,1035,55.4,3.3,842,718,54,4.5,Defense,Defense
4593,Slava-Ukraini Heroyam-Slava,C,0,CHI,84,66,88729,54,50,104,54,47,9,18,27,11324,5,1,6,8322,5,921,487,0,0,0,95,108,52,63,263,76,74,77,104,5.1,2.4,37.7,25.6,1195,915,56.6,2.9,834,580,59,3.8,Forward,Center
4607,Niclas Wastlund,LW,0,NSH,84,66,73604,25,32,57,-2,36,2,1,3,2990,0,0,0,923,2,82,31,0,0,0,117,80,33,62,163,69,71,60,100.8,4,3.9,31.2,32.3,1071,1108,49.2,0.8,713,759,48.4,1,Forward,Wing
4616,Mary Hollywood,RW,0,CIN,84,66,65017,21,30,51,-28,21,7,7,14,7105,1,0,1,458,2,24,5,0,0,0,116,68,34,27,134,68,68,64,96.9,2.9,4.6,31,36.8,884,993,47.1,-1.3,574,709,44.7,-3.1,Forward,Wing
4620,Fredrik Gronlund,LD,0,SFP,84,66,99041,6,20,26,-34,80,4,8,12,9767,0,0,0,8479,0,2,0,0,0,0,109,25,78,202,131,65,53,79,96.3,2.4,3.8,28.4,31.1,1069,1336,44.4,5.6,728,830,46.7,11.4,Defense,Defense
4627,Journey Man,RD,0,EDM,84,66,88288,10,56,66,84,42,2,4,6,4037,1,2,3,10171,1,1,1,0,0,0,104,19,60,133,153,72,68,77,103.7,7.1,3.2,47.6,28.3,1559,972,61.6,0.5,1102,686,61.6,1.1,Defense,Defense
4634,Pinli Switchbang,LW,0,SEA,84,66,89271,28,61,89,56,53,7,12,19,14555,1,2,3,11770,7,54,34,0,0,0,156,86,59,55,192,80,78,80,104.2,5.7,2.4,41.2,25.2,1200,822,59.3,0.9,843,517,62,1.2,Forward,Wing
4636,Inge Baardsen,C,0,BAP,84,66,92853,54,51,105,12,38,11,14,25,14101,5,0,5,4843,8,726,366,0,0,0,103,114,57,71,275,75,73,74,100.4,4.6,3.9,37.6,33.1,1355,1188,53.3,2.7,911,780,53.9,3.3,Forward,Center
4642,Easton Schaffer,RW,0,BUF,84,66,82351,24,39,63,-14,32,7,4,11,11592,0,1,1,1403,3,50,20,0,0,0,128,100,69,53,145,73,74,67,99.8,3.3,3.7,29.3,32.5,1050,1074,49.4,1.8,675,730,48,1.9,Forward,Wing
4661,Andrade La Sombra,C,0,WPG,84,67,68543,29,45,74,18,32,0,5,5,1991,3,2,5,3558,5,182,51,1,0,1,106,75,40,54,168,70,69,67,101.8,4.6,3.9,33.5,32.9,986,1054,48.3,1.6,699,663,51.3,3.6,Forward,Center
4668,Violet Stoica,C,0,ATL,84,66,89752,49,58,107,43,38,8,14,22,11678,1,1,2,6516,4,1117,597,0,0,0,96,86,61,47,271,75,73,75,101.6,5.3,3.1,42.3,28.2,1404,990,58.6,2.4,966,654,59.6,2,Forward,Center
4672,Jesus Murphy,LD,0,CIN,84,66,98312,15,57,72,-18,53,8,20,28,10886,1,3,4,8435,1,0,0,0,0,0,126,10,49,116,221,69,66,70,98.9,3.7,4.6,31.3,35.5,1198,1289,48.2,0.2,812,916,47,0.1,Defense,Defense
4675,"Jack ""Jumpshot"" Keigan",RW,0,TOR,84,66,59482,9,15,24,-57,28,1,1,2,2178,0,0,0,657,1,31,12,0,0,0,108,47,27,65,71,65,62,64,94.6,2.2,5.7,22.9,38.5,683,1103,38.2,-1.3,454,710,39,-0.3,Forward,Wing
4681,Noah Smith,RD,0,TBB,84,66,80326,1,25,26,0,46,0,1,1,896,0,2,2,8687,0,0,0,0,0,0,76,20,43,231,88,61,51,73,98.2,4.3,4.4,35,31.2,1111,1198,48.1,-2.2,778,728,51.7,0.8,Defense,Defense
4684,Slowpoke,LD,0,BAP,84,66,95430,6,33,39,0,35,3,15,18,12560,0,2,2,9450,1,0,0,0,0,0,134,24,49,190,140,69,60,77,99.2,3.6,3.4,34.8,30.4,1271,1157,52.3,1.2,847,723,53.9,3.3,Defense,Defense
4693,Bean Beanman Jr,C,0,BUF,84,66,69139,22,27,49,-24,24,0,0,0,319,1,2,3,4146,2,707,338,0,0,0,44,69,49,20,135,64,63,64,98.9,3.1,4.5,26.4,35.1,915,1066,46.2,-2.9,571,729,43.9,-4.1,Forward,Center
4695,Thomas Hudson,C,0,TEX,84,66,85405,28,42,70,-19,38,6,11,17,14038,0,0,0,1215,1,1100,597,0,0,0,79,64,64,41,154,70,66,74,100.5,3.7,4.3,30.7,37.3,1037,1199,46.4,4.8,697,836,45.5,6.5,Forward,Center
4697,Jennifer Huh,RD,0,EDM,84,66,88370,18,54,72,84,42,11,17,28,11998,0,1,1,3580,4,0,0,0,0,0,86,27,58,89,206,68,63,73,105.5,7.1,3.1,45.5,30.8,1509,972,60.8,-0.7,1060,737,59,-3.1,Defense,Defense
4698,"Mark ""The Tater Tot"" Jagerson",C,0,CIN,84,66,65946,17,28,45,-38,32,1,0,1,332,1,2,3,3467,2,741,406,0,0,0,70,66,37,37,129,64,62,63,95.5,2.9,5.3,30.8,37.9,952,1094,46.5,-2.1,618,774,44.4,-3.7,Forward,Center
4705,Lyle Odelein IV,LW,0,NOL,84,66,93393,25,59,84,10,75,2,19,21,17984,0,3,3,11910,3,398,194,2,0,2,199,91,63,77,174,84,77,87,99.7,4.4,3.1,38.9,26.6,1107,908,54.9,3.4,791,565,58.3,5.1,Forward,Wing
4706,Lucas Raymond,RW,0,TEX,84,66,71282,19,16,35,-49,28,2,1,3,722,0,0,0,3664,2,57,13,0,0,0,129,65,40,52,130,65,62,63,95.8,2.4,5.1,26.6,37.9,894,1203,42.6,-1,575,832,40.9,-0.6,Forward,Wing
4713,Chuck Chunky,RD,0,LAP,84,66,73705,5,20,25,-20,22,0,0,0,865,0,2,2,5066,0,0,0,0,0,0,88,13,67,119,63,60,53,65,100.2,4,5.3,32.2,43.2,1009,1282,44,-0.2,715,958,42.7,-0.2,Defense,Defense
4714,MattyJ,RW,0,CHI,84,66,79346,25,49,74,62,37,1,0,1,1407,0,7,7,9344,3,231,96,0,0,0,102,76,50,59,135,75,74,73,106.2,5.1,2.3,34.1,25.9,1147,956,54.5,-0.2,767,573,57.2,1.1,Forward,Wing
