id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,pos,pos_broad
465,Zhen Roza,G,0,HAM,70,19,838,3,6,3,604,525,79,5.65,0,0.869,60,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,70,18,998,14,1,1,503,461,42,2.52,1,0.917,75,Goalie,Goalie
565,Strom Chamberlain,G,0,CGY,70,40,2347,21,16,2,1189,1070,119,3.04,4,0.900,71,Goalie,Goalie
566,Thor Odinson,G,0,SEA,70,21,1263,17,2,1,512,472,40,1.90,3,0.922,73,Goalie,Goalie
595,Cillian Kavanagh,G,0,TEX,70,26,1166,9,8,1,738,676,62,3.19,1,0.916,72,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,70,24,1360,12,6,2,785,717,68,3.00,1,0.913,77,Goalie,Goalie
764,Brick Wall,G,0,MTL,70,54,3216,35,17,2,1728,1566,162,3.02,4,0.906,75,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,70,50,2795,27,13,5,1566,1421,145,3.11,4,0.907,73,Goalie,Goalie
992,Sir Devoir,G,0,BAP,70,52,2835,15,31,2,1940,1733,207,4.38,0,0.893,72,Goalie,Goalie
1052,B Jobin,G,0,HAM,70,55,3140,23,29,2,2013,1785,228,4.36,1,0.887,71,Goalie,Goalie
1095,Osada Tamura,G,0,SFP,70,21,933,5,14,0,659,572,87,5.59,1,0.868,60,Goalie,Goalie
1306,Evert Jansson,G,0,TOR,70,22,860,1,9,2,794,714,80,5.58,0,0.899,70,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,70,46,2644,23,19,4,1523,1368,155,3.52,2,0.898,73,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,70,60,3282,20,29,4,2207,1974,233,4.26,1,0.894,72,Goalie,Goalie
2179,Lord Skrolk,G,0,CHI,70,17,837,10,2,0,357,323,34,2.44,3,0.905,68,Goalie,Goalie
2189,Joshua CorcoranTwitch,G,0,MIN,70,18,692,3,10,0,512,446,66,5.72,0,0.871,60,Goalie,Goalie
2312,Toms Zile,G,0,TOR,70,58,3092,5,48,1,2804,2515,289,5.61,0,0.897,77,Goalie,Goalie
2357,Willie Miller,G,0,SEA,70,46,2724,29,12,5,1256,1121,135,2.97,3,0.893,68,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,70,29,1622,20,7,0,855,774,81,3.00,2,0.905,74,Goalie,Goalie
2514,Recently Tired,G,0,ATL,70,23,1241,16,5,0,592,523,69,3.33,0,0.883,65,Goalie,Goalie
2571,Jonas Johansson,G,0,LAP,70,37,1713,7,21,2,1176,1033,143,5.01,1,0.878,64,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,70,55,3268,43,9,2,1448,1286,162,2.97,1,0.888,66,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,70,52,2805,21,25,2,1782,1583,199,4.26,1,0.888,70,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,70,54,3047,27,21,5,1663,1483,180,3.54,1,0.892,70,Goalie,Goalie
2828,Justin Time,G,0,EDM,70,48,2767,26,20,1,1431,1262,169,3.66,2,0.882,65,Goalie,Goalie
2860,Valerian Sauveterre,G,0,MTL,70,13,750,11,0,1,326,303,23,1.84,1,0.929,75,Goalie,Goalie
2862,Tim Thomas,G,0,WPG,70,14,704,10,2,0,281,253,28,2.38,1,0.900,65,Goalie,Goalie
2900,Adam Rage,G,0,MAN,70,51,2484,13,31,2,1828,1595,233,5.63,1,0.873,64,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,70,36,1471,7,12,1,983,858,125,5.10,0,0.873,60,Goalie,Goalie
2921,BASE PACK,G,0,PHI,70,52,2977,43,7,0,1454,1322,132,2.66,8,0.909,74,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,70,18,922,10,3,0,416,380,36,2.34,0,0.913,69,Goalie,Goalie
3078,Jason Playstation,G,0,NEW,70,22,1194,14,6,1,586,508,78,3.92,1,0.867,59,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,70,22,1197,10,8,1,700,632,68,3.41,0,0.903,73,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,70,15,707,1,12,0,540,481,59,5.00,0,0.891,68,Goalie,Goalie
3248,Caleb Hayden,G,0,SFP,70,54,3027,16,31,0,1836,1631,205,4.06,1,0.888,69,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,70,46,2719,31,14,0,1260,1133,127,2.80,4,0.899,70,Goalie,Goalie
3288,August Von Hecht,G,0,TBB,70,57,3251,13,39,1,2300,2036,264,4.87,0,0.885,72,Goalie,Goalie
3375,Copernicus Doomslatter,G,0,LAP,70,44,2265,10,20,6,1594,1416,178,4.71,0,0.888,69,Goalie,Goalie
135,Mat Smith,G,0,CHI,71,55,3229,28,21,5,1847,1645,202,3.75,1,0.891,70,Goalie,Goalie
300,Rusty Remao,G,0,BAP,71,19,1028,11,5,1,582,509,73,4.26,1,0.875,63,Goalie,Goalie
465,Zhen Roza,G,0,HAM,71,26,1286,8,9,1,835,742,93,4.34,1,0.889,69,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,71,14,791,12,1,0,387,349,38,2.88,0,0.902,70,Goalie,Goalie
565,Strom Chamberlain,G,0,WPG,71,22,1058,13,3,2,516,469,47,2.66,0,0.909,68,Goalie,Goalie
566,Thor Odinson,G,0,SEA,71,20,1144,10,6,2,586,525,61,3.20,1,0.896,68,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,71,22,1272,11,8,1,732,665,67,3.16,2,0.908,77,Goalie,Goalie
764,Brick Wall,G,0,MTL,71,54,3238,38,15,1,1736,1586,150,2.78,5,0.914,78,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,71,50,2891,38,7,3,1340,1217,123,2.55,6,0.908,72,Goalie,Goalie
992,Sir Devoir,G,0,BAP,71,51,2965,24,21,4,1701,1510,191,3.86,3,0.888,69,Goalie,Goalie
1052,B Jobin,G,0,HAM,71,50,2683,25,22,1,1664,1467,197,4.40,0,0.882,67,Goalie,Goalie
1306,Evert Jansson,G,0,ATL,71,46,2579,24,16,3,1318,1183,135,3.14,4,0.898,69,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,71,46,2717,26,18,2,1571,1428,143,3.16,2,0.909,75,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,71,43,2352,16,22,2,1525,1376,149,3.80,1,0.902,75,Goalie,Goalie
2312,Toms Zile,G,0,TOR,71,58,3150,9,45,0,2577,2282,295,5.62,0,0.886,72,Goalie,Goalie
2357,Willie Miller,G,0,SEA,71,49,2837,15,27,6,1498,1323,175,3.70,0,0.883,66,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,71,47,2455,11,31,2,1653,1460,193,4.72,1,0.883,68,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,71,51,2920,41,6,1,1342,1208,134,2.75,4,0.900,69,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,71,54,3126,20,29,5,1824,1623,201,3.86,2,0.890,71,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,71,52,3003,33,14,4,1656,1509,147,2.94,5,0.911,75,Goalie,Goalie
2828,Justin Time,G,0,EDM,71,54,3241,41,10,3,1639,1489,150,2.78,2,0.908,75,Goalie,Goalie
2860,Valerian Sauveterre,G,0,MTL,71,13,734,12,0,0,298,279,19,1.55,4,0.936,80,Goalie,Goalie
2900,Adam Rage,G,0,MAN,71,53,2438,3,37,2,2108,1857,251,6.18,0,0.881,67,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,71,39,1530,1,21,2,1309,1153,156,6.11,0,0.881,63,Goalie,Goalie
2921,BASE PACK,G,0,PHI,71,55,3182,36,16,1,1607,1439,168,3.17,2,0.895,70,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,71,17,968,12,3,0,470,420,50,3.10,1,0.894,68,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,71,13,727,3,9,0,450,401,49,4.04,0,0.891,71,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,71,19,746,4,10,0,612,551,61,4.90,0,0.900,69,Goalie,Goalie
3248,Caleb Hayden,G,0,NEW,71,20,1084,12,6,0,512,460,52,2.88,1,0.898,69,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,71,30,1416,17,6,0,652,576,76,3.22,1,0.883,62,Goalie,Goalie
3288,August Von Hecht,G,0,TBB,71,58,3244,17,29,6,2231,2007,224,4.14,1,0.900,74,Goalie,Goalie
3375,Copernicus Doomslatter,G,0,LAP,71,31,1489,15,8,2,857,772,85,3.42,0,0.901,70,Goalie,Goalie
3428,Otter Von Bismarck,G,0,SFP,71,23,968,3,16,1,737,640,97,6.01,0,0.868,61,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,71,31,1512,9,12,1,885,797,88,3.49,0,0.901,70,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,71,56,3030,20,18,8,1729,1552,177,3.50,0,0.898,70,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,71,31,1626,9,15,2,1105,983,122,4.50,1,0.890,71,Goalie,Goalie
3521,Lachlan Moon,G,0,TOR,71,21,809,1,11,0,738,656,82,6.08,0,0.889,67,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,71,17,755,8,4,0,354,308,46,3.65,0,0.870,58,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,71,46,2489,15,25,1,1518,1332,186,4.48,0,0.877,65,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,71,19,848,9,3,0,420,385,35,2.47,0,0.917,70,Goalie,Goalie
135,Mat Smith,G,0,CHI,72,49,2799,31,14,1,1520,1371,149,3.19,6,0.902,74,Goalie,Goalie
300,Rusty Remao,G,0,TBB,72,54,3011,17,30,3,2163,1950,213,4.24,1,0.902,78,Goalie,Goalie
465,Zhen Roza,G,0,HAM,72,19,952,8,7,0,635,565,70,4.41,0,0.890,68,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,72,14,680,9,3,0,307,278,29,2.56,2,0.906,68,Goalie,Goalie
565,Strom Chamberlain,G,0,WPG,72,17,894,11,4,0,359,319,40,2.68,2,0.889,64,Goalie,Goalie
566,Thor Odinson,G,0,SEA,72,20,1049,4,10,2,751,673,78,4.46,0,0.896,72,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,72,24,1254,9,8,1,727,660,67,3.20,2,0.908,73,Goalie,Goalie
764,Brick Wall,G,0,MTL,72,55,3284,35,17,2,1802,1640,162,2.96,6,0.910,77,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,72,55,3200,39,15,0,1734,1552,182,3.41,2,0.895,71,Goalie,Goalie
992,Sir Devoir,G,0,BAP,72,47,2603,27,14,2,1487,1324,163,3.76,2,0.890,68,Goalie,Goalie
1052,B Jobin,G,0,HAM,72,53,3028,23,24,4,1914,1686,228,4.52,1,0.881,69,Goalie,Goalie
1306,Evert Jansson,G,0,ATL,72,53,2962,25,21,3,1541,1379,162,3.28,4,0.895,70,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,72,48,2721,14,32,2,1923,1722,201,4.43,1,0.895,73,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,72,45,2459,18,20,1,1628,1476,152,3.71,1,0.907,77,Goalie,Goalie
2117,Bandit Heeler,G,0,TOR,72,36,1861,4,26,2,1560,1379,181,5.84,0,0.884,71,Goalie,Goalie
2312,Toms Zile,G,0,BAP,72,28,1389,9,12,2,901,805,96,4.15,1,0.893,70,Goalie,Goalie
2357,Willie Miller,G,0,SEA,72,53,2922,22,28,0,1762,1569,193,3.96,1,0.890,70,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,72,36,1889,9,20,3,1480,1336,144,4.57,1,0.903,77,Goalie,Goalie
2514,Recently Tired,G,0,NEW,72,13,757,12,0,0,339,308,31,2.45,1,0.909,73,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,72,54,3069,35,13,3,1434,1271,163,3.19,4,0.886,66,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,72,55,3185,32,17,5,1799,1623,176,3.31,1,0.902,73,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,72,54,3126,33,17,2,1921,1731,190,3.65,1,0.901,75,Goalie,Goalie
2828,Justin Time,G,0,EDM,72,55,3207,40,13,2,1653,1493,160,2.99,2,0.903,73,Goalie,Goalie
2860,Valerian Sauveterre,G,0,MTL,72,13,698,10,1,1,323,298,25,2.15,1,0.923,75,Goalie,Goalie
2900,Adam Rage,G,0,MAN,72,53,2364,4,39,1,2026,1774,252,6.40,0,0.876,64,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,72,41,1599,4,17,1,1352,1189,163,6.12,0,0.879,63,Goalie,Goalie
2921,BASE PACK,G,0,PHI,72,55,3307,34,13,7,1738,1566,172,3.12,1,0.901,73,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,72,17,845,10,4,0,450,408,42,2.98,1,0.907,72,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,72,15,754,6,5,0,540,490,50,3.98,2,0.907,74,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,72,24,948,3,12,1,795,712,83,5.25,1,0.896,69,Goalie,Goalie
3428,Otter Von Bismarck,G,0,SFP,72,22,908,4,9,1,770,679,91,6.01,0,0.882,67,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,72,41,2080,11,19,4,1469,1319,150,4.33,0,0.898,72,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,72,59,3066,20,27,5,2024,1809,215,4.21,1,0.894,70,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,72,32,1498,4,23,0,1041,920,121,4.85,1,0.884,65,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,72,22,1173,16,4,0,638,577,61,3.12,3,0.904,72,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,72,43,2361,22,18,2,1431,1285,146,3.71,6,0.898,72,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,72,16,803,9,2,1,371,331,40,2.99,2,0.892,65,Goalie,Goalie
3588,George Walsh,G,0,TOR,72,42,2117,10,22,2,1758,1592,166,4.70,2,0.906,78,Goalie,Goalie
3615,Jackson Cannon,G,0,ATL,72,22,1012,14,2,1,469,433,36,2.13,4,0.923,71,Goalie,Goalie
3635,Luka Nogoalov,G,0,LAP,72,32,1602,13,11,0,896,802,94,3.52,1,0.895,69,Goalie,Goalie
135,Mat Smith,G,0,CHI,73,54,3125,26,25,3,1912,1721,191,3.67,0,0.900,74,Goalie,Goalie
300,Rusty Remao,G,0,SEA,73,23,1213,6,12,0,823,743,80,3.95,1,0.903,76,Goalie,Goalie
465,Zhen Roza,G,0,LAP,73,19,941,9,7,0,616,561,55,3.50,0,0.911,74,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,73,14,737,11,0,0,310,275,35,2.85,1,0.887,64,Goalie,Goalie
764,Brick Wall,G,0,ATL,73,56,3196,18,34,2,2174,1961,213,4.00,3,0.902,76,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,73,54,3172,41,10,2,1664,1527,137,2.59,7,0.918,78,Goalie,Goalie
992,Sir Devoir,G,0,BAP,73,47,2809,28,16,3,1699,1537,162,3.46,4,0.905,77,Goalie,Goalie
1052,B Jobin,G,0,HAM,73,27,1431,17,7,0,859,770,89,3.73,2,0.896,71,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,73,44,2438,15,27,1,1563,1387,176,4.33,2,0.887,68,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,73,44,2459,19,22,1,1603,1434,169,4.12,1,0.895,72,Goalie,Goalie
2117,Bandit Heeler,G,0,WPG,73,20,915,12,1,1,448,406,42,2.75,0,0.906,68,Goalie,Goalie
2312,Toms Zile,G,0,BAP,73,20,1174,9,9,1,733,655,78,3.99,1,0.894,73,Goalie,Goalie
2357,Willie Miller,G,0,SEA,73,49,2757,9,36,3,1927,1706,221,4.81,1,0.885,70,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,73,48,2387,16,22,0,1882,1701,181,4.55,1,0.904,75,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,73,54,3047,36,16,0,1522,1370,152,2.99,5,0.900,71,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,73,55,3237,27,22,4,1829,1618,211,3.91,2,0.885,69,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,73,54,3221,37,14,3,1870,1692,178,3.32,4,0.905,76,Goalie,Goalie
2828,Justin Time,G,0,EDM,73,56,3270,45,8,1,1590,1458,132,2.42,8,0.917,75,Goalie,Goalie
2900,Adam Rage,G,0,MAN,73,58,2664,8,39,1,2243,1960,283,6.37,1,0.874,64,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,73,42,1308,2,16,0,1172,1020,152,6.97,0,0.870,58,Goalie,Goalie
2921,BASE PACK,G,0,PHI,73,55,3230,39,14,2,1785,1612,173,3.21,2,0.903,73,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,73,14,753,10,1,1,354,324,30,2.39,2,0.915,74,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,73,12,680,5,7,0,454,400,54,4.76,0,0.881,69,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,73,21,749,3,9,0,599,516,83,6.64,0,0.861,57,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,73,39,2133,22,15,0,1325,1188,137,3.85,2,0.897,72,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,73,37,1577,6,19,3,1225,1080,145,5.52,0,0.882,64,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,73,55,2652,21,23,2,1739,1537,202,4.57,0,0.884,66,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,73,28,1514,14,8,2,973,869,104,4.12,1,0.893,73,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,73,15,835,7,4,1,479,429,50,3.59,1,0.896,72,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,73,52,3030,27,21,2,2016,1832,184,3.64,1,0.909,79,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,73,13,746,8,4,1,381,346,35,2.81,1,0.908,74,Goalie,Goalie
3588,George Walsh,G,0,TOR,73,24,1252,4,16,0,1079,956,123,5.89,0,0.886,72,Goalie,Goalie
3615,Jackson Cannon,G,0,MTL,73,34,1775,11,18,0,1253,1118,135,4.56,1,0.892,72,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,73,45,2538,20,19,3,1609,1430,179,4.23,1,0.889,70,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,73,59,3211,22,31,1,2250,2013,237,4.43,2,0.895,73,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,73,29,1534,13,6,4,852,768,84,3.28,2,0.901,72,Goalie,Goalie
3818,Asher Gibbons,G,0,NEW,73,14,798,12,1,0,387,355,32,2.40,1,0.917,75,Goalie,Goalie
3829,Kay Lee,G,0,SFP,73,29,1319,3,14,3,1024,892,132,6.00,0,0.871,62,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,TOR,73,51,2728,18,23,5,1905,1705,200,4.40,2,0.895,73,Goalie,Goalie
3873,James Lao,G,0,MTL,73,18,812,4,8,0,633,567,66,4.87,0,0.896,69,Goalie,Goalie
135,Mat Smith,G,0,CHI,74,46,2416,29,11,2,1482,1345,137,3.40,3,0.908,73,Goalie,Goalie
465,Zhen Roza,G,0,LAP,74,23,1090,13,3,1,678,609,69,3.79,0,0.898,69,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,74,15,763,12,0,0,324,300,24,1.89,2,0.926,72,Goalie,Goalie
741,Iorek Byrnison,G,0,TOR,74,39,1845,15,16,1,1470,1300,170,5.53,1,0.884,69,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,74,48,2758,27,16,3,1575,1418,157,3.42,2,0.900,74,Goalie,Goalie
992,Sir Devoir,G,0,BAP,74,49,2876,29,13,6,1707,1544,163,3.40,3,0.905,77,Goalie,Goalie
1052,B Jobin,G,0,HAM,74,25,1223,12,8,1,806,727,79,3.87,0,0.902,73,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,74,39,2175,14,22,3,1324,1177,147,4.05,1,0.889,70,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,74,49,2750,21,22,2,1642,1457,185,4.04,1,0.887,69,Goalie,Goalie
2312,Toms Zile,G,0,BAP,74,20,1125,12,5,1,628,574,54,2.88,1,0.914,78,Goalie,Goalie
2357,Willie Miller,G,0,SEA,74,57,3167,5,47,2,2240,1960,280,5.30,0,0.875,66,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,74,53,2790,18,28,2,1977,1761,216,4.64,0,0.891,71,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,74,47,2660,25,16,2,1406,1260,146,3.29,2,0.896,71,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,74,55,3274,33,16,5,1702,1530,172,3.15,4,0.899,72,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,74,50,2869,34,12,4,1759,1598,161,3.37,3,0.908,76,Goalie,Goalie
2828,Justin Time,G,0,EDM,74,55,3228,43,9,1,1596,1449,147,2.73,3,0.908,73,Goalie,Goalie
2900,Adam Rage,G,0,MAN,74,58,2374,6,43,0,2095,1811,284,7.18,1,0.864,60,Goalie,Goalie
2921,BASE PACK,G,0,PHI,74,54,3227,32,17,5,1805,1627,178,3.31,5,0.901,74,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,74,20,1122,12,4,0,551,506,45,2.41,3,0.918,76,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,74,14,729,9,4,0,413,377,36,2.96,0,0.913,76,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,74,21,855,3,7,0,670,589,81,5.68,0,0.879,63,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,74,23,1028,11,5,1,582,517,65,3.79,1,0.888,66,Goalie,Goalie
3428,Otter Von Bismarck,G,0,MAN,74,46,1596,4,12,1,1370,1182,188,7.07,0,0.863,58,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,74,28,1170,6,12,0,767,665,102,5.23,0,0.867,59,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,74,49,2716,25,22,0,1603,1435,168,3.71,4,0.895,71,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,74,26,1215,6,14,1,844,747,97,4.79,0,0.885,66,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,74,29,1571,12,12,0,1018,903,115,4.39,1,0.887,69,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,74,52,2886,27,19,3,1932,1757,175,3.64,2,0.909,77,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,74,13,717,8,4,0,320,292,28,2.34,3,0.913,73,Goalie,Goalie
3588,George Walsh,G,0,TOR,74,39,2134,15,17,2,1695,1527,168,4.72,0,0.901,78,Goalie,Goalie
3615,Jackson Cannon,G,0,MTL,74,66,3038,4,59,3,2968,2619,349,6.89,0,0.882,68,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,74,51,2759,20,20,5,1717,1511,206,4.48,2,0.880,67,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,74,58,3131,33,20,3,2012,1813,199,3.81,1,0.901,75,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,74,32,1814,20,5,2,998,898,100,3.31,2,0.900,73,Goalie,Goalie
3829,Kay Lee,G,0,SFP,74,25,1256,6,8,5,839,749,90,4.30,0,0.893,70,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,74,26,1327,13,8,2,670,596,74,3.34,0,0.890,65,Goalie,Goalie
3873,James Lao,G,0,MTL,74,33,929,0,0,0,936,816,120,7.75,0,0.872,61,Goalie,Goalie
3900,Ally Mathieson,G,0,ATL,74,52,2950,31,14,4,1733,1563,170,3.46,1,0.902,75,Goalie,Goalie
3955,Sith Happens,G,0,SEA,74,19,799,2,10,0,604,541,63,4.73,0,0.896,66,Goalie,Goalie
4024,Scary Jerry,G,0,NEW,74,22,1221,13,6,1,722,644,78,3.83,1,0.892,69,Goalie,Goalie
135,Mat Smith,G,0,CHI,75,42,2060,18,13,1,1265,1114,151,4.40,0,0.881,65,Goalie,Goalie
465,Zhen Roza,G,0,BUF,75,15,831,10,2,0,387,361,26,1.88,3,0.933,77,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,75,42,2385,23,16,2,1532,1377,155,3.90,1,0.899,74,Goalie,Goalie
992,Sir Devoir,G,0,BAP,75,45,2674,28,13,3,1537,1384,153,3.43,2,0.900,74,Goalie,Goalie
1052,B Jobin,G,0,HAM,75,30,1559,16,8,3,1022,929,93,3.58,1,0.909,77,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,75,27,1433,14,10,0,781,695,86,3.60,0,0.890,68,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,75,32,1836,9,19,1,1143,1017,126,4.12,0,0.890,71,Goalie,Goalie
2117,Bandit Heeler,G,0,LAP,75,17,802,12,0,0,411,364,47,3.51,1,0.886,64,Goalie,Goalie
2312,Toms Zile,G,0,TOR,75,47,2362,17,19,1,1513,1372,141,3.58,4,0.907,73,Goalie,Goalie
2357,Willie Miller,G,0,SEA,75,57,2937,6,46,2,2102,1814,288,5.88,1,0.863,60,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,75,44,2412,17,22,1,1507,1365,142,3.53,1,0.906,75,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,75,43,2477,23,17,3,1200,1065,135,3.27,1,0.888,67,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,75,54,3249,35,15,4,1587,1432,155,2.86,4,0.902,72,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,75,54,3137,30,21,3,1966,1778,188,3.59,2,0.904,75,Goalie,Goalie
2828,Justin Time,G,0,EDM,75,56,3274,44,10,1,1583,1429,154,2.82,4,0.903,71,Goalie,Goalie
2900,Adam Rage,G,0,MAN,75,31,1204,2,15,3,957,844,113,5.63,0,0.882,63,Goalie,Goalie
2921,BASE PACK,G,0,PHI,75,54,3061,32,17,3,1752,1568,184,3.61,3,0.895,71,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,75,14,696,5,6,0,383,338,45,3.88,0,0.883,64,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,75,16,850,5,7,0,589,524,65,4.59,0,0.890,71,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,75,19,965,9,4,1,507,455,52,3.23,1,0.897,69,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,75,32,1550,8,17,1,1131,1011,120,4.64,0,0.894,70,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,75,46,2542,27,15,0,1254,1121,133,3.14,4,0.894,69,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,75,37,2138,17,17,3,1217,1108,109,3.06,4,0.910,76,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,75,39,1912,11,21,2,1279,1130,149,4.67,1,0.884,67,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,75,55,3163,34,18,2,1900,1706,194,3.68,3,0.898,74,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,75,13,727,10,2,0,310,276,34,2.80,1,0.890,65,Goalie,Goalie
3588,George Walsh,G,0,TOR,75,33,1590,8,21,0,1257,1121,136,5.13,1,0.892,72,Goalie,Goalie
3615,Jackson Cannon,G,0,MTL,75,53,1785,0,14,0,1660,1433,227,7.63,0,0.863,57,Goalie,Goalie
