Game.Id,PlayerId,TeamId,Game.Rating,SA,GA,SV,SV.,TOI,PIM,season
25764,4478,4,95,30,1,29,.967,3600000,0,84
25764,4546,4,0,0,0,0,.00nan,0,0,84
25764,5139,14,0,0,0,0,.00nan,0,0,84
25765,3154,2,0,0,0,0,.00nan,0,0,84
25765,4102,13,91,59,6,53,.898,3573150,0,84
25765,4174,13,0,0,0,0,.00nan,0,0,84
25765,4704,2,75,44,5,39,.886,3600000,0,84
25766,3843,11,52,30,5,25,.833,3600000,0,84
25766,4278,20,91,28,1,27,.964,3600000,0,84
25766,4717,20,0,0,0,0,.00nan,0,0,84
25766,5166,11,0,0,0,0,.00nan,0,0,84
25767,3547,22,78,43,5,38,.884,3900000,0,84
25767,4854,7,0,0,0,0,.00nan,0,0,84
25767,5201,22,0,0,0,0,.00nan,0,0,84
25767,5422,7,61,38,5,33,.868,3900000,0,84
25768,2575,23,52,32,5,27,.844,3560250,0,84
25768,4903,24,52,25,4,21,.840,3600000,0,84
25768,4987,23,0,0,0,0,.00nan,0,0,84
25768,5016,24,0,0,0,0,.00nan,0,0,84
25769,2828,9,49,17,3,14,.824,3600000,0,84
25769,4468,25,39,42,8,34,.810,3022550,0,84
25769,4965,25,31,8,3,5,.625,577450,0,84
25769,4973,9,0,0,0,0,.00nan,0,0,84
25770,3746,6,57,28,4,24,.857,3600000,0,84
25770,3843,11,47,28,5,23,.821,2082250,0,84
25770,4632,6,0,0,0,0,.00nan,0,0,84
25770,5166,11,75,15,0,15,1.000,1437700,0,84
25771,2921,21,100,23,0,23,1.000,3600000,0,84
25771,4463,0,51,37,6,31,.838,3600000,0,84
25771,4655,21,0,0,0,0,.00nan,0,0,84
25771,5394,0,0,0,0,0,.00nan,0,0,84
25772,3154,2,28,18,5,13,.722,2309250,0,84
25772,4329,5,0,0,0,0,.00nan,0,0,84
25772,4704,2,23,10,4,6,.600,1290750,0,84
25772,5404,5,55,15,2,13,.867,3600000,0,84
25773,3122,3,62,43,6,37,.860,3600000,0,84
25773,4478,4,75,31,3,28,.903,3600000,0,84
25773,4546,4,0,0,0,0,.00nan,0,0,84
25773,4961,3,0,0,0,0,.00nan,0,0,84
25774,3750,10,98,43,2,41,.953,3586050,0,84
25774,4740,10,0,0,0,0,.00nan,0,0,84
25774,4943,1,75,19,1,18,.947,3600000,0,84
25774,5279,1,0,0,0,0,.00nan,0,0,84
25775,3900,12,0,0,0,0,.00nan,0,0,84
25775,4455,14,0,0,0,0,.00nan,0,0,84
25775,4830,12,96,57,2,55,.965,3900000,0,84
25775,5139,14,90,33,2,31,.939,3900000,0,84
25776,2595,15,0,0,0,0,.00nan,0,0,84
25776,4170,15,63,37,5,32,.865,3512600,0,84
25776,4861,8,64,24,3,21,.875,3600000,0,84
25776,5231,8,0,0,0,0,.00nan,0,0,84
25777,2921,21,75,30,3,27,.900,3900000,0,84
25777,4655,21,0,0,0,0,.00nan,0,0,84
25777,4903,24,85,40,3,37,.925,3900000,0,84
25777,5016,24,0,0,0,0,.00nan,0,0,84
25778,3746,6,50,25,4,21,.840,3600000,0,84
25778,4329,5,100,34,1,33,.971,3600000,0,84
25778,4632,6,0,0,0,0,.00nan,0,0,84
25778,5404,5,0,0,0,0,.00nan,0,0,84
25779,2828,9,0,0,0,0,.00nan,0,0,84
25779,4512,18,62,37,5,32,.865,3544300,0,84
25779,4973,9,93,38,3,35,.921,3600000,0,84
25779,5347,18,0,0,0,0,.00nan,0,0,84
25780,2575,23,25,33,8,25,.758,3600000,0,84
25780,3122,3,72,18,1,17,.944,3600000,0,84
25780,4961,3,0,0,0,0,.00nan,0,0,84
25780,4987,23,0,0,0,0,.00nan,0,0,84
25781,3900,12,58,40,6,34,.850,3600000,0,84
25781,4278,20,75,20,1,19,.950,3600000,0,84
25781,4717,20,0,0,0,0,.00nan,0,0,84
25781,4830,12,0,0,0,0,.00nan,0,0,84
25782,4468,25,20,13,5,8,.615,1067500,0,84
25782,4943,1,0,0,0,0,.00nan,0,0,84
25782,4965,25,44,16,3,13,.813,2532500,0,84
25782,5279,1,92,18,0,18,1.000,3600000,0,84
25783,3750,10,51,35,6,29,.829,3600000,0,84
25783,4517,19,0,0,0,0,.00nan,0,0,84
25783,4740,10,0,0,0,0,.00nan,0,0,84
25783,4815,19,67,27,3,24,.889,3600000,0,84
25784,4478,4,100,28,0,28,1.000,3600000,0,84
25784,4546,4,0,0,0,0,.00nan,0,0,84
25784,4854,7,81,40,4,36,.900,3600000,0,84
25784,5422,7,0,0,0,0,.00nan,0,0,84
25785,3547,22,86,26,1,25,.962,3600000,0,84
25785,3843,11,0,0,0,0,.00nan,0,0,84
25785,5166,11,11,27,8,19,.704,3600000,0,84
25785,5201,22,0,0,0,0,.00nan,0,0,84
25786,4278,20,37,23,5,18,.783,3600000,0,84
25786,4717,20,0,0,0,0,.00nan,0,0,84
25786,4943,1,64,18,2,16,.889,3600000,0,84
25786,5279,1,0,0,0,0,.00nan,0,0,84
25787,4102,13,84,64,6,58,.906,3600000,0,84
25787,4174,13,0,0,0,0,.00nan,0,0,84
25787,4478,4,0,0,0,0,.00nan,0,0,84
25787,4546,4,34,21,5,16,.762,3600000,0,84
25788,3122,3,82,30,2,28,.933,3600000,0,84
25788,4468,25,32,27,6,21,.778,3600000,0,84
25788,4961,3,0,0,0,0,.00nan,0,0,84
25788,4965,25,0,0,0,0,.00nan,0,0,84
25789,4854,7,68,34,4,30,.882,3600000,0,84
25789,4903,24,76,50,6,44,.880,3578450,0,84
25789,5016,24,0,0,0,0,.00nan,0,0,84
25789,5422,7,0,0,0,0,.00nan,0,0,84
25790,4463,0,71,42,5,37,.881,3536550,0,84
25790,4517,19,62,24,3,21,.875,3600000,0,84
25790,4815,19,0,0,0,0,.00nan,0,0,84
25790,5394,0,0,0,0,0,.00nan,0,0,84
25791,2828,9,0,0,0,0,.00nan,0,0,84
25791,3746,6,64,39,5,34,.872,3550050,0,84
25791,4632,6,0,0,0,0,.00nan,0,0,84
25791,4973,9,54,20,3,17,.850,3600000,0,84
25792,3750,10,57,40,6,34,.850,3569450,0,84
25792,4512,18,43,26,5,21,.808,3600000,0,84
25792,4740,10,0,0,0,0,.00nan,0,0,84
25792,5347,18,0,0,0,0,.00nan,0,0,84
25793,2595,15,76,32,3,29,.906,3600000,0,84
25793,2921,21,100,22,0,22,1.000,3600000,0,84
25793,4170,15,0,0,0,0,.00nan,0,0,84
25793,4655,21,0,0,0,0,.00nan,0,0,84
25794,3547,22,35,5,2,3,.600,1055400,0,84
25794,4688,22,31,26,6,20,.769,2544600,0,84
25794,4943,1,0,0,0,0,.00nan,0,0,84
25794,5279,1,92,34,2,32,.941,3600000,0,84
25795,2575,23,82,30,2,28,.933,3600000,0,84
25795,3900,12,0,0,0,0,.00nan,0,0,84
25795,4830,12,21,20,6,14,.700,3600000,0,84
25795,4987,23,0,0,0,0,.00nan,0,0,84
25796,4329,5,0,0,0,0,.00nan,0,0,84
25796,4455,14,19,31,8,23,.742,3600000,0,84
25796,5139,14,0,0,0,0,.00nan,0,0,84
25796,5404,5,75,32,3,29,.906,3600000,0,84
25797,4278,20,77,26,2,24,.923,3600000,0,84
25797,4717,20,0,0,0,0,.00nan,0,0,84
25797,4861,8,76,43,5,38,.884,3600000,0,84
25797,5231,8,0,0,0,0,.00nan,0,0,84
25798,3154,2,30,25,6,19,.760,2605250,0,84
25798,4463,0,51,41,8,33,.805,3900000,0,84
25798,4704,2,62,14,2,12,.857,1294750,0,84
25798,5394,0,0,0,0,0,.00nan,0,0,84
25799,4517,19,47,26,5,21,.808,3600000,0,84
25799,4815,19,0,0,0,0,.00nan,0,0,84
25799,4854,7,72,34,4,30,.882,3600000,0,84
25799,5422,7,0,0,0,0,.00nan,0,0,84
25800,3122,3,31,38,8,30,.789,3570350,0,84
25800,3750,10,0,0,0,0,.00nan,0,0,84
25800,4740,10,33,31,7,24,.774,3600000,0,84
25800,4961,3,0,0,0,0,.00nan,0,0,84
25801,2575,23,0,0,0,0,.00nan,0,0,84
25801,4278,20,64,19,2,17,.895,3688550,0,84
25801,4717,20,0,0,0,0,.00nan,0,0,84
25801,4987,23,90,44,3,41,.932,3688550,0,84
25802,3843,11,85,24,1,23,.958,3600000,0,84
25802,4102,13,79,32,3,29,.906,3525850,0,84
25802,4174,13,0,0,0,0,.00nan,0,0,84
25802,5166,11,0,0,0,0,.00nan,0,0,84
25803,3900,12,53,3,0,3,1.000,731200,0,84
25803,4478,4,93,29,1,28,.966,3600000,0,84
25803,4546,4,0,0,0,0,.00nan,0,0,84
25803,4830,12,60,42,6,36,.857,2868800,0,84
25804,3547,22,0,0,0,0,.00nan,0,0,84
25804,3746,6,100,23,0,23,1.000,3600000,0,84
25804,4632,6,0,0,0,0,.00nan,0,0,84
25804,4688,22,73,31,3,28,.903,3600000,0,84
25805,4468,25,52,26,4,22,.846,3565050,0,84
25805,4903,24,71,29,3,26,.897,3600000,0,84
25805,4965,25,0,0,0,0,.00nan,0,0,84
25805,5016,24,0,0,0,0,.00nan,0,0,84
25806,4329,5,89,46,4,42,.913,3900000,0,84
25806,4512,18,56,29,4,25,.862,3861850,0,84
25806,5347,18,0,0,0,0,.00nan,0,0,84
25806,5404,5,0,0,0,0,.00nan,0,0,84
25807,3154,2,0,0,0,0,.00nan,0,0,84
25807,4704,2,64,20,2,18,.900,3600000,0,84
25807,4861,8,51,36,6,30,.833,2759950,0,84
25807,5231,8,21,9,4,5,.556,840050,0,84
25808,2595,15,0,0,0,0,.00nan,0,0,84
25808,4170,15,78,20,1,19,.950,3600000,0,84
25808,4468,25,62,24,3,21,.875,3525250,0,84
25808,4965,25,0,0,0,0,.00nan,0,0,84
25809,2828,9,0,0,0,0,.00nan,0,0,84
25809,4455,14,5,24,8,16,.667,2899800,0,84
25809,4973,9,89,39,3,36,.923,3600000,0,84
25809,5139,14,48,6,1,5,.833,700200,0,84
25810,3746,6,76,31,3,28,.903,3600000,0,84
25810,4632,6,0,0,0,0,.00nan,0,0,84
25810,4854,7,0,0,0,0,.00nan,0,0,84
25810,5422,7,35,29,6,23,.793,3588700,0,84
25811,4463,0,60,30,4,26,.867,3580400,0,84
25811,4512,18,0,0,0,0,.00nan,0,0,84
25811,5347,18,68,27,3,24,.889,3600000,0,84
25811,5394,0,0,0,0,0,.00nan,0,0,84
25812,3750,10,0,0,0,0,.00nan,0,0,84
25812,4102,13,80,40,4,36,.900,3600000,0,84
25812,4174,13,0,0,0,0,.00nan,0,0,84
25812,4740,10,15,33,9,24,.727,3600000,0,84
25813,2575,23,0,0,0,0,.00nan,0,0,84
25813,4517,19,73,24,2,22,.917,3600000,0,84
25813,4815,19,0,0,0,0,.00nan,0,0,84
25813,4987,23,80,36,3,33,.917,3597150,0,84
25814,4861,8,100,35,1,34,.971,3600000,0,84
25814,4903,24,22,21,6,15,.714,3600000,0,84
25814,5016,24,0,0,0,0,.00nan,0,0,84
25814,5231,8,0,0,0,0,.00nan,0,0,84
25815,2921,21,73,24,2,22,.917,3600000,0,84
25815,3900,12,31,20,5,15,.750,2781600,0,84
25815,4655,21,0,0,0,0,.00nan,0,0,84
25815,4830,12,25,11,4,7,.636,818400,0,84
25816,2828,9,0,0,0,0,.00nan,0,0,84
25816,3122,3,89,53,3,50,.943,3600000,0,84
25816,4961,3,0,0,0,0,.00nan,0,0,84
25816,4973,9,73,25,2,23,.920,3600000,0,84
25817,3547,22,0,0,0,0,.00nan,0,0,84
25817,4455,14,90,31,2,29,.935,3600000,0,84
25817,4688,22,73,32,3,29,.906,3583400,0,84
25817,5139,14,0,0,0,0,.00nan,0,0,84
25818,3843,11,30,26,6,20,.769,1877950,0,84
25818,4512,18,36,16,4,12,.750,3600000,0,84
25818,5166,11,36,16,4,12,.750,1722050,0,84
25818,5347,18,0,0,0,0,.00nan,0,0,84
25819,3154,2,93,52,4,48,.923,3563050,0,84
25819,4517,19,63,25,3,22,.880,3600000,0,84
25819,4704,2,0,0,0,0,.00nan,0,0,84
25819,4815,19,0,0,0,0,.00nan,0,0,84
25820,3750,10,58,35,5,30,.857,3056500,0,84
25820,4463,0,0,0,0,0,.00nan,0,0,84
25820,4740,10,46,4,1,3,.750,543500,0,84
25820,5394,0,86,26,1,25,.962,3600000,0,84
25821,3746,6,93,29,1,28,.966,3600000,0,84
25821,4632,6,0,0,0,0,.00nan,0,0,84
25821,4943,1,68,29,3,26,.897,3586800,0,84
25821,5279,1,0,0,0,0,.00nan,0,0,84
25822,4278,20,41,26,5,21,.808,3563750,0,84
25822,4455,14,0,0,0,0,.00nan,0,0,84
25822,4717,20,0,0,0,0,.00nan,0,0,84
25822,5139,14,71,35,4,31,.886,3600000,0,84
25823,2595,15,35,10,3,7,.700,742000,0,84
25823,4170,15,13,33,9,24,.727,2858000,0,84
25823,4478,4,80,11,0,11,1.000,3600000,0,84
25823,4546,4,0,0,0,0,.00nan,0,0,84
25824,4102,13,38,28,6,22,.786,1827200,0,84
25824,4174,13,53,21,3,18,.857,1772800,0,84
25824,4329,5,0,0,0,0,.00nan,0,0,84
25824,5404,5,39,30,6,24,.800,3600000,0,84
25825,4468,25,64,32,4,28,.875,3600000,0,84
25825,4854,7,68,15,1,14,.933,3600000,0,84
25825,4965,25,0,0,0,0,.00nan,0,0,84
25825,5422,7,0,0,0,0,.00nan,0,0,84
25826,3154,2,86,45,4,41,.911,3490550,0,84
25826,4512,18,100,40,2,38,.950,3600000,0,84
25826,4704,2,0,0,0,0,.00nan,0,0,84
25826,5347,18,0,0,0,0,.00nan,0,0,84
25827,2921,21,0,0,0,0,.00nan,0,0,84
25827,3746,6,62,30,4,26,.867,3900000,0,84
25827,4632,6,0,0,0,0,.00nan,0,0,84
25827,4655,21,78,40,4,36,.900,3900000,0,84
25828,2828,9,0,0,0,0,.00nan,0,0,84
25828,3547,22,51,13,2,11,.846,1339500,0,84
25828,4688,22,57,40,6,34,.850,2204350,0,84
25828,4973,9,41,36,7,29,.806,3600000,0,84
25829,3750,10,50,37,6,31,.838,3600000,0,84
25829,4740,10,0,0,0,0,.00nan,0,0,84
25829,4861,8,50,18,3,15,.833,3600000,0,84
25829,5231,8,0,0,0,0,.00nan,0,0,84
25830,4102,13,0,0,0,0,.00nan,0,0,84
25830,4174,13,65,48,7,41,.854,3600000,0,84
25830,4517,19,0,0,0,0,.00nan,0,0,84
25830,4815,19,84,25,1,24,.960,3600000,0,84
25831,4329,5,78,26,2,24,.923,3600000,0,84
25831,4463,0,81,40,4,36,.900,3575750,0,84
25831,5394,0,0,0,0,0,.00nan,0,0,84
25831,5404,5,0,0,0,0,.00nan,0,0,84
25832,3122,3,0,0,0,0,.00nan,0,0,84
25832,4854,7,0,0,0,0,.00nan,0,0,84
25832,4961,3,89,35,3,32,.914,3799450,0,84
25832,5422,7,88,33,2,31,.939,3799450,0,84
25833,3900,12,67,34,4,30,.882,3177450,0,84
25833,4830,12,28,7,3,4,.571,422550,0,84
25833,4943,1,0,0,0,0,.00nan,0,0,84
25833,5279,1,79,22,1,21,.955,3600000,0,84
25834,2595,15,74,42,5,37,.881,3600000,0,84
25834,4170,15,0,0,0,0,.00nan,0,0,84
25834,4903,24,84,24,1,23,.958,3600000,0,84
25834,5016,24,0,0,0,0,.00nan,0,0,84
25835,3154,2,89,33,2,31,.939,3600000,0,84
25835,4478,4,26,30,7,23,.767,2866050,0,84
25835,4546,4,53,3,0,3,1.000,733950,0,84
25835,4704,2,0,0,0,0,.00nan,0,0,84
25836,3843,11,0,0,0,0,.00nan,0,0,84
25836,4468,25,0,0,0,0,.00nan,0,0,84
25836,4965,25,74,23,2,21,.913,3600000,0,84
25836,5166,11,66,26,3,23,.885,3600000,0,84
25837,2921,21,71,29,3,26,.897,3600000,0,84
25837,3547,22,0,0,0,0,.00nan,0,0,84
25837,4655,21,0,0,0,0,.00nan,0,0,84
25837,4688,22,68,44,6,38,.864,3600000,0,84
25838,3746,6,48,42,7,35,.833,3572600,0,84
25838,4278,20,64,32,4,28,.875,3600000,0,84
25838,4632,6,0,0,0,0,.00nan,0,0,84
25838,4717,20,0,0,0,0,.00nan,0,0,84
25839,3900,12,68,11,0,11,1.000,943350,0,84
25839,4102,13,71,39,5,34,.872,3600000,0,84
25839,4174,13,0,0,0,0,.00nan,0,0,84
25839,4830,12,70,48,6,42,.875,2656650,0,84
25840,2575,23,90,33,2,31,.939,3600000,0,84
25840,4463,0,58,34,5,29,.853,3600000,0,84
25840,4987,23,0,0,0,0,.00nan,0,0,84
25840,5394,0,0,0,0,0,.00nan,0,0,84
25841,4329,5,0,0,0,0,.00nan,0,0,84
25841,4854,7,21,14,5,9,.643,961200,0,84
25841,5404,5,64,19,2,17,.895,3600000,0,84
25841,5422,7,26,24,6,18,.750,2638800,0,84
25842,4455,14,53,33,5,28,.848,3543350,0,84
25842,4903,24,73,37,4,33,.892,3600000,0,84
25842,5016,24,0,0,0,0,.00nan,0,0,84
25842,5139,14,0,0,0,0,.00nan,0,0,84
25843,3750,10,57,35,5,30,.857,3600000,0,84
25843,3843,11,66,21,2,19,.905,3600000,0,84
25843,4740,10,0,0,0,0,.00nan,0,0,84
25843,5166,11,0,0,0,0,.00nan,0,0,84
25844,2828,9,0,0,0,0,.00nan,0,0,84
25844,4517,19,5,30,9,21,.700,3600000,0,84
25844,4815,19,0,0,0,0,.00nan,0,0,84
25844,4973,9,60,41,6,35,.854,3600000,0,84
25845,4102,13,55,28,4,24,.857,3171650,0,84
25845,4174,13,28,7,3,4,.571,428350,0,84
25845,4278,20,90,34,2,32,.941,3600000,0,84
25845,4717,20,0,0,0,0,.00nan,0,0,84
25846,2595,15,70,39,5,34,.872,3600000,0,84
25846,4170,15,0,0,0,0,.00nan,0,0,84
25846,4329,5,80,21,1,20,.952,3600000,0,84
25846,5404,5,0,0,0,0,.00nan,0,0,84
25847,3122,3,80,40,4,36,.900,3574600,0,84
25847,4943,1,0,0,0,0,.00nan,0,0,84
25847,4961,3,0,0,0,0,.00nan,0,0,84
25847,5279,1,68,21,2,19,.905,3600000,0,84
25848,3746,6,69,16,1,15,.938,3600000,0,84
25848,4632,6,0,0,0,0,.00nan,0,0,84
25848,4861,8,36,28,6,22,.786,2595950,0,84
25848,5231,8,50,7,1,6,.857,1004050,0,84
25849,3154,2,85,44,3,41,.932,3560050,0,84
25849,4455,14,91,28,1,27,.964,3600000,0,84
25849,4704,2,0,0,0,0,.00nan,0,0,84
25849,5139,14,0,0,0,0,.00nan,0,0,84
25850,3547,22,0,0,0,0,.00nan,0,0,84
25850,4102,13,70,36,4,32,.889,3843750,0,84
25850,4174,13,0,0,0,0,.00nan,0,0,84
25850,4688,22,84,44,5,39,.886,3843750,0,84
25851,4512,18,62,30,4,26,.867,3622500,0,84
25851,4943,1,69,37,5,32,.865,3622500,0,84
25851,5279,1,0,0,0,0,.00nan,0,0,84
25851,5347,18,0,0,0,0,.00nan,0,0,84
25852,4478,4,84,31,2,29,.935,3600000,0,84
25852,4546,4,0,0,0,0,.00nan,0,0,84
25852,4903,24,33,33,7,26,.788,3600000,0,84
25852,5016,24,0,0,0,0,.00nan,0,0,84
25853,2921,21,0,0,0,0,.00nan,0,0,84
25853,4517,19,100,37,1,36,.973,3670900,0,84
25853,4655,21,94,40,2,38,.950,3670900,0,84
25853,4815,19,0,0,0,0,.00nan,0,0,84
25854,3750,10,0,0,0,0,.00nan,0,0,84
25854,4740,10,56,45,7,38,.844,3600000,0,84
25854,4854,7,64,20,2,18,.900,3600000,0,84
25854,5422,7,0,0,0,0,.00nan,0,0,84
25855,2828,9,0,0,0,0,.00nan,0,0,84
25855,4463,0,98,42,2,40,.952,3600000,0,84
25855,4973,9,51,30,5,25,.833,3600000,0,84
25855,5394,0,0,0,0,0,.00nan,0,0,84
25856,3900,12,87,52,5,47,.904,3600000,0,84
25856,4329,5,92,26,1,25,.962,3600000,0,84
25856,4830,12,0,0,0,0,.00nan,0,0,84
25856,5404,5,0,0,0,0,.00nan,0,0,84
25857,2575,23,81,28,2,26,.929,3600000,0,84
25857,4468,25,52,38,6,32,.842,3600000,0,84
25857,4965,25,0,0,0,0,.00nan,0,0,84
25857,4987,23,0,0,0,0,.00nan,0,0,84
25858,4102,13,51,41,7,34,.829,3600000,0,84
25858,4174,13,0,0,0,0,.00nan,0,0,84
25858,4943,1,0,0,0,0,.00nan,0,0,84
25858,5279,1,60,17,2,15,.882,3600000,0,84
25859,3154,2,74,30,3,27,.900,3600000,0,84
25859,3843,11,0,0,0,0,.00nan,0,0,84
25859,4704,2,0,0,0,0,.00nan,0,0,84
25859,5166,11,62,31,4,27,.871,3557550,0,84
25860,3547,22,29,24,6,18,.750,1841400,0,84
25860,4512,18,27,23,6,17,.739,2622400,0,84
25860,4688,22,44,21,4,17,.810,1758600,0,84
25860,5347,18,52,1,0,1,1.000,977600,0,84
25861,3122,3,51,31,5,26,.839,3600000,0,84
25861,4278,20,78,26,2,24,.923,3600000,0,84
25861,4717,20,0,0,0,0,.00nan,0,0,84
25861,4961,3,0,0,0,0,.00nan,0,0,84
25862,3843,11,73,38,4,34,.895,3593750,0,84
25862,4903,24,77,26,2,24,.923,3600000,0,84
25862,5016,24,0,0,0,0,.00nan,0,0,84
25862,5166,11,0,0,0,0,.00nan,0,0,84
25863,2921,21,64,36,5,31,.861,3600000,0,84
25863,4655,21,0,0,0,0,.00nan,0,0,84
25863,4854,7,39,31,6,25,.806,3555050,0,84
25863,5422,7,0,0,0,0,.00nan,0,0,84
25864,2595,15,39,37,7,30,.811,3600000,0,84
25864,4170,15,0,0,0,0,.00nan,0,0,84
25864,4455,14,45,9,2,7,.778,3600000,0,84
25864,5139,14,0,0,0,0,.00nan,0,0,84
25865,3900,12,0,0,0,0,.00nan,0,0,84
25865,4830,12,66,32,4,28,.875,3900000,0,84
25865,4861,8,0,0,0,0,.00nan,0,0,84
25865,5231,8,81,40,4,36,.900,3880900,0,84
25866,3746,6,96,19,0,19,1.000,3600000,0,84
25866,4468,25,48,23,4,19,.826,2220850,0,84
25866,4632,6,0,0,0,0,.00nan,0,0,84
25866,4965,25,39,7,2,5,.714,1379150,0,84
25867,4463,0,56,51,8,43,.843,3600000,0,84
25867,4478,4,62,29,4,25,.862,3600000,0,84
25867,4546,4,0,0,0,0,.00nan,0,0,84
25867,5394,0,0,0,0,0,.00nan,0,0,84
25868,2575,23,71,37,4,33,.892,3532150,0,84
25868,4478,4,0,0,0,0,.00nan,0,0,84
25868,4546,4,82,29,2,27,.931,3600000,0,84
25868,4987,23,0,0,0,0,.00nan,0,0,84
25869,4512,18,35,11,3,8,.727,462000,0,84
25869,4517,19,94,18,0,18,1.000,3600000,0,84
25869,4815,19,0,0,0,0,.00nan,0,0,84
25869,5347,18,60,30,4,26,.867,3138000,0,84
25870,4455,14,49,23,4,19,.826,3570750,0,84
25870,4943,1,84,30,2,28,.933,3600000,0,84
25870,5139,14,0,0,0,0,.00nan,0,0,84
25870,5279,1,0,0,0,0,.00nan,0,0,84
25871,3750,10,58,40,6,34,.850,3600000,0,84
25871,4740,10,0,0,0,0,.00nan,0,0,84
25871,4903,24,71,17,1,16,.941,3600000,0,84
25871,5016,24,0,0,0,0,.00nan,0,0,84
25872,3122,3,0,0,0,0,.00nan,0,0,84
25872,3154,2,42,13,3,10,.769,2404400,0,84
25872,4704,2,30,14,4,10,.714,1136300,0,84
25872,4961,3,57,34,5,29,.853,3600000,0,84
25873,3547,22,0,0,0,0,.00nan,0,0,84
25873,4463,0,0,0,0,0,.00nan,0,0,84
25873,4688,22,83,39,3,36,.923,3900000,0,84
25873,5394,0,90,40,3,37,.925,3900000,0,84
25874,3746,6,62,24,3,21,.875,3600000,0,84
25874,4455,14,35,4,2,2,.500,276600,0,84
25874,4632,6,0,0,0,0,.00nan,0,0,84
25874,5139,14,47,35,6,29,.829,3323400,0,84
25875,4468,25,53,39,6,33,.846,3600000,0,84
25875,4478,4,64,19,2,17,.895,3600000,0,84
25875,4546,4,0,0,0,0,.00nan,0,0,84
25875,4965,25,0,0,0,0,.00nan,0,0,84
25876,4512,18,0,0,0,0,.00nan,0,0,84
25876,4861,8,65,44,6,38,.864,2861650,0,84
25876,5231,8,41,8,2,6,.750,738350,0,84
25876,5347,18,64,25,3,22,.880,3600000,0,84
25877,4463,0,84,43,4,39,.907,3600000,0,84
25877,4943,1,0,0,0,0,.00nan,0,0,84
25877,5279,1,46,29,5,24,.828,3517250,0,84
25877,5394,0,0,0,0,0,.00nan,0,0,84
25878,2828,9,0,0,0,0,.00nan,0,0,84
25878,4854,7,80,49,5,44,.898,2997750,0,84
25878,4973,9,93,29,1,28,.966,3600000,0,84
25878,5422,7,46,5,1,4,.800,602250,0,84
25879,2595,15,46,35,6,29,.829,3252550,0,84
25879,3154,2,86,32,2,30,.938,3600000,0,84
25879,4170,15,55,4,0,4,1.000,347450,0,84
25879,4704,2,0,0,0,0,.00nan,0,0,84
25880,3750,10,89,33,2,31,.939,3600000,0,84
25880,3843,11,0,0,0,0,.00nan,0,0,84
25880,4740,10,0,0,0,0,.00nan,0,0,84
25880,5166,11,82,36,3,33,.917,3516000,0,84
25881,3547,22,0,0,0,0,.00nan,0,0,84
25881,3900,12,0,0,0,0,.00nan,0,0,84
25881,4688,22,62,26,3,23,.885,3564850,0,84
25881,4830,12,96,36,2,34,.944,3600000,0,84
25882,3746,6,0,0,0,0,.00nan,0,0,84
25882,4102,13,86,43,4,39,.907,3669550,0,84
25882,4174,13,0,0,0,0,.00nan,0,0,84
25882,4632,6,67,38,5,33,.868,3669550,0,84
25883,4329,5,0,0,0,0,.00nan,0,0,84
25883,4517,19,84,24,1,23,.958,3600000,0,84
25883,4815,19,0,0,0,0,.00nan,0,0,84
25883,5404,5,86,39,3,36,.923,3537600,0,84
25884,4278,20,79,28,2,26,.929,3600000,0,84
25884,4717,20,0,0,0,0,.00nan,0,0,84
25884,4903,24,48,36,6,30,.833,3600000,0,84
25884,5016,24,0,0,0,0,.00nan,0,0,84
25885,3122,3,0,0,0,0,.00nan,0,0,84
25885,4463,0,70,26,2,24,.923,3900000,0,84
25885,4961,3,72,24,2,22,.917,3900000,0,84
25885,5394,0,0,0,0,0,.00nan,0,0,84
25886,2575,23,68,34,4,30,.882,3600000,0,84
25886,3750,10,0,0,0,0,.00nan,0,0,84
25886,4740,10,83,47,5,42,.894,3599050,0,84
25886,4987,23,0,0,0,0,.00nan,0,0,84
25887,2921,21,0,0,0,0,.00nan,0,0,84
25887,4468,25,93,42,3,39,.929,3600000,0,84
25887,4655,21,39,19,4,15,.789,3562800,0,84
25887,4965,25,0,0,0,0,.00nan,0,0,84
25888,4854,7,57,17,2,15,.882,1734150,0,84
25888,4943,1,66,26,3,23,.885,3600000,0,84
25888,5279,1,0,0,0,0,.00nan,0,0,84
25888,5422,7,48,30,5,25,.833,1865850,0,84
25889,2595,15,0,0,0,0,.00nan,0,0,84
25889,4170,15,58,41,6,35,.854,3600000,0,84
25889,4512,18,63,25,3,22,.880,3600000,0,84
25889,5347,18,0,0,0,0,.00nan,0,0,84
25890,2828,9,84,22,1,21,.955,3600000,0,84
25890,4102,13,30,26,6,20,.769,1933700,0,84
25890,4174,13,84,20,0,20,1.000,1666300,0,84
25890,4973,9,0,0,0,0,.00nan,0,0,84
25891,3154,2,39,25,5,20,.800,2186200,0,84
25891,4704,2,71,17,1,16,.941,1413800,0,84
25891,4854,7,82,35,3,32,.914,3600000,0,84
25891,5422,7,0,0,0,0,.00nan,0,0,84
25892,3122,3,71,37,4,33,.892,3598800,0,84
25892,4903,24,77,27,2,25,.926,3600000,0,84
25892,4961,3,0,0,0,0,.00nan,0,0,84
25892,5016,24,0,0,0,0,.00nan,0,0,84
25893,4478,4,48,22,4,18,.818,3600000,0,84
