id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,rookie,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
2338,Cole Slaw,LD,1,VAN,81,18,20298,2,4,6,0,2,0,0,0,71,0,0,0,367,1,14,5,0,0,0,40,5,11,24,36,63,58,69,TRUE,100.1,3.4,3.4,36.4,37,315,311,50.3,-1.8,231,228,50.3,-1.8,Defense,Defense
2893,Joe Primeau,LW,1,VAN,81,18,22679,8,12,20,9,4,2,1,3,2289,0,0,0,1660,1,43,15,0,0,0,35,7,7,12,55,77,80,70,FALSE,104.3,5,2.5,39.4,29.8,327,269,54.9,4.9,234,197,54.3,4,Forward,Wing
2932,Aaron Noxus,RW,1,VAN,81,18,22457,8,16,24,-7,8,1,3,4,2453,0,0,0,332,1,23,4,0,0,0,40,14,8,2,57,76,87,56,FALSE,99.1,4.2,4.8,32,33.9,296,304,49.3,-3.2,200,220,47.6,-5.7,Forward,Wing
3097,Thomas Passarelli,RD,1,VAN,81,18,21328,0,6,6,3,8,0,0,0,35,0,0,0,632,0,11,2,0,0,0,22,5,11,28,37,62,56,68,TRUE,101.2,3.5,3,36.6,35.7,339,311,52.2,0.9,247,228,52,0.7,Defense,Defense
3118,Zach Mulder,RD,1,VAN,81,18,26503,3,11,14,-1,10,1,2,3,2521,0,0,0,1352,1,14,2,0,0,0,36,5,24,46,50,70,64,76,FALSE,100.5,4.6,4.1,35.2,32.8,363,365,49.9,-2.7,258,240,51.8,0.4,Defense,Defense
3140,Chappell Roan,LW,1,VAN,81,18,18210,3,11,14,8,4,0,0,0,48,0,0,0,320,0,11,6,0,0,0,23,6,8,1,45,69,72,60,TRUE,103,4.2,2.6,37.9,32.1,300,245,55,4.9,223,183,54.9,4.8,Forward,Wing
3151,Hans Gronlund,LD,1,VAN,81,18,24989,2,9,11,5,4,0,0,0,580,0,0,0,1425,0,11,6,0,0,0,27,7,12,79,36,65,53,78,FALSE,102.3,4.5,3.4,33.5,30.7,359,358,50.1,-2.4,248,232,51.7,0.2,Defense,Defense
3279,Lancer Frappe,LD,1,VAN,81,18,24131,1,4,5,-5,10,0,0,0,558,0,0,0,1419,0,5,1,0,0,0,36,6,22,32,33,60,54,66,FALSE,99.2,4.2,4.5,33.8,34.1,342,333,50.7,-1.4,248,257,49.1,-3.9,Defense,Defense
3297,River Yekaterina Volkova,C,1,VAN,81,18,23651,4,16,20,-6,2,0,5,5,2440,0,0,0,1803,1,283,152,0,0,0,18,20,17,12,33,71,70,69,FALSE,99.3,4.1,4.5,32.6,33.8,296,296,50,-2.3,204,213,48.9,-3.8,Forward,Center
3375,If you Aint First,RW,1,VAN,81,18,20459,14,12,26,8,4,1,1,2,527,0,0,0,141,2,22,4,0,0,0,34,17,9,7,75,75,82,57,FALSE,102.6,5.1,3.1,41.3,31.8,352,290,54.8,5,261,217,54.6,4.7,Forward,Wing
3390,No Cheddar,RD,1,VAN,81,18,25308,6,4,10,-3,6,2,1,3,2546,0,0,0,826,0,9,5,0,0,0,34,5,23,12,61,67,62,70,FALSE,99,3.8,3.4,38.9,32.3,366,312,54,3.8,274,244,52.9,2.2,Defense,Defense
3504,Godfrey Williams,RW,1,VAN,81,18,17687,5,9,14,6,6,0,0,0,79,0,0,0,0,0,2,1,0,0,0,17,17,6,11,47,68,70,61,TRUE,103.6,3.1,1.8,33.9,33.7,261,268,49.3,-3.1,194,187,50.9,-0.9,Forward,Wing
3537,Matthew Leroux,LW,1,VAN,81,18,21009,7,9,16,-10,11,0,2,2,581,0,0,0,604,0,20,5,1,0,1,28,20,6,7,52,68,72,58,FALSE,96.9,3.1,4.4,32.1,34.3,291,317,47.9,-5.4,204,220,48.1,-5,Forward,Wing
3896,William Marshal,C,1,VAN,81,18,21218,6,12,18,5,6,1,0,1,572,0,0,0,616,1,240,120,0,0,0,28,11,19,12,23,67,64,66,FALSE,103,4.7,3.2,35,31.3,325,300,52,0.7,225,217,50.9,-1,Forward,Center
2035,Jason Bourne,RW,1,NL,81,11,13135,5,4,9,1,2,1,2,3,1284,0,0,0,21,1,0,0,0,0,0,23,5,5,1,42,78,85,65,FALSE,99.6,2.4,2.1,34.7,28.9,172,163,51.3,3.4,126,118,51.6,1,Forward,Wing
3546,Jimbob Ghostkeeper,C,1,NL,81,11,11167,4,8,12,-2,2,0,0,0,0,0,0,0,137,0,153,80,0,0,0,11,12,6,6,15,64,62,61,FALSE,100.4,4.6,5.2,31.7,37.2,150,184,44.9,-5.9,114,125,47.7,-4.7,Forward,Center
3564,Slava Kasyanenko,C,1,NL,81,11,13634,1,9,10,7,0,0,1,1,209,0,1,1,936,0,164,85,0,0,0,11,17,11,7,29,73,70,72,FALSE,103.3,3.5,1.7,36.3,27.7,185,164,53,6,140,118,54.3,4.9,Forward,Center
3565,Kiwi Soderberg-Snooks,RD,1,NL,81,11,12129,0,5,5,-4,8,0,1,1,9,0,0,0,138,0,7,2,0,0,0,15,5,5,36,13,59,53,66,FALSE,94,3,4.5,35.8,31.2,178,190,48.4,-0.9,135,123,52.3,2,Defense,Defense
3567,Badger Hennessy,RW,1,NL,81,11,13260,2,7,9,3,10,1,1,2,195,0,0,0,629,0,3,1,0,0,0,18,9,4,15,22,74,78,65,FALSE,101.1,3.5,2.6,35,29.5,188,178,51.4,3.6,135,125,51.9,1.4,Forward,Wing
3569,Jacob Marsh,LW,1,NL,81,11,12585,8,6,14,-1,4,2,1,3,216,0,0,0,82,0,0,0,0,0,0,19,8,3,8,34,73,83,53,FALSE,99.2,4.1,4.4,32.2,32.5,159,184,46.4,-3.8,123,130,48.6,-3.4,Forward,Wing
3570,Ima Noobie,RW,1,NL,81,11,13212,5,7,12,1,2,1,1,2,1295,0,0,0,601,1,9,2,0,0,0,27,12,6,6,29,77,77,72,FALSE,99,4.8,4.5,37.5,32.4,164,166,49.7,1,131,121,52,1.5,Forward,Wing
3571,Hamper Linthome,C,1,NL,81,11,13307,8,7,15,1,10,3,1,4,1291,1,0,1,464,2,193,91,0,0,0,18,18,7,5,35,71,69,73,FALSE,97.6,4.7,4.7,36.1,30.5,166,162,50.6,2.3,130,114,53.3,3.4,Forward,Center
3572,Big Sweg,LD,1,NL,81,11,15162,1,4,5,0,2,0,2,2,1200,0,0,0,553,0,2,1,0,0,0,27,2,7,15,18,65,57,70,FALSE,98.8,3.2,3.8,31.4,32.8,167,197,45.9,-4.7,131,145,47.5,-5.4,Defense,Defense
3611,Carter St. Pierre,RW,1,NL,81,11,10684,2,5,7,-5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,9,3,8,22,65,65,54,FALSE,97.7,4,5.7,30,36.4,138,176,43.9,-7.1,105,120,46.7,-6,Forward,Wing
3739,Colton Paraygeko,RD,1,NL,81,11,15637,2,2,4,6,0,0,1,1,245,0,0,0,1097,0,4,2,0,0,0,23,4,11,24,19,64,55,71,FALSE,102.4,5,3.8,36.3,32.7,218,213,50.6,2.7,163,149,52.2,2.1,Defense,Defense
3740,Damante Gogi,LD,1,NL,81,11,15195,5,5,10,5,0,0,0,0,294,0,1,1,986,1,5,2,0,0,0,14,1,8,20,29,69,67,68,FALSE,101.6,5.4,4.1,37.5,32.1,223,210,51.5,4.2,167,147,53.2,3.7,Defense,Defense
3783,Deven Rappleyea,LD,1,NL,81,11,11990,1,2,3,-5,0,0,0,0,0,0,0,0,150,0,14,7,0,0,0,10,4,6,17,25,64,62,62,FALSE,94.1,3,4.6,35,31.3,177,187,48.6,-0.5,134,123,52.1,1.8,Defense,Defense
3897,Malte Hogberg,LW,1,NL,81,11,10848,4,6,10,-1,2,0,0,0,0,0,0,0,55,1,4,4,0,0,0,22,6,2,6,25,71,74,57,FALSE,97.4,5.7,6,36.4,33,175,169,50.9,2.8,131,115,53.3,3.3,Forward,Wing
900033,Ivan Ivanovitch,RD,1,NL,81,11,15433,3,5,8,-2,4,0,1,1,1261,1,0,1,506,0,6,0,0,0,0,21,2,10,16,29,70,67,71,FALSE,97.7,2.9,4,30,33.2,172,199,46.4,-4,131,149,46.8,-6.5,Defense,Defense
1879,Djoe Anderson,LW,1,YUM,81,5,6427,1,4,5,-2,0,1,0,1,443,0,0,0,146,0,3,1,0,0,0,10,4,8,4,13,78,80,73,FALSE,97.6,3.7,4.3,29.6,29,78,71,52.3,4.3,58,53,52.3,6.9,Forward,Wing
2037,Hamilton Steelhawk,RW,1,YUM,81,5,5738,1,2,3,-8,0,1,1,2,452,0,0,0,0,0,0,0,0,0,0,7,6,3,2,15,68,77,52,FALSE,82.6,2,6.8,29.3,27.9,69,62,52.7,4.5,48,49,49.5,2.5,Forward,Wing
2968,Geno Vajihollahi,C,1,YUM,81,5,5347,1,1,2,-1,0,0,0,0,0,0,0,0,41,0,73,36,0,0,0,7,4,6,1,9,63,61,62,FALSE,98.9,2.7,3.4,26.5,29.9,61,62,49.6,-0.1,44,51,46.3,-2.1,Forward,Center
2991,Lord Marshall Lorenzo Alstott,C,1,YUM,81,5,5009,0,1,1,-4,0,0,0,0,49,0,0,0,0,0,4,3,0,0,0,6,4,0,4,5,62,61,54,FALSE,95.7,2.2,5.1,21.8,35.6,50,64,43.9,-8,36,55,39.6,-11.6,Forward,Center
3072,Mitch Matthews,C,1,YUM,81,5,5910,1,2,3,-8,2,0,0,0,70,0,0,0,179,0,64,35,0,0,0,5,2,6,4,12,61,61,54,TRUE,83.3,2.5,7.6,30.5,30.5,73,68,51.8,3.3,53,57,48.2,0.6,Forward,Center
3099,Patryk Dziadek,LD,1,YUM,81,5,6500,2,0,2,-2,0,0,0,0,49,0,0,0,158,0,1,0,0,0,0,8,0,5,5,9,62,58,63,TRUE,97.5,1.7,2.9,27.5,32.6,71,88,44.7,-8.1,57,70,44.9,-4.9,Defense,Defense
3214,Devon Louchard,RD,1,YUM,81,5,6253,0,0,0,-5,4,0,0,0,26,0,0,0,441,0,4,3,0,0,0,8,4,12,1,4,60,55,65,TRUE,90.3,1.9,5,25.5,29.2,69,66,51.1,2.2,46,56,45.1,-4,Defense,Defense
3364,Paul Krugman,RD,1,YUM,81,4,5445,1,1,2,-2,4,1,1,2,310,0,0,0,315,0,0,0,0,0,0,5,0,6,5,6,57,57,53,TRUE,103.1,6,6.7,26.9,35.1,59,64,48,-1.8,43,53,44.8,-2.9,Defense,Defense
3367,Peyton McLazy,LW,1,YUM,81,5,6067,1,1,2,-3,4,0,0,0,65,0,0,0,563,0,1,0,0,0,0,11,1,3,7,9,69,70,65,FALSE,92.6,2.6,4.6,29.8,28.5,64,71,47.4,-3.3,50,55,47.6,-0.2,Forward,Wing
3380,Océane Söderberg-Tremblay,LD,1,YUM,81,5,6851,0,4,4,-4,2,0,2,2,459,0,0,0,560,0,0,0,0,0,0,4,0,6,6,12,61,60,58,FALSE,96.7,4.9,6.8,30.2,34.6,73,78,48.3,-2,57,63,47.5,-0.5,Defense,Defense
3426,Mikko Rashford II,C,1,YUM,81,5,4846,2,1,3,-1,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,10,7,3,0,8,63,60,62,FALSE,99.3,2.2,3,25.4,31.3,60,56,51.7,2.9,43,49,46.7,-1.5,Forward,Center
3590,Earl Biggins,LD,1,YUM,81,5,6202,1,3,4,0,0,0,0,0,171,0,0,0,251,0,5,1,0,0,0,4,1,9,1,17,65,58,71,FALSE,98.7,3.1,3.1,29.3,26.2,79,58,57.7,12.1,54,47,53.5,8.3,Defense,Defense
3591,Chuck Lumbermouth,RW,1,YUM,81,5,5810,4,1,5,-1,0,0,0,0,55,0,0,0,64,1,0,0,0,0,0,8,8,2,2,14,66,72,52,FALSE,99.2,4.4,5.1,29.1,31.6,62,76,44.9,-7.1,50,58,46.3,-2.3,Forward,Wing
3592,Christina Fantobens,C,1,YUM,81,5,6263,1,5,6,1,6,0,2,2,388,0,0,0,608,0,91,43,0,0,0,5,2,7,1,7,70,69,69,FALSE,105.2,4.8,3.4,29.4,30.8,70,70,50,0.6,53,52,50.5,4,Forward,Center
4042,Cowboy Casanova,RD,1,YUM,81,5,6453,1,1,2,0,2,0,0,0,0,0,0,0,249,0,2,2,0,0,0,7,0,8,2,12,64,55,72,TRUE,99.3,1.7,1.7,31.3,27.8,79,78,50.3,1.1,63,59,51.6,6.3,Defense,Defense
2347,Tito Loearner,LD,1,COL,81,5,5811,0,1,1,-3,0,0,0,0,22,0,0,0,152,0,5,2,0,0,0,2,1,5,5,3,61,55,66,TRUE,97.2,1.3,3.2,24.9,40.2,61,100,37.9,-5.8,42,74,36.2,-6.2,Defense,Defense
2698,Wilhelm Seider,RW,1,COL,81,5,5457,0,2,2,0,0,0,0,0,143,0,0,0,79,0,2,1,0,0,0,9,10,5,3,5,70,68,73,TRUE,101.6,2.8,2.8,26.8,31.6,66,75,46.8,7.4,44,51,46.3,8.7,Forward,Wing
2758,Jacques Cartier,LW,1,COL,81,5,4992,0,3,3,-1,2,0,0,0,0,0,0,0,96,0,2,1,0,0,0,8,5,7,3,6,68,64,70,FALSE,98.8,2.2,2.9,23.5,27.9,55,69,44.4,3.7,36,44,45,6.4,Forward,Wing
2949,Evil Jordan Humphrey,RD,1,COL,81,5,6436,0,2,2,-1,0,0,0,0,291,0,0,0,213,0,2,1,0,0,0,5,3,8,6,8,63,52,75,TRUE,99.5,2.4,3,26.7,31.6,72,77,48.3,9.9,50,57,46.7,9.8,Defense,Defense
2999,Rocky Gislason,RW,1,COL,81,5,6584,2,3,5,-4,0,1,0,1,520,0,0,0,104,0,6,2,0,0,0,8,7,7,3,11,74,79,60,FALSE,96.7,2.4,4.8,23.6,35.6,63,93,40.4,-1.9,47,70,40.2,0,Forward,Wing
3276,Sevrin Quinn,C,1,COL,81,5,5870,4,1,5,1,4,0,0,0,208,0,0,0,139,0,48,27,0,0,0,5,2,6,3,17,65,62,64,FALSE,104.6,3.3,2.6,24.1,29.3,66,74,47.1,7.9,43,50,46.2,8.5,Forward,Center
3306,Trey Lambert-Gill,RD,1,COL,81,5,6922,1,4,5,-3,2,0,1,1,455,0,0,0,141,1,0,0,0,0,0,4,0,3,7,13,65,66,62,FALSE,102,4,5.7,21.6,34.7,67,111,37.6,-6.5,46,73,38.7,-2.4,Defense,Defense
3383,Ty  Sinclair,LD,1,COL,81,5,6114,0,1,1,0,2,0,0,0,121,0,0,0,151,0,6,0,0,0,0,3,4,9,10,4,62,50,79,FALSE,104.4,3.1,3.1,25.3,39.4,68,102,40,-2.6,47,75,38.5,-2.7,Defense,Defense
3545,Normand Marineau,C,1,COL,81,5,6139,2,1,3,-3,0,0,1,1,333,0,0,0,212,0,70,34,0,0,0,9,11,4,3,15,68,60,73,FALSE,96.8,1.9,3.9,23.8,34.1,57,83,40.7,-1.3,42,64,39.6,-0.8,Forward,Center
3722,DarthDeavin,LD,1,COL,81,5,6373,2,2,4,0,2,0,1,1,210,0,0,0,27,0,4,1,0,0,0,5,2,6,12,11,68,62,74,FALSE,100.8,2.3,2.3,28.7,31.7,75,87,46.3,7.2,55,59,48.2,12.5,Defense,Defense
3723,Enlightened Centrist,LW,1,COL,81,5,6447,1,1,2,0,0,1,0,1,303,0,0,0,230,0,19,11,0,0,0,10,3,1,2,7,69,64,66,FALSE,104.9,3.7,3.7,23.7,34.7,57,94,37.7,-5.8,45,71,38.8,-2.2,Forward,Wing
3725,Tiny Princess,LD,1,COL,81,5,6959,0,2,2,-4,0,0,1,1,486,0,0,0,175,0,0,0,0,0,0,4,0,4,18,3,61,53,70,FALSE,99.3,2.9,5.1,20,34.3,65,104,38.5,-5,40,72,35.7,-6.9,Defense,Defense
3750,Carter Rumsy,RW,1,COL,81,5,5031,1,0,1,-3,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,7,0,4,6,62,57,55,FALSE,100,2.1,4.3,17.9,35.8,57,88,39.3,-3.4,29,62,31.9,-11.6,Forward,Wing
3759,Gabriel Savoie,LW,1,COL,81,5,5610,1,2,3,-5,0,0,0,0,224,0,0,0,0,0,2,1,0,0,0,9,4,5,1,9,66,66,62,TRUE,95.6,2,5.3,24.1,42.1,76,96,44.2,4,43,71,37.7,-3.8,Forward,Wing
3893,Adam Daniels,C,1,COL,81,5,5035,0,2,2,-5,7,0,0,0,112,0,0,0,0,0,54,32,1,0,1,3,3,3,2,7,62,58,58,FALSE,93.7,1.5,5.1,21.2,38.8,56,91,38.1,-5.2,35,65,35,-7.5,Forward,Center
2475,Anton Bjorninen,LD,1,DET,81,11,12657,0,3,3,-1,4,0,0,0,51,0,0,0,443,0,5,1,0,0,0,13,3,6,8,16,57,53,59,FALSE,101,3.8,4.4,34.6,44.1,211,228,48.1,3.6,141,178,44.2,0.9,Defense,Defense
3007,Vasher Summers,RD,1,DET,81,11,14440,0,0,0,-6,2,0,0,0,279,0,0,0,788,0,9,2,0,0,0,22,1,10,14,10,62,55,66,FALSE,98.2,1.9,3.5,28.3,41.2,188,229,45.1,-1.1,126,177,41.6,-3.1,Defense,Defense
3104,Thurston Bull,LW,1,DET,81,11,13218,5,6,11,-1,4,0,0,0,359,0,1,1,1208,2,6,3,0,0,0,27,10,8,5,35,77,77,68,TRUE,99.9,4.3,4.9,35.2,39.9,183,214,46.1,0.5,134,160,45.6,2.9,Forward,Wing
3204,Mitch Morris,LD,1,DET,81,11,14422,2,3,5,-12,0,1,0,1,1169,0,0,0,577,0,5,2,0,0,0,10,1,4,19,17,64,63,62,FALSE,94.6,2,5.4,29.5,44.3,176,235,42.8,-4.5,120,179,40.1,-5.3,Defense,Defense
3223,Darrin Turner-Yell,RW,1,DET,81,11,11879,0,4,4,-9,4,0,0,0,0,0,0,0,27,0,3,1,0,0,0,29,6,4,4,33,70,75,55,FALSE,95.2,1.2,3.9,29.8,44.6,169,222,43.2,-3.8,118,167,41.4,-3.3,Forward,Wing
3301,Mathieu Mathematique,LD,1,DET,81,11,14613,1,2,3,6,8,0,0,0,340,0,0,0,975,0,5,1,0,0,0,15,2,11,18,15,66,54,80,FALSE,105.5,3.5,2.2,32.2,39.8,195,227,46.2,0.7,147,171,46.2,4,Defense,Defense
3526,Bingankus Glunksplosion,RD,1,DET,81,11,13472,2,2,4,-6,6,0,0,0,73,0,0,0,627,0,10,2,0,0,0,16,1,2,27,12,61,53,68,TRUE,97.6,2.8,4.5,36.1,44.3,211,250,45.8,0,150,188,44.4,1.2,Defense,Defense
3747,Quazon Brosonchi,RW,1,DET,81,11,12758,5,7,12,3,0,0,1,1,1139,1,0,1,321,1,21,13,0,0,0,32,16,5,9,35,75,79,61,FALSE,102.2,5.1,4.5,35.4,36.6,185,190,49.3,5.2,127,143,47,4.9,Forward,Wing
3748,Twinkle Toes,RD,1,DET,81,11,15536,1,9,10,4,6,0,2,2,1209,0,2,2,1057,0,2,1,0,0,0,18,3,5,29,15,70,65,73,FALSE,103.8,3.8,3.3,31.5,39.3,194,227,46.1,0.5,141,168,45.6,3.1,Defense,Defense
3822,Franjo Frankopan Jelacic,C,1,DET,81,11,11514,2,1,3,-7,0,0,0,0,0,0,0,0,27,0,133,59,0,0,0,7,10,8,8,23,63,60,64,FALSE,97.6,1.9,4.1,28.8,45.4,165,221,42.7,-4.4,111,164,40.4,-4.7,Forward,Center
4058,Brady Johnson,LW,1,DET,81,11,11443,4,1,5,-3,6,0,0,0,36,0,0,0,0,1,0,0,0,0,0,14,7,5,8,26,64,60,65,TRUE,100.2,2.5,3.5,30.3,42.9,164,206,44.3,-2.1,113,152,42.6,-1.4,Forward,Wing
4059,Jonas Gray,LW,1,DET,81,11,13278,5,4,9,-1,4,0,0,0,382,1,0,1,1241,1,45,17,0,0,0,27,11,8,3,37,71,73,62,TRUE,100.9,3.1,3.7,33.4,44.2,185,200,48.1,3.4,130,164,44.2,0.9,Forward,Wing
4060,Lou Logsky,C,1,DET,81,11,11958,2,5,7,-4,2,0,0,0,196,0,0,0,227,0,138,72,0,0,0,19,7,7,10,21,65,58,67,TRUE,100.7,2.8,4.1,30.3,47.1,173,213,44.8,-1.4,120,170,41.4,-3.3,Forward,Center
4061,Matt Smith,C,1,DET,81,11,13309,3,8,11,-2,4,0,3,3,1114,0,1,1,476,0,178,82,0,0,0,17,14,9,8,30,69,65,70,TRUE,97.2,3.7,4.6,35.3,34.7,185,190,49.3,5.2,132,146,47.5,5.6,Forward,Center
4062,Maximus Decimus Meridius,RW,1,DET,81,11,12812,3,3,6,-9,0,2,0,2,1204,0,0,0,366,0,6,2,0,0,0,24,14,6,8,24,69,68,64,TRUE,96.6,2.2,5.1,29.5,46.4,162,214,43.1,-3.9,111,167,39.9,-5.4,Forward,Wing
1988,Max Kagan,LD,1,STL,81,17,18760,0,4,4,-16,2,0,0,0,18,0,1,1,830,0,11,5,0,0,0,23,4,17,13,17,57,53,60,FALSE,94,1.8,5.2,30.5,43.8,267,304,46.8,-2,191,256,42.7,-5.7,Defense,Defense
2259,Eric Sosa,LD,1,STL,81,17,22371,0,7,7,-1,10,0,1,1,1060,0,0,0,1292,0,7,3,0,0,0,27,4,22,17,22,62,55,66,TRUE,101.5,3.6,4,31.6,39.9,301,332,47.6,-0.9,207,260,44.3,-3.4,Defense,Defense
2385,Jean Bon,RD,1,STL,81,17,24727,2,3,5,-8,10,0,1,1,2280,0,0,0,830,0,12,3,0,0,0,16,8,21,84,36,68,52,88,FALSE,95,2.2,3.5,36.5,32,335,341,49.6,2.3,256,229,52.8,9.9,Defense,Defense
2536,Boogan McGillicuddy,C,1,STL,81,17,22428,9,7,16,-1,7,3,2,5,2426,1,0,1,904,1,304,150,0,0,0,20,18,11,9,54,71,68,73,FALSE,99.1,3,3.4,35.6,36.2,290,289,50.1,2.9,222,222,50,5.3,Forward,Center
2701,Honk Shoo,RW,1,STL,81,17,16054,9,4,13,-8,6,0,0,0,23,0,0,0,134,1,1,0,0,0,0,29,11,7,3,44,67,73,53,TRUE,97.3,2.9,4.8,30.8,38.7,241,264,47.7,-0.6,166,207,44.5,-2.8,Forward,Wing
2917,Chungledown Bim,LD,1,STL,81,17,24896,1,5,6,-7,8,1,1,2,2197,0,0,0,1048,0,2,2,0,0,0,22,5,18,21,40,65,62,67,FALSE,95,2.5,3.7,37.1,31.1,338,334,50.3,3.5,262,227,53.6,11.2,Defense,Defense
2946,Hugh Eackman,RD,1,STL,81,17,17348,0,4,4,-17,6,0,0,0,13,0,1,1,372,0,4,1,0,0,0,16,6,10,2,20,56,53,58,FALSE,94.8,2.5,6.6,28.9,46.9,241,295,45,-4.6,171,253,40.3,-9.1,Defense,Defense
3060,Dave Fournier,C,1,STL,81,17,16529,1,6,7,-10,8,0,0,0,0,0,1,1,564,0,193,85,0,0,0,17,9,20,12,16,62,57,63,TRUE,97.4,3.2,5.6,30.4,43.5,236,291,44.8,-4.8,158,228,40.9,-7.8,Forward,Center
3166,Chinweike H.I. Valentine-Okoli,RW,1,STL,81,17,20034,10,6,16,-2,6,1,1,2,2429,0,0,0,0,1,10,3,0,0,0,25,19,5,5,63,72,77,57,TRUE,100.7,3.5,3.9,34.1,41.1,256,301,46,-3.2,193,237,44.9,-2.4,Forward,Wing
3338,Paul Missthenet,RD,1,STL,81,17,22834,4,5,9,0,6,0,1,1,903,0,0,0,1324,2,14,6,0,0,0,19,5,20,18,33,66,62,69,TRUE,101,3,3,33.7,38.1,325,333,49.4,2,223,263,45.9,-1,Defense,Defense
3370,Theo Caufield,LW,1,STL,81,17,16525,3,4,7,-8,2,0,0,0,19,0,0,0,0,0,13,5,0,0,0,21,7,10,13,33,68,67,63,FALSE,97.7,2.6,4.4,29.4,39,245,274,47.2,-1.3,158,212,42.7,-5.3,Forward,Wing
3467,Swiffer Sweeper,LW,1,STL,81,17,20562,4,6,10,-9,2,1,0,1,877,0,0,0,1379,2,5,2,0,0,0,29,17,11,10,34,65,64,63,TRUE,96.8,2.9,4.7,35,40.7,294,309,48.8,0.9,215,244,46.8,0.5,Forward,Wing
3513,Toivo Jokinen,C,1,STL,81,17,20432,1,9,10,-9,4,0,1,1,743,0,0,0,1226,0,235,116,0,0,0,29,14,12,19,34,68,64,68,TRUE,96.2,2.3,4.1,34.7,38.8,297,315,48.5,0.6,214,238,47.3,1.3,Forward,Center
3672,Zac Peters,LW,1,STL,81,17,22320,3,10,13,-3,10,1,2,3,2352,0,1,1,1123,0,0,0,0,0,0,35,11,9,13,60,72,71,70,FALSE,98.5,3.2,4,35,37.2,289,305,48.7,0.8,217,233,48.2,2.6,Forward,Wing
3815,Dakota Glover,RW,1,STL,81,17,19027,5,5,10,-10,4,0,0,0,570,1,0,1,265,1,11,7,0,0,0,26,28,9,5,75,68,73,55,FALSE,94.8,2.2,4.4,34.6,37.8,297,301,49.7,2.3,212,228,48.2,2.5,Forward,Wing
2352,Walbilly Koala,LW,1,CAR,81,22,27244,18,22,40,21,10,5,2,7,2949,0,0,0,90,3,17,2,0,0,0,45,15,6,11,98,78,83,68,FALSE,106,6.2,3,42.8,34.7,456,400,53.3,-1.4,343,258,57.1,-0.2,Forward,Wing
2693,Gordie Fallon,C,1,CAR,81,2,2028,0,0,0,-4,0,0,0,0,0,0,0,0,87,0,26,14,0,0,0,0,3,1,0,3,48,52,42,TRUE,81,0,7.4,24.1,38.9,20,29,40.8,-13.9,15,23,39.5,-20.7,Forward,Center
3142,Radley Yates,RD,1,CAR,81,22,28630,3,10,13,27,6,0,0,0,555,0,0,0,732,0,30,15,0,0,0,27,6,20,55,40,65,54,77,FALSE,107.3,5.7,1.8,40.7,27.9,484,393,55.2,1.6,363,251,59.1,3.1,Defense,Defense
3157,Erkki Kaila,LW,1,CAR,81,22,21955,3,16,19,8,2,0,0,0,0,0,0,0,116,1,9,4,0,0,0,31,20,8,5,48,62,60,59,TRUE,100.2,4.3,3,39.9,28.2,365,321,53.2,-1.4,267,217,55.2,-2.8,Forward,Wing
3170,Bubbles Puff,LD,1,CAR,81,22,28528,3,4,7,19,4,0,1,1,630,0,0,0,956,1,21,13,0,0,0,26,10,20,58,44,65,53,78,FALSE,105.3,4.5,1.9,39.6,30.1,464,414,52.8,-2.1,348,269,56.4,-1.2,Defense,Defense
3289,Ryan Dino-Nugget Hopkins,RW,1,CAR,81,22,22593,9,7,16,7,4,0,0,0,32,0,0,0,623,1,14,6,0,0,0,42,10,7,2,69,70,75,59,TRUE,100.3,3.9,2.8,38.6,28.1,367,314,53.9,-0.4,278,212,56.7,-0.6,Forward,Wing
3335,Kenneth Lind,LD,1,CAR,81,22,30061,4,16,20,17,6,3,2,5,3101,0,0,0,698,0,4,1,0,0,0,20,4,21,81,64,67,55,79,FALSE,102.1,5.2,2.6,42.5,25.6,499,393,55.9,2.7,359,228,61.2,6.1,Defense,Defense
3358,Hetaksh,RW,1,CAR,81,22,27044,12,31,43,24,10,0,6,6,3026,0,0,0,104,1,12,9,0,0,0,45,31,7,7,87,79,87,63,FALSE,106.8,6.8,3,41.5,31.8,452,361,55.6,2.1,322,235,57.8,0.9,Forward,Wing
3470,Saku-Oliver Niemi,RD,1,CAR,81,22,26929,5,7,12,12,4,1,0,1,89,0,0,0,1931,2,19,6,0,0,0,22,12,18,39,45,67,64,69,TRUE,102.9,5.1,3.3,41.9,36.4,449,399,52.9,-1.9,338,284,54.3,-4.5,Defense,Defense
