id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,rookie,pos,pos_broad
3438,Teemu Jarvinen,G,1,STL,84,2,45,1,0,0,26,19,7,9.2,0,0.731,36,FALSE,Goalie,Goalie
3442,Haddie Minch,G,1,NL,84,4,231,0,4,0,155,133,22,5.7,0,0.858,61,FALSE,Goalie,Goalie
3481,Clortus Skeertech,G,1,COL,84,2,14,0,0,0,11,10,1,4.09,0,0.909,52,TRUE,Goalie,Goalie
3497,Colton,G,1,CAR,84,4,129,1,1,0,62,53,9,4.17,0,0.855,53,TRUE,Goalie,Goalie
3511,Theo Seber,G,1,KEL,84,3,127,1,1,0,70,61,9,4.24,0,0.871,62,TRUE,Goalie,Goalie
3639,Lurtz Makoare,G,1,QCC,84,16,972,14,1,1,467,420,47,2.9,2,0.899,73,FALSE,Goalie,Goalie
3669,Maverick,G,1,NL,84,1,7,0,0,0,6,5,1,7.74,0,0.833,47,FALSE,Goalie,Goalie
3697,Joe McPadstack,G,1,ANC,84,2,120,2,0,0,58,54,4,2,0,0.931,83,FALSE,Goalie,Goalie
4041,Cj Foley,G,1,YUM,84,5,180,1,3,0,135,108,27,8.96,0,0.8,39,FALSE,Goalie,Goalie
4068,Victor Bjork-Pejlikka,G,1,OTT,84,11,630,6,4,1,358,318,40,3.8,0,0.888,66,FALSE,Goalie,Goalie
4070,Mr. Electric,G,1,YUM,84,3,126,0,0,1,114,97,17,8.08,0,0.851,55,FALSE,Goalie,Goalie
4309,Zaheer Zilliams,G,1,VAN,84,11,659,7,4,0,398,356,42,3.82,1,0.894,75,FALSE,Goalie,Goalie
2635,Buggy D. Backup,G,1,NBB,85,1,7,0,0,0,3,3,0,0,0,0.999,53,TRUE,Goalie,Goalie
2736,Robert Krohn,G,1,SDT,85,9,445,4,2,1,210,178,32,4.31,0,0.848,54,FALSE,Goalie,Goalie
2894,angel anne kowalczyk,G,1,STL,85,5,205,1,4,0,173,144,29,8.49,0,0.832,44,FALSE,Goalie,Goalie
2967,Svatoslav Cech,G,1,MET,85,4,199,0,3,0,140,118,22,6.63,0,0.843,52,TRUE,Goalie,Goalie
3006,Theo Dahl,G,1,DET,85,19,1155,13,2,4,575,511,64,3.32,1,0.889,69,FALSE,Goalie,Goalie
3069,Phil Nasty,G,1,GFG,85,5,277,1,4,0,183,153,30,6.49,0,0.836,51,TRUE,Goalie,Goalie
3094,Puck Norris,G,1,QCC,85,18,1044,15,1,1,541,485,56,3.22,1,0.896,71,FALSE,Goalie,Goalie
3141,Antoine Fuhringer,G,1,YUM,85,6,310,2,4,0,170,142,28,5.41,0,0.835,50,TRUE,Goalie,Goalie
3176,Flooper Dooper,G,1,TBW,85,4,193,0,3,0,195,179,16,4.97,0,0.918,83,TRUE,Goalie,Goalie
3287,Petrov Semenov,G,1,ANC,85,6,325,2,2,0,176,152,24,4.43,0,0.864,58,TRUE,Goalie,Goalie
3316,Bazooka Joe,G,1,SDT,85,10,580,5,4,1,325,288,37,3.83,0,0.886,68,TRUE,Goalie,Goalie
3378,Lord Humongous,G,1,KEL,85,11,528,5,5,1,258,221,37,4.2,1,0.857,56,TRUE,Goalie,Goalie
3421,Campanella and Giovanni,G,1,NBB,85,5,292,1,4,0,196,165,31,6.37,0,0.842,54,FALSE,Goalie,Goalie
3442,Haddie Minch,G,1,NL,85,4,230,1,3,0,138,115,23,5.99,0,0.833,49,FALSE,Goalie,Goalie
3481,Clortus Skeertech,G,1,COL,85,2,35,0,0,0,6,6,0,0,0,0.999,54,FALSE,Goalie,Goalie
3497,Colton,G,1,CAR,85,3,184,0,2,1,105,88,17,5.53,0,0.838,50,FALSE,Goalie,Goalie
3511,Theo Seber,G,1,KEL,85,9,427,3,2,0,183,160,23,3.23,0,0.874,58,FALSE,Goalie,Goalie
3595,Viktor von Stauffenberg,G,1,OTT,85,8,470,4,4,0,275,237,38,4.84,0,0.862,60,TRUE,Goalie,Goalie
3639,Lurtz Makoare,G,1,COL,85,11,631,7,4,0,297,257,40,3.8,1,0.865,58,FALSE,Goalie,Goalie
3697,Joe McPadstack,G,1,TBW,85,1,45,0,1,0,37,30,7,9.29,0,0.811,38,FALSE,Goalie,Goalie
3716,Dominik Turek,G,1,ANC,85,7,274,3,3,0,171,140,31,6.77,0,0.819,46,TRUE,Goalie,Goalie
3785,Back Up,G,1,GFG,85,1,22,0,0,0,18,15,3,7.88,0,0.833,47,FALSE,Goalie,Goalie
3825,Abigail Goetze,G,1,OTT,85,1,12,0,0,0,5,4,1,4.7,0,0.8,46,FALSE,Goalie,Goalie
3864,Galumphous Seal,G,1,CAR,85,1,60,0,1,0,31,25,6,6,0,0.806,38,FALSE,Goalie,Goalie
3916,Niklas Lundberg,G,1,VAN,85,13,777,7,6,0,355,312,43,3.32,0,0.879,63,FALSE,Goalie,Goalie
4007,Eckenrode,G,1,MET,85,1,40,0,1,0,25,21,4,5.91,0,0.84,52,FALSE,Goalie,Goalie
4026,Dakota Glover Jr,G,1,QCC,85,1,52,1,0,0,38,34,4,4.55,0,0.895,74,FALSE,Goalie,Goalie
4189,HFFO The Bald,G,1,YUM,85,1,48,0,0,0,25,22,3,3.7,0,0.88,60,TRUE,Goalie,Goalie
4213,STL EBUG,G,1,STL,85,4,94,0,0,0,53,44,9,5.69,0,0.83,48,TRUE,Goalie,Goalie
4309,Zaheer Zilliams,G,1,NL,85,2,67,0,1,0,40,33,7,6.24,0,0.825,46,TRUE,Goalie,Goalie
2635,Buggy D. Backup,G,1,NBB,86,6,338,4,1,0,173,154,19,3.36,0,0.89,70,FALSE,Goalie,Goalie
2736,Robert Krohn,G,1,SDT,86,4,129,1,1,0,62,50,12,5.55,0,0.806,44,FALSE,Goalie,Goalie
2894,angel anne kowalczyk,G,1,STL,86,3,22,0,0,0,22,18,4,9.99,0,0.818,46,FALSE,Goalie,Goalie
2900,Jayden McMorris,G,1,COL,86,3,86,0,1,1,49,43,6,4.15,0,0.878,56,TRUE,Goalie,Goalie
2923,Mark Michaels,G,1,VAN,86,1,52,0,0,0,19,16,3,3.43,0,0.842,49,FALSE,Goalie,Goalie
2967,Svatoslav Cech,G,1,MET,86,3,54,0,0,0,21,16,5,5.54,0,0.762,42,FALSE,Goalie,Goalie
3094,Puck Norris,G,1,QCC,86,19,1150,11,7,1,555,487,68,3.54,1,0.877,63,FALSE,Goalie,Goalie
3141,Antoine Fuhringer,G,1,YUM,86,3,104,0,2,0,53,45,8,4.59,0,0.849,50,FALSE,Goalie,Goalie
3287,Petrov Semenov,G,1,ANC,86,1,41,0,0,0,18,15,3,4.35,0,0.833,50,FALSE,Goalie,Goalie
3316,Bazooka Joe,G,1,SDT,86,18,1011,13,4,0,440,393,47,2.79,3,0.893,67,FALSE,Goalie,Goalie
3318,Kevin Broadway,G,1,STL,86,4,217,0,4,0,153,127,26,7.17,0,0.83,47,TRUE,Goalie,Goalie
3363,Remy Lebeau,G,1,QCC,86,1,12,0,0,0,5,5,0,0,0,0.999,56,FALSE,Goalie,Goalie
3378,Lord Humongous,G,1,KEL,86,10,598,6,4,0,286,249,37,3.71,0,0.871,62,FALSE,Goalie,Goalie
3421,Campanella and Giovanni,G,1,NBB,86,6,315,2,4,0,141,121,20,3.8,1,0.858,57,FALSE,Goalie,Goalie
3464,Yung P. Ush,G,1,TBW,86,3,160,0,2,0,105,92,13,4.86,0,0.876,65,TRUE,Goalie,Goalie
3497,Colton,G,1,CAR,86,7,407,3,4,0,222,191,31,4.57,0,0.86,59,FALSE,Goalie,Goalie
3510,Dexter Harrison III,G,1,DET,86,5,293,1,4,0,240,209,31,6.33,0,0.871,69,TRUE,Goalie,Goalie
3595,Viktor von Stauffenberg,G,1,OTT,86,15,860,9,5,1,429,377,52,3.63,1,0.879,64,FALSE,Goalie,Goalie
3658,Dalinar Kholin,G,1,MET,86,11,602,4,7,0,324,278,46,4.58,1,0.858,58,TRUE,Goalie,Goalie
3716,Dominik Turek,G,1,ANC,86,6,318,2,4,0,195,167,28,5.27,0,0.856,58,FALSE,Goalie,Goalie
3758,Kellan Chamberlain,G,1,GFG,86,5,262,1,4,0,192,165,27,6.18,0,0.859,59,TRUE,Goalie,Goalie
3825,Abigail Goetze,G,1,COL,86,4,163,0,2,0,117,97,20,7.35,0,0.829,47,TRUE,Goalie,Goalie
3864,Galumphous Seal,G,1,OTT,86,1,51,0,0,0,19,17,2,2.34,0,0.895,62,FALSE,Goalie,Goalie
3878,Evgeniy Toshich,G,1,DET,86,1,6,0,0,0,10,10,0,0,0,0.999,65,FALSE,Goalie,Goalie
3916,Niklas Lundberg,G,1,VAN,86,23,1354,16,7,0,585,515,70,3.1,2,0.88,64,TRUE,Goalie,Goalie
3961,Montgomery Scholz,G,1,TBW,86,2,77,0,2,0,51,42,9,7,0,0.824,46,TRUE,Goalie,Goalie
4007,Hanna Soderberg-Motyla,G,1,YUM,86,12,616,5,5,0,377,330,47,4.57,0,0.875,63,TRUE,Goalie,Goalie
4023,Cedric Robinson Jr.,G,1,CAR,86,1,12,0,0,0,5,4,1,4.77,0,0.8,46,FALSE,Goalie,Goalie
4026,Dakota Glover Jr,G,1,NL,86,1,58,0,1,0,33,27,6,6.14,0,0.818,44,FALSE,Goalie,Goalie
4309,Zaheer Zilliams,G,1,NL,86,6,363,3,2,1,151,131,20,3.3,1,0.868,63,FALSE,Goalie,Goalie
4453,Samthemancub,G,1,GFG,86,3,37,0,0,0,29,23,6,9.54,0,0.793,43,FALSE,Goalie,Goalie
